Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
9.118831634521484375e+00,-4.897030830383300781e+00,1.219491600990295410e+00,-8.689178466796875000e+00,5.036202907562255859e+00,-2.066346740722656250e+01,2.335992097854614258e+00,-6.220561981201171875e+00,1.062922358512878418e+00,6.573091149330139160e-01,-7.851107597351074219e+00,-1.124037170410156250e+01,2.776245355606079102e+00,6.730553627014160156e+00,-1.445572566986083984e+01,2.475498199462890625e+00,-7.779993414878845215e-01,1.580245614051818848e+00,5.551005363464355469e+00,-7.821061611175537109e+00,-7.520565390586853027e-02
7.153863906860351562e+00,-4.158857822418212891e+00,1.434811115264892578e+00,-9.510173797607421875e+00,6.882657051086425781e+00,-2.287408065795898438e+01,-1.712929129600524902e+00,-4.730841159820556641e+00,-9.335651993751525879e-01,7.562448382377624512e-01,-7.382982730865478516e+00,-9.903865814208984375e+00,2.538207292556762695e+00,7.284053325653076172e+00,-1.145040512084960938e+01,3.232573747634887695e+00,-1.118164658546447754e+00,1.056201815605163574e+00,5.751202106475830078e+00,-1.005655765533447266e+01,-6.960567831993103027e-02
6.272233486175537109e+00,-3.584110975265502930e+00,1.361287355422973633e+00,-1.055315113067626953e+01,8.261029243469238281e+00,-2.419351196289062500e+01,-4.684128761291503906e+00,-3.141579389572143555e+00,-2.945650339126586914e+00,8.134607076644897461e-01,-5.881472110748291016e+00,-8.992783546447753906e+00,2.578752279281616211e+00,7.349674224853515625e+00,-8.398903846740722656e+00,3.279282808303833008e+00,-1.704577684402465820e+00,3.694413006305694580e-01,5.742332458496093750e+00,-1.233896923065185547e+01,-6.248926371335983276e-02
6.660952091217041016e+00,-3.378450870513916016e+00,8.319165110588073730e-01,-1.186942195892333984e+01,8.592685699462890625e+00,-2.468591690063476562e+01,-6.342788696289062500e+00,-1.901841998100280762e+00,-4.817357540130615234e+00,5.929413437843322754e-01,-3.740971565246582031e+00,-8.926271438598632812e+00,2.641531467437744141e+00,6.657799720764160156e+00,-5.892694473266601562e+00,2.502745151519775391e+00,-2.664370775222778320e+00,-4.836253821849822998e-01,5.296324729919433594e+00,-1.435890388488769531e+01,-5.583861470222473145e-02
8.150373458862304688e+00,-3.639198541641235352e+00,-2.635871171951293945e-01,-1.343890666961669922e+01,7.553025722503662109e+00,-2.467377853393554688e+01,-6.912868022918701172e+00,-1.397350311279296875e+00,-6.542187690734863281e+00,-1.174885779619216919e-01,-1.503334879875183105e+00,-9.777117729187011719e+00,2.484583377838134766e+00,5.169913291931152344e+00,-4.214191436767578125e+00,1.025571584701538086e+00,-4.105206012725830078e+00,-1.537695169448852539e+00,4.321949005126953125e+00,-1.597941684722900391e+01,-5.005449801683425903e-02
1.023422813415527344e+01,-4.298412799835205078e+00,-1.980891466140747070e+00,-1.514671230316162109e+01,5.151459217071533203e+00,-2.456801605224609375e+01,-6.861289501190185547e+00,-1.909759998321533203e+00,-8.239722251892089844e+00,-1.468020558357238770e+00,3.457581102848052979e-01,-1.135457134246826172e+01,1.966654062271118164e+00,3.051493644714355469e+00,-3.304780006408691406e+00,-8.894991874694824219e-01,-6.085494995117187500e+00,-2.884894371032714844e+00,2.871155500411987305e+00,-1.713330268859863281e+01,-4.405374825000762939e-02
1.211904716491699219e+01,-5.133907318115234375e+00,-4.339952945709228516e+00,-1.680766677856445312e+01,1.694944262504577637e+00,-2.473446273803710938e+01,-6.720126628875732422e+00,-3.604218482971191406e+00,-1.010752964019775391e+01,-3.524214506149291992e+00,1.454043626785278320e+00,-1.340889930725097656e+01,1.047198772430419922e+00,5.607456564903259277e-01,-2.874941110610961914e+00,-2.977782726287841797e+00,-8.608675003051757812e+00,-4.656832218170166016e+00,1.079520821571350098e+00,-1.774575042724609375e+01,-3.634159266948699951e-02
1.286308956146240234e+01,-5.958384037017822266e+00,-7.322916030883789062e+00,-1.825891113281250000e+01,-2.349613666534423828e+00,-2.542798805236816406e+01,-6.941371917724609375e+00,-6.507873058319091797e+00,-1.231718349456787109e+01,-6.282494544982910156e+00,1.648315429687500000e+00,-1.574558925628662109e+01,-2.541639208793640137e-01,-2.084069252014160156e+00,-2.608511924743652344e+00,-5.095259189605712891e+00,-1.162893104553222656e+01,-6.965974807739257812e+00,-9.047083258628845215e-01,-1.776223373413085938e+01,-2.639811486005783081e-02
1.163949298858642578e+01,-6.683703422546386719e+00,-1.078798484802246094e+01,-1.937662506103515625e+01,-6.467088699340820312e+00,-2.671100997924804688e+01,-7.744912624359130859e+00,-1.036734771728515625e+01,-1.485828590393066406e+01,-9.574789047241210938e+00,1.029220342636108398e+00,-1.819773101806640625e+01,-1.776562094688415527e+00,-4.681807994842529297e+00,-2.198211193084716797e+00,-7.144618511199951172e+00,-1.498362541198730469e+01,-9.748910903930664062e+00,-2.888937473297119141e+00,-1.715612602233886719e+01,-1.549061480909585953e-02
8.042173385620117188e+00,-7.328227519989013672e+00,-1.438224506378173828e+01,-2.007380294799804688e+01,-1.017646217346191406e+01,-2.838587570190429688e+01,-9.018090248107910156e+00,-1.459105110168457031e+01,-1.744748115539550781e+01,-1.302204227447509766e+01,-5.335489287972450256e-03,-2.055450057983398438e+01,-3.207406997680664062e+00,-6.999943733215332031e+00,-1.338533282279968262e+00,-8.950701713562011719e+00,-1.836122703552246094e+01,-1.267063426971435547e+01,-4.594411849975585938e+00,-1.600350952148437500e+01,-6.446164101362228394e-03
