Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
9.482501983642578125e+00,-5.972580909729003906e-01,7.384807586669921875e+00,8.910793304443359375e+00,1.078390026092529297e+01,-1.746904850006103516e+00,1.156658935546875000e+01,3.448478460311889648e+00,6.927691936492919922e+00,-1.845385313034057617e+00,1.297272968292236328e+01,-1.387283444404602051e+00,8.506809234619140625e+00,-6.505763530731201172e+00,-3.568893432617187500e+00,-1.287968826293945312e+01,2.892438650131225586e+00,2.025524139404296875e+00,-2.122724294662475586e+00,-7.559649467468261719e+00,1.716213226318359375e-01
1.034206104278564453e+01,2.203191518783569336e-01,8.570440292358398438e+00,9.596924781799316406e+00,1.152952575683593750e+01,-1.180204033851623535e+00,1.124714851379394531e+01,3.905880689620971680e+00,6.592241764068603516e+00,-2.375393807888031006e-01,1.146545791625976562e+01,-6.902858018875122070e-01,7.780473709106445312e+00,-6.716139316558837891e+00,-3.658230066299438477e+00,-1.355279541015625000e+01,4.290175914764404297e+00,2.416322708129882812e+00,-2.726830959320068359e+00,-7.282597064971923828e+00,1.724783778190612793e-01
1.137353229522705078e+01,1.436379313468933105e+00,9.896319389343261719e+00,1.018562412261962891e+01,1.252257823944091797e+01,-5.836768150329589844e-01,1.087276458740234375e+01,4.297229290008544922e+00,6.152177333831787109e+00,1.227074861526489258e+00,9.686876296997070312e+00,-9.819547832012176514e-02,6.905022621154785156e+00,-7.053498268127441406e+00,-4.080096244812011719e+00,-1.434916496276855469e+01,5.987589359283447266e+00,2.509369850158691406e+00,-3.517086744308471680e+00,-6.596523284912109375e+00,1.731376498937606812e-01
1.239863681793212891e+01,2.897025823593139648e+00,1.112372684478759766e+01,1.061535358428955078e+01,1.363154220581054688e+01,3.902433440089225769e-03,1.058782386779785156e+01,4.655906677246093750e+00,5.633651256561279297e+00,2.493692398071289062e+00,7.941180706024169922e+00,4.064721167087554932e-01,5.951406955718994141e+00,-7.407915115356445312e+00,-4.704210758209228516e+00,-1.516728687286376953e+01,7.695180892944335938e+00,2.283575296401977539e+00,-4.340709209442138672e+00,-5.588314533233642578e+00,1.735167205333709717e-01
1.320089244842529297e+01,4.371412754058837891e+00,1.197415924072265625e+01,1.082252597808837891e+01,1.470149803161621094e+01,5.198984146118164062e-01,1.043321514129638672e+01,4.965576648712158203e+00,5.057132244110107422e+00,3.538441181182861328e+00,6.432081222534179688e+00,8.022586703300476074e-01,4.961714744567871094e+00,-7.688416004180908203e+00,-5.310954093933105469e+00,-1.586093807220458984e+01,9.068038940429687500e+00,1.786082386970520020e+00,-5.029109954833984375e+00,-4.387480735778808594e+00,1.735826432704925537e-01
1.360838699340820312e+01,5.652054786682128906e+00,1.222879219055175781e+01,1.077842521667480469e+01,1.557863807678222656e+01,9.091324210166931152e-01,1.029905033111572266e+01,5.168708801269531250e+00,4.427168369293212891e+00,4.348683357238769531e+00,5.219868659973144531e+00,1.009688973426818848e+00,3.917908191680908203e+00,-7.885524749755859375e+00,-5.716690540313720703e+00,-1.632377433776855469e+01,9.821188926696777344e+00,1.117382526397705078e+00,-5.476921558380126953e+00,-3.122711658477783203e+00,1.734013557434082031e-01
1.355490303039550781e+01,6.608414173126220703e+00,1.180606269836425781e+01,1.050356197357177734e+01,1.613033485412597656e+01,1.137304067611694336e+00,9.964277267456054688e+00,5.190726280212402344e+00,3.732389211654663086e+00,4.923014163970947266e+00,4.247906684875488281e+00,9.095501899719238281e-01,2.752644777297973633e+00,-8.086423873901367188e+00,-5.882955551147460938e+00,-1.655338096618652344e+01,9.815534591674804688e+00,3.854105174541473389e-01,-5.712242126464843750e+00,-1.883352756500244141e+00,1.731046736240386963e-01
1.308246421813964844e+01,7.210260868072509766e+00,1.078653812408447266e+01,1.007075595855712891e+01,1.625404739379882812e+01,1.211869955062866211e+00,9.184843063354492188e+00,4.984043121337890625e+00,2.951189041137695312e+00,5.268455028533935547e+00,3.420276880264282227e+00,4.032931029796600342e-01,1.397379755973815918e+00,-8.416201591491699219e+00,-5.927623748779296875e+00,-1.664401435852050781e+01,9.101964950561523438e+00,-3.068613111972808838e-01,-5.845707416534423828e+00,-7.194045186042785645e-01,1.729069054126739502e-01
1.232605171203613281e+01,7.512558460235595703e+00,9.387054443359375000e+00,9.592822074890136719e+00,1.590408325195312500e+01,1.198448061943054199e+00,7.844471931457519531e+00,4.574937820434570312e+00,2.085841894149780273e+00,5.441175937652587891e+00,2.664813756942749023e+00,-5.051085948944091797e-01,-1.623173803091049194e-01,-8.954460144042968750e+00,-6.034330844879150391e+00,-1.671893882751464844e+01,7.911174297332763672e+00,-8.750700950622558594e-01,-6.023076057434082031e+00,3.666739165782928467e-01,1.729563474655151367e-01
1.145375823974609375e+01,7.596376895904541016e+00,7.885120391845703125e+00,9.193861007690429688e+00,1.510273075103759766e+01,1.195465445518493652e+00,6.003218650817871094e+00,4.062846183776855469e+00,1.156816244125366211e+00,5.536663532257080078e+00,1.945890426635742188e+00,-1.681341648101806641e+00,-1.865117073059082031e+00,-9.686037063598632812e+00,-6.347008705139160156e+00,-1.685186767578125000e+01,6.557540416717529297e+00,-1.255943655967712402e+00,-6.340934753417968750e+00,1.392095923423767090e+00,1.733189374208450317e-01
