Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
3.378125429153442383e+00,-6.145294383168220520e-02,-1.042940378189086914e+00,-9.217659235000610352e-01,9.781870841979980469e+00,-8.538847416639328003e-02,7.204424858093261719e+00,-2.356342315673828125e+00,4.417940616607666016e+00,-5.502465724945068359e+00,2.801078796386718750e+00,-2.609162963926792145e-02,1.236663722991943359e+01,7.577682137489318848e-01,-2.383626937866210938e+00,2.526602029800415039e+00,-7.129444599151611328e+00,2.590909481048583984e+00,4.961007595062255859e+00,-7.937034368515014648e-01,-6.540231406688690186e-02
3.368373155593872070e+00,4.442580342292785645e-01,-1.624712824821472168e+00,-1.006199479103088379e+00,1.017870235443115234e+01,-1.253959298133850098e+00,6.981166362762451172e+00,-1.962421536445617676e+00,3.444833755493164062e+00,-5.529465675354003906e+00,2.628314256668090820e+00,-7.226171493530273438e-01,1.153118801116943359e+01,8.791018724441528320e-01,-2.562303066253662109e+00,1.767377376556396484e+00,-8.292872428894042969e+00,2.548318624496459961e+00,4.457621097564697266e+00,-4.915536344051361084e-01,-6.240974366664886475e-02
3.510905981063842773e+00,9.641147851943969727e-01,-2.086247205734252930e+00,-1.547738790512084961e+00,1.036567974090576172e+01,-2.428091049194335938e+00,6.573649406433105469e+00,-1.861827969551086426e+00,2.273246288299560547e+00,-5.812528133392333984e+00,2.826809644699096680e+00,-1.352478504180908203e+00,1.075957584381103516e+01,1.049146175384521484e+00,-2.147949695587158203e+00,1.373475313186645508e+00,-9.184907913208007812e+00,2.170011520385742188e+00,3.912575244903564453e+00,-2.011094093322753906e-01,-5.796622484922409058e-02
3.852234363555908203e+00,1.357838511466979980e+00,-2.420822381973266602e+00,-2.400808811187744141e+00,1.028611469268798828e+01,-3.553763866424560547e+00,6.007872581481933594e+00,-1.931144595146179199e+00,9.022590517997741699e-01,-6.382136821746826172e+00,3.299154996871948242e+00,-1.648252725601196289e+00,1.014432239532470703e+01,1.236017704010009766e+00,-1.140567183494567871e+00,1.428149461746215820e+00,-9.555291175842285156e+00,1.515281438827514648e+00,3.362321853637695312e+00,6.324116140604019165e-02,-5.295269191265106201e-02
4.372854232788085938e+00,1.501653671264648438e+00,-2.646362066268920898e+00,-3.362574577331542969e+00,9.894256591796875000e+00,-4.589669227600097656e+00,5.320010662078857422e+00,-1.986090540885925293e+00,-6.148319244384765625e-01,-7.147711753845214844e+00,3.832151889801025391e+00,-1.418376326560974121e+00,9.780720710754394531e+00,1.438830852508544922e+00,3.546122312545776367e-01,1.885423779487609863e+00,-9.247194290161132812e+00,7.369543313980102539e-01,2.867614507675170898e+00,2.795501649379730225e-01,-4.835371673107147217e-02
4.999998569488525391e+00,1.347818493843078613e+00,-2.771080970764160156e+00,-4.212733268737792969e+00,9.215963363647460938e+00,-5.512768268585205078e+00,4.567714691162109375e+00,-1.843230843544006348e+00,-2.143868446350097656e+00,-7.916770935058593750e+00,4.177680969238281250e+00,-6.314328312873840332e-01,9.745563507080078125e+00,1.673527240753173828e+00,2.161104679107666016e+00,2.603642702102661133e+00,-8.272851943969726562e+00,3.462263569235801697e-02,2.500489711761474609e+00,4.156273007392883301e-01,-4.477817565202713013e-02
5.654899120330810547e+00,9.652935862541198730e-01,-2.781536340713500977e+00,-4.763977527618408203e+00,8.380529403686523438e+00,-6.320679187774658203e+00,3.848200559616088867e+00,-1.412115812301635742e+00,-3.513936758041381836e+00,-8.490734100341796875e+00,4.162977695465087891e+00,5.363392829895019531e-01,1.004810237884521484e+01,1.935678839683532715e+00,4.054194927215576172e+00,3.387719154357910156e+00,-6.812449455261230469e+00,-4.297012984752655029e-01,2.296531438827514648e+00,4.522071778774261475e-01,-4.239447787404060364e-02
6.285794258117675781e+00,5.067351460456848145e-01,-2.647855520248413086e+00,-4.909552574157714844e+00,7.578909873962402344e+00,-7.015784263610839844e+00,3.263772249221801758e+00,-7.248675823211669922e-01,-4.588121891021728516e+00,-8.737216949462890625e+00,3.742093801498413086e+00,1.763879299163818359e+00,1.059211635589599609e+01,2.187202692031860352e+00,5.779570102691650391e+00,4.052506923675537109e+00,-5.165187358856201172e+00,-6.034052371978759766e-01,2.234042167663574219e+00,3.963618874549865723e-01,-4.095648974180221558e-02
6.882181644439697266e+00,1.454288214445114136e-01,-2.361823797225952148e+00,-4.641694545745849609e+00,6.973219871520996094e+00,-7.590933799743652344e+00,2.883950233459472656e+00,8.917915076017379761e-02,-5.318641185760498047e+00,-8.629217147827148438e+00,3.023467063903808594e+00,2.726295232772827148e+00,1.118886566162109375e+01,2.366988897323608398e+00,7.107035160064697266e+00,4.487414360046386719e+00,-3.641386270523071289e+00,-5.608143210411071777e-01,2.249664545059204102e+00,2.868661284446716309e-01,-4.011442512273788452e-02
7.437309265136718750e+00,-3.101678099483251572e-03,-1.977211713790893555e+00,-4.070069313049316406e+00,6.606225490570068359e+00,-8.030240058898925781e+00,2.701952219009399414e+00,8.601143956184387207e-01,-5.781762599945068359e+00,-8.249478340148925781e+00,2.185375452041625977e+00,3.208269357681274414e+00,1.159965229034423828e+01,2.413042545318603516e+00,7.856817245483398438e+00,4.651436805725097656e+00,-2.482407569885253906e+00,-4.747974872589111328e-01,2.249664545059204102e+00,1.890759319067001343e-01,-3.964804857969284058e-02
