Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-1.396429538726806641e+01,5.026326179504394531e+00,-5.341238498687744141e+00,2.700455188751220703e+00,-1.330148124694824219e+01,5.681086540222167969e+00,-9.114807128906250000e+00,3.824970722198486328e+00,-4.369977474212646484e+00,-2.867048978805541992e+00,-1.274553203582763672e+01,1.637382745742797852e+00,-8.448559761047363281e+00,-6.029139995574951172e+00,-1.457483577728271484e+01,-1.379356479644775391e+01,7.968559861183166504e-01,-3.284847259521484375e+00,-6.907973289489746094e+00,4.159484863281250000e+00,-1.345578134059906006e-01
-1.422388935089111328e+01,4.122074127197265625e+00,-6.178049564361572266e+00,1.210500597953796387e+00,-1.309508991241455078e+01,5.001879215240478516e+00,-9.358043670654296875e+00,2.345926284790039062e+00,-5.189893722534179688e+00,-4.777065277099609375e+00,-1.223190021514892578e+01,1.242014169692993164e+00,-8.604339599609375000e+00,-6.300660610198974609e+00,-1.299481582641601562e+01,-1.303639888763427734e+01,-7.439533472061157227e-01,-4.371708393096923828e+00,-6.963262557983398438e+00,4.295228958129882812e+00,-1.431522369384765625e-01
-1.439917087554931641e+01,3.019510269165039062e+00,-6.995248317718505859e+00,-5.604668855667114258e-01,-1.278858375549316406e+01,4.160955905914306641e+00,-9.553446769714355469e+00,1.179738402366638184e+00,-6.123687267303466797e+00,-6.594427585601806641e+00,-1.160570430755615234e+01,9.398071169853210449e-01,-8.888176918029785156e+00,-6.616177558898925781e+00,-1.150935554504394531e+01,-1.230498695373535156e+01,-2.533168315887451172e+00,-5.516266822814941406e+00,-7.106448173522949219e+00,4.485270023345947266e+00,-1.518837064504623413e-01
-1.458998394012451172e+01,1.818413972854614258e+00,-7.792833805084228516e+00,-2.432423353195190430e+00,-1.249594020843505859e+01,3.274126291275024414e+00,-9.666414260864257812e+00,4.987596273422241211e-01,-7.011929988861083984e+00,-8.126012802124023438e+00,-1.087545871734619141e+01,7.671174407005310059e-01,-9.177294731140136719e+00,-6.906553745269775391e+00,-1.015799999237060547e+01,-1.161220645904541016e+01,-4.419661045074462891e+00,-6.544088840484619141e+00,-7.256721973419189453e+00,4.707437515258789062e+00,-1.599887162446975708e-01
-1.487398433685302734e+01,5.487194061279296875e-01,-8.605129241943359375e+00,-4.257544517517089844e+00,-1.230803203582763672e+01,2.363300085067749023e+00,-9.693892478942871094e+00,2.992431819438934326e-01,-7.729356765747070312e+00,-9.309308052062988281e+00,-1.006480979919433594e+01,6.637308001518249512e-01,-9.371360778808593750e+00,-7.137848854064941406e+00,-8.957941055297851562e+00,-1.096063232421875000e+01,-6.260988712310791016e+00,-7.371981620788574219e+00,-7.365882873535156250e+00,4.906980514526367188e+00,-1.668603420257568359e-01
-1.528667163848876953e+01,-7.983043789863586426e-01,-9.455015182495117188e+00,-5.952404499053955078e+00,-1.227568721771240234e+01,1.347097516059875488e+00,-9.667431831359863281e+00,4.172669947147369385e-01,-8.230416297912597656e+00,-1.020682621002197266e+01,-9.229566574096679688e+00,5.183078646659851074e-01,-9.426808357238769531e+00,-7.307548999786376953e+00,-7.929810523986816406e+00,-1.035283946990966797e+01,-7.945977687835693359e+00,-8.013363838195800781e+00,-7.441020011901855469e+00,5.013313293457031250e+00,-1.724594533443450928e-01
-1.578367233276367188e+01,-2.201454162597656250e+00,-1.031961059570312500e+01,-7.471631050109863281e+00,-1.239890575408935547e+01,1.493557244539260864e-01,-9.628758430480957031e+00,6.345807313919067383e-01,-8.527762413024902344e+00,-1.093131446838378906e+01,-8.439727783203125000e+00,2.422315478324890137e-01,-9.359478950500488281e+00,-7.431995868682861328e+00,-7.101116180419921875e+00,-9.773375511169433594e+00,-9.375612258911132812e+00,-8.546059608459472656e+00,-7.524662971496582031e+00,4.981639862060546875e+00,-1.773929297924041748e-01
-1.627623558044433594e+01,-3.562197446823120117e+00,-1.111719703674316406e+01,-8.752289772033691406e+00,-1.263764095306396484e+01,-1.199668765068054199e+00,-9.609421730041503906e+00,7.835155129432678223e-01,-8.661885261535644531e+00,-1.156091690063476562e+01,-7.758669376373291016e+00,-1.690426468849182129e-01,-9.219540596008300781e+00,-7.518731594085693359e+00,-6.511402606964111328e+00,-9.206789016723632812e+00,-1.046477508544921875e+01,-9.047894477844238281e+00,-7.663595199584960938e+00,4.817389965057373047e+00,-1.824830174446105957e-01
-1.667782974243164062e+01,-4.668503284454345703e+00,-1.173172950744628906e+01,-9.700708389282226562e+00,-1.292566490173339844e+01,-2.502786636352539062e+00,-9.601280212402343750e+00,8.162999153137207031e-01,-8.660619735717773438e+00,-1.208446884155273438e+01,-7.215714454650878906e+00,-6.291698813438415527e-01,-9.054518699645996094e+00,-7.552671909332275391e+00,-6.172703742980957031e+00,-8.617023468017578125e+00,-1.113529682159423828e+01,-9.514842033386230469e+00,-7.863487720489501953e+00,4.575313568115234375e+00,-1.881408691406250000e-01
-1.692189216613769531e+01,-5.258449554443359375e+00,-1.203736209869384766e+01,-1.020565319061279297e+01,-1.318442344665527344e+01,-3.440739631652832031e+00,-9.566677093505859375e+00,8.088063597679138184e-01,-8.525232315063476562e+00,-1.240820026397705078e+01,-6.804241180419921875e+00,-9.859104752540588379e-01,-8.894778251647949219e+00,-7.496105194091796875e+00,-6.067827701568603516e+00,-7.968024730682373047e+00,-1.133158874511718750e+01,-9.874445915222167969e+00,-8.071886062622070312e+00,4.340023994445800781e+00,-1.939161568880081177e-01
