Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-1.611820220947265625e+01,-6.225656032562255859e+00,-2.305254745483398438e+01,-7.952724933624267578e+00,-1.344147968292236328e+01,-5.490207195281982422e+00,-1.346233367919921875e+01,-1.583342266082763672e+01,-2.319941902160644531e+01,-2.467101669311523438e+01,-1.389208793640136719e+01,-9.748479843139648438e+00,-1.538038730621337891e+01,-1.806002616882324219e+01,-1.974496269226074219e+01,-1.720865440368652344e+01,-2.059660339355468750e+01,-2.591948318481445312e+01,-2.307065773010253906e+01,2.905625581741333008e+00,1.747700423002243042e-01
-1.628156471252441406e+01,-5.857116699218750000e+00,-2.355308532714843750e+01,-6.962810039520263672e+00,-1.361263465881347656e+01,-5.335112094879150391e+00,-1.301524257659912109e+01,-1.524808120727539062e+01,-2.321738433837890625e+01,-2.345979309082031250e+01,-1.468591117858886719e+01,-9.950133323669433594e+00,-1.589312267303466797e+01,-1.785911560058593750e+01,-2.068391227722167969e+01,-1.755442047119140625e+01,-2.043374252319335938e+01,-2.607941627502441406e+01,-2.355319786071777344e+01,3.359661817550659180e+00,1.739471256732940674e-01
-1.580314350128173828e+01,-5.459784507751464844e+00,-2.329077148437500000e+01,-5.373260974884033203e+00,-1.320346736907958984e+01,-5.193387031555175781e+00,-1.219557380676269531e+01,-1.438862895965576172e+01,-2.263475227355957031e+01,-2.171790885925292969e+01,-1.498567676544189453e+01,-1.007026767730712891e+01,-1.591130542755126953e+01,-1.742938995361328125e+01,-2.129422950744628906e+01,-1.757868385314941406e+01,-1.949917030334472656e+01,-2.555137825012207031e+01,-2.358637237548828125e+01,3.556895971298217773e+00,1.578902006149291992e-01
-1.475061416625976562e+01,-5.166104793548583984e+00,-2.232181930541992188e+01,-3.489063262939453125e+00,-1.229420471191406250e+01,-5.174668788909912109e+00,-1.117223167419433594e+01,-1.338640975952148438e+01,-2.157728767395019531e+01,-1.966722488403320312e+01,-1.487465286254882812e+01,-1.004881477355957031e+01,-1.554766273498535156e+01,-1.682665824890136719e+01,-2.157591629028320312e+01,-1.731784439086914062e+01,-1.792067146301269531e+01,-2.438614082336425781e+01,-2.315510368347167969e+01,3.496004819869995117e+00,1.235283911228179932e-01
-1.326867198944091797e+01,-5.134433269500732422e+00,-2.078808975219726562e+01,-1.672066330909729004e+00,-1.102123832702636719e+01,-5.426029682159423828e+00,-1.007934093475341797e+01,-1.235563850402832031e+01,-2.019642448425292969e+01,-1.756856918334960938e+01,-1.453602886199951172e+01,-9.817128181457519531e+00,-1.494765377044677734e+01,-1.608161354064941406e+01,-2.151515960693359375e+01,-1.680222892761230469e+01,-1.592374515533447266e+01,-2.269794082641601562e+01,-2.226843643188476562e+01,3.223318576812744141e+00,7.098211348056793213e-02
-1.155802059173583984e+01,-5.511610507965087891e+00,-1.889301109313964844e+01,-2.479334324598312378e-01,-9.561070442199707031e+00,-6.091869354248046875e+00,-9.041094779968261719e+00,-1.140481567382812500e+01,-1.867695999145507812e+01,-1.565279865264892578e+01,-1.415021896362304688e+01,-9.332300186157226562e+00,-1.424218845367431641e+01,-1.518867588043212891e+01,-2.107330131530761719e+01,-1.605003738403320312e+01,-1.380655193328857422e+01,-2.070256423950195312e+01,-2.095351600646972656e+01,2.795756816864013672e+00,4.526522941887378693e-03
-9.866039276123046875e+00,-6.384013175964355469e+00,-1.687748336791992188e+01,5.429642796516418457e-01,-8.108925819396972656e+00,-7.252408504486083984e+00,-8.141943931579589844e+00,-1.062531185150146484e+01,-1.719342994689941406e+01,-1.409679603576660156e+01,-1.382269763946533203e+01,-8.581460952758789062e+00,-1.348217678070068359e+01,-1.411436176300048828e+01,-2.016749000549316406e+01,-1.503094005584716797e+01,-1.189230823516845703e+01,-1.865895462036132812e+01,-1.924954795837402344e+01,2.278182268142700195e+00,-6.807083636522293091e-02
-8.416769981384277344e+00,-7.722848415374755859e+00,-1.500381755828857422e+01,6.024108529090881348e-01,-6.835958957672119141e+00,-8.856841087341308594e+00,-7.466338634490966797e+00,-1.007709026336669922e+01,-1.591779804229736328e+01,-1.297851276397705078e+01,-1.354791259765625000e+01,-7.646130084991455078e+00,-1.265670871734619141e+01,-1.285587787628173828e+01,-1.873420906066894531e+01,-1.372673702239990234e+01,-1.043157005310058594e+01,-1.681081962585449219e+01,-1.724399185180664062e+01,1.732809543609619141e+00,-1.375170201063156128e-01
-7.375910282135009766e+00,-9.372638702392578125e+00,-1.346741199493408203e+01,-1.273182407021522522e-02,-5.878559589385986328e+00,-1.071530818939208984e+01,-7.078859329223632812e+00,-9.802978515625000000e+00,-1.498353290557861328e+01,-1.227396488189697266e+01,-1.325924873352050781e+01,-6.646441459655761719e+00,-1.175487709045410156e+01,-1.148298740386962891e+01,-1.680383872985839844e+01,-1.219202423095703125e+01,-9.534581184387207031e+00,-1.533840465545654297e+01,-1.509970664978027344e+01,1.213911175727844238e+00,-1.956029385328292847e-01
-6.794802188873291016e+00,-1.107425498962402344e+01,-1.237533187866210938e+01,-1.103446960449218750e+00,-5.300910949707031250e+00,-1.254436111450195312e+01,-7.009311676025390625e+00,-9.782991409301757812e+00,-1.446250057220458984e+01,-1.186922454833984375e+01,-1.288176631927490234e+01,-5.758306503295898438e+00,-1.082031631469726562e+01,-1.015195369720458984e+01,-1.451998043060302734e+01,-1.059665012359619141e+01,-9.148725509643554688e+00,-1.430771446228027344e+01,-1.301573848724365234e+01,7.744359970092773438e-01,-2.371502220630645752e-01
-6.631438255310058594e+00,-1.254841327667236328e+01,-1.172757911682128906e+01,-2.411271333694458008e+00,-5.113709926605224609e+00,-1.404183197021484375e+01,-7.272598743438720703e+00,-9.997140884399414062e+00,-1.435213375091552734e+01,-1.165636062622070312e+01,-1.241546440124511719e+01,-5.131892204284667969e+00,-9.973031044006347656e+00,-9.097171783447265625e+00,-1.215051174163818359e+01,-9.183258056640625000e+00,-9.108636856079101562e+00,-1.370097732543945312e+01,-1.120319843292236328e+01,4.567431211471557617e-01,-2.609746754169464111e-01
-6.783133506774902344e+00,-1.358493137359619141e+01,-1.145991325378417969e+01,-3.690664768218994141e+00,-5.258121967315673828e+00,-1.500716495513916016e+01,-7.824011802673339844e+00,-1.040545177459716797e+01,-1.458313369750976562e+01,-1.158740520477294922e+01,-1.193528461456298828e+01,-4.870171070098876953e+00,-9.365748405456542969e+00,-8.541876792907714844e+00,-9.993687629699707031e+00,-8.236953735351562500e+00,-9.231409072875976562e+00,-1.345219039916992188e+01,-9.837008476257324219e+00,2.820120453834533691e-01,-2.693845033645629883e-01
-7.130864620208740234e+00,-1.410894870758056641e+01,-1.146526622772216797e+01,-4.765872001647949219e+00,-5.656592845916748047e+00,-1.538420677185058594e+01,-8.569164276123046875e+00,-1.097937202453613281e+01,-1.502203273773193359e+01,-1.169533538818359375e+01,-1.154947471618652344e+01,-4.973143100738525391e+00,-9.096653938293457031e+00,-8.600475311279296875e+00,-8.251106262207031250e+00,-7.897253990173339844e+00,-9.394269943237304688e+00,-1.349026966094970703e+01,-8.935262680053710938e+00,2.343581169843673706e-01,-2.666146755218505859e-01
-7.569612979888916016e+00,-1.419244575500488281e+01,-1.163389587402343750e+01,-5.561939239501953125e+00,-6.196801185607910156e+00,-1.527189636230468750e+01,-9.359025955200195312e+00,-1.167321586608886719e+01,-1.549429893493652344e+01,-1.205510520935058594e+01,-1.132465076446533203e+01,-5.372160434722900391e+00,-9.111199378967285156e+00,-9.200417518615722656e+00,-6.953145503997802734e+00,-8.121698379516601562e+00,-9.572164535522460938e+00,-1.372382545471191406e+01,-8.395421028137207031e+00,2.581850886344909668e-01,-2.569002509117126465e-01
-8.017696380615234375e+00,-1.399665927886962891e+01,-1.185070610046386719e+01,-6.094373703002929688e+00,-6.742358684539794922e+00,-1.487881088256835938e+01,-9.970051765441894531e+00,-1.242702102661132812e+01,-1.581513118743896484e+01,-1.270269012451171875e+01,-1.123583126068115234e+01,-5.938507556915283203e+00,-9.202109336853027344e+00,-1.008498287200927734e+01,-5.939631462097167969e+00,-8.679775238037109375e+00,-9.802675247192382812e+00,-1.404115581512451172e+01,-7.997325897216796875e+00,2.740697264671325684e-01,-2.434927076101303101e-01
-8.398099899291992188e+00,-1.370585823059082031e+01,-1.199792289733886719e+01,-6.432960510253906250e+00,-7.154200553894042969e+00,-1.444293975830078125e+01,-1.021346855163574219e+01,-1.315512847900390625e+01,-1.583053112030029297e+01,-1.360211277008056641e+01,-1.117754364013671875e+01,-6.530598163604736328e+00,-9.067562103271484375e+00,-1.088583564758300781e+01,-4.964779853820800781e+00,-9.231786727905273438e+00,-1.013090324401855469e+01,-1.428740501403808594e+01,-7.487643241882324219e+00,1.999413818120956421e-01,-2.275762856006622314e-01
-8.643145561218261719e+00,-1.347264194488525391e+01,-1.198453903198242188e+01,-6.665577411651611328e+00,-7.317332744598388672e+00,-1.414879417419433594e+01,-9.945213317871093750e+00,-1.376616764068603516e+01,-1.545323181152343750e+01,-1.462445735931396484e+01,-1.102210998535156250e+01,-7.066911697387695312e+00,-8.449370384216308594e+00,-1.124580097198486328e+01,-3.821470022201538086e+00,-9.486561775207519531e+00,-1.054682540893554688e+01,-1.427217292785644531e+01,-6.679389476776123047e+00,-2.111990563571453094e-02,-2.094319611787796021e-01
-8.678152084350585938e+00,-1.337474822998046875e+01,-1.173293304443359375e+01,-6.864593982696533203e+00,-7.162223815917968750e+00,-1.410600948333740234e+01,-9.140448570251464844e+00,-1.416876888275146484e+01,-1.468323326110839844e+01,-1.557184982299804688e+01,-1.068348503112792969e+01,-7.500252723693847656e+00,-7.256624698638916016e+00,-1.091374015808105469e+01,-2.410282850265502930e+00,-9.256051063537597656e+00,-1.096525287628173828e+01,-1.381013965606689453e+01,-5.476056098937988281e+00,-4.063225090503692627e-01,-1.889593899250030518e-01
-8.477448463439941406e+00,-1.343809127807617188e+01,-1.124310302734375000e+01,-7.092041969299316406e+00,-6.710267066955566406e+00,-1.434934806823730469e+01,-7.883624076843261719e+00,-1.432010078430175781e+01,-1.360523509979248047e+01,-1.623442459106445312e+01,-1.015334415435791016e+01,-7.826331615447998047e+00,-5.547507286071777344e+00,-9.805940628051757812e+00,-7.367420792579650879e-01,-8.503859519958496094e+00,-1.126090812683105469e+01,-1.277183246612548828e+01,-3.889707088470458984e+00,-9.291920065879821777e-01,-1.666804105043411255e-01
-8.085375785827636719e+00,-1.366842842102050781e+01,-1.059802722930908203e+01,-7.376351356506347656e+00,-6.063086509704589844e+00,-1.487881088256835938e+01,-6.343641757965087891e+00,-1.420588779449462891e+01,-1.235527133941650391e+01,-1.646227836608886719e+01,-9.506628036499023438e+00,-8.036566734313964844e+00,-3.518384933471679688e+00,-7.986581325531005859e+00,1.149443387985229492e+00,-7.236053466796875000e+00,-1.133858013153076172e+01,-1.113948345184326172e+01,-1.938437342643737793e+00,-1.528837323188781738e+00,-1.437390893697738647e-01
-7.634958267211914062e+00,-1.408879375457763672e+01,-9.971687316894531250e+00,-7.733030796051025391e+00,-5.407882690429687500e+00,-1.566498279571533203e+01,-4.709273815155029297e+00,-1.386610412597656250e+01,-1.108220672607421875e+01,-1.618045997619628906e+01,-8.840481758117675781e+00,-8.100924491882324219e+00,-1.361987709999084473e+00,-5.606346130371093750e+00,3.253796815872192383e+00,-5.470829963684082031e+00,-1.117571926116943359e+01,-9.007019996643066406e+00,3.355308473110198975e-01,-2.132453680038452148e+00,-1.213998869061470032e-01
-7.319899559020996094e+00,-1.471070480346679688e+01,-9.564834594726562500e+00,-8.149156570434570312e+00,-4.939880371093750000e+00,-1.665973091125488281e+01,-3.154388666152954102e+00,-1.334643554687500000e+01,-9.888709068298339844e+00,-1.536798095703125000e+01,-8.227072715759277344e+00,-7.967918395996093750e+00,7.725909948348999023e-01,-2.860565185546875000e+00,5.617742061614990234e+00,-3.189991950988769531e+00,-1.083746910095214844e+01,-6.577535629272460938e+00,2.908070325851440430e+00,-2.667236804962158203e+00,-1.005058214068412781e-01
-7.310564517974853516e+00,-1.553416061401367188e+01,-9.538067817687988281e+00,-8.552359580993652344e+00,-4.811513900756835938e+00,-1.777213668823242188e+01,-1.783307671546936035e+00,-1.269542121887207031e+01,-8.831244468688964844e+00,-1.405782127380371094e+01,-7.685829639434814453e+00,-7.620387077331542969e+00,2.801713466644287109e+00,3.868957236409187317e-02,8.282704353332519531e+00,-4.117366969585418701e-01,-1.041403102874755859e+01,-4.074430465698242188e+00,5.718863964080810547e+00,-3.072295188903808594e+00,-8.127765357494354248e-02
-7.686301231384277344e+00,-1.648142242431640625e+01,-9.934213638305664062e+00,-8.828915596008300781e+00,-5.068246841430664062e+00,-1.886582565307617188e+01,-6.407402157783508301e-01,-1.194732666015625000e+01,-7.914945602416992188e+00,-1.231293964385986328e+01,-7.188995838165283203e+00,-7.088364124298095703e+00,4.667197227478027344e+00,2.862602710723876953e+00,1.117411899566650391e+01,2.754746198654174805e+00,-9.980569839477539062e+00,-1.718566656112670898e+00,8.626165390014648438e+00,-3.323801994323730469e+00,-6.327383220195770264e-02
-8.377096176147460938e+00,-1.740277099609375000e+01,-1.065155982971191406e+01,-8.821161270141601562e+00,-5.629849910736083984e+00,-1.976965522766113281e+01,2.733137011528015137e-01,-1.113355922698974609e+01,-7.116713523864746094e+00,-1.025026226043701172e+01,-6.686610698699951172e+00,-6.474821090698242188e+00,6.281767845153808594e+00,5.376778602600097656e+00,1.407934093475341797e+01,6.030418395996093750e+00,-9.529570579528808594e+00,3.504301607608795166e-01,1.140378475189208984e+01,-3.428375959396362305e+00,-4.629363492131233215e-02
-9.168243408203125000e+00,-1.809954071044921875e+01,-1.147329616546630859e+01,-8.384358406066894531e+00,-6.311796188354492188e+00,-2.032318496704101562e+01,9.737572073936462402e-01,-1.027696228027343750e+01,-6.398048400878906250e+00,-8.034683227539062500e+00,-6.150918483734130859e+00,-5.912764549255371094e+00,7.514513969421386719e+00,7.366353511810302734e+00,1.665593147277832031e+01,9.033117294311523438e+00,-8.990876197814941406e+00,2.048784494400024414e+00,1.378029251098632812e+01,-3.428375959396362305e+00,-3.075856342911720276e-02
-9.807695388793945312e+00,-1.841337585449218750e+01,-1.216119956970214844e+01,-7.451305866241455078e+00,-6.926885128021240234e+00,-2.043816947937011719e+01,1.460590243339538574e+00,-9.426075935363769531e+00,-5.743549346923828125e+00,-5.891057491302490234e+00,-5.601348400115966797e+00,-5.522328376770019531e+00,8.190888404846191406e+00,8.683435440063476562e+00,1.853659439086914062e+01,1.138068294525146484e+01,-8.269276618957519531e+00,3.346032857894897461e+00,1.550838756561279297e+01,-3.384693145751953125e+00,-1.783274114131927490e-02
-1.010175037384033203e+01,-1.828093147277832031e+01,-1.253860855102539062e+01,-6.071111679077148438e+00,-7.338727474212646484e+00,-2.012263107299804688e+01,1.679168462753295898e+00,-8.660849571228027344e+00,-5.160917282104492188e+00,-4.059231758117675781e+00,-5.112841606140136719e+00,-5.350708007812500000e+00,8.183615684509277344e+00,9.266634941101074219e+00,1.941754913330078125e+01,1.281227302551269531e+01,-7.334704399108886719e+00,4.226943016052246094e+00,1.644933891296386719e+01,-3.352923870086669922e+00,-8.981362916529178619e-03
-9.989728927612304688e+00,-1.776267242431640625e+01,-1.255734539031982422e+01,-4.409192562103271484e+00,-7.520579814910888672e+00,-1.948353195190429688e+01,1.554976344108581543e+00,-8.032677650451660156e+00,-4.680951595306396484e+00,-2.761064291000366211e+00,-4.785319805145263672e+00,-5.367869853973388672e+00,7.478149890899658203e+00,9.188503265380859375e+00,1.923528289794921875e+01,1.328542518615722656e+01,-6.259821414947509766e+00,4.663590431213378906e+00,1.663330841064453125e+01,-3.364837408065795898e+00,-5.268199369311332703e-03
-9.569651603698730469e+00,-1.702847290039062500e+01,-1.229235553741455078e+01,-2.705919504165649414e+00,-7.544648647308349609e+00,-1.867329406738281250e+01,1.033369421958923340e+00,-7.627222061157226562e+00,-4.362685203552246094e+00,-2.149456501007080078e+00,-4.715929508209228516e+00,-5.475132942199707031e+00,6.187220573425292969e+00,8.563446998596191406e+00,1.812235069274902344e+01,1.295179176330566406e+01,-5.232544422149658203e+00,4.620433330535888672e+00,1.620505332946777344e+01,-3.419109821319580078e+00,-6.813678424805402756e-03
-9.046887397766113281e+00,-1.627411842346191406e+01,-1.190423965454101562e+01,-1.214586257934570312e+00,-7.541974067687988281e+00,-1.786305427551269531e+01,1.143478080630302429e-01,-7.487311363220214844e+00,-4.283118724822998047e+00,-2.278373956680297852e+00,-4.960183143615722656e+00,-5.608138561248779297e+00,4.536285877227783203e+00,7.544940948486328125e+00,1.636319923400878906e+01,1.208434581756591797e+01,-4.498416900634765625e+00,4.059392452239990234e+00,1.537267303466796875e+01,-3.481324672698974609e+00,-1.263431273400783539e-02
-8.654814720153808594e+00,-1.565508747100830078e+01,-1.157233333587646484e+01,-1.316249519586563110e-01,-7.646271705627441406e+00,-1.713838577270507812e+01,-1.127573251724243164e+00,-7.632932662963867188e+00,-4.508985042572021484e+00,-3.090852975845336914e+00,-5.526406764984130859e+00,-5.749725341796875000e+00,2.754440069198608398e+00,6.255763053894042969e+00,1.426436996459960938e+01,1.091966247558593750e+01,-4.287950038909912109e+00,2.990622282028198242e+00,1.432013320922851562e+01,-3.501180648803710938e+00,-2.086348459124565125e-02
-8.561464309692382812e+00,-1.523760128021240234e+01,-1.143582344055175781e+01,4.525021314620971680e-01,-7.935096263885498047e+00,-1.653137588500976562e+01,-2.573169469833374023e+00,-8.026967048645019531e+00,-5.096750736236572266e+00,-4.421999454498291016e+00,-6.359088897705078125e+00,-5.947088718414306641e+00,1.023504018783569336e+00,4.796369552612304688e+00,1.207716751098632812e+01,9.597261428833007812e+00,-4.733938694000244141e+00,1.510591506958007812e+00,1.315600681304931641e+01,-3.425728559494018555e+00,-2.955429442226886749e-02
-8.829847335815429688e+00,-1.499286746978759766e+01,-1.154556655883789062e+01,5.662260055541992188e-01,-8.424492835998535156e+00,-1.601795768737792969e+01,-4.048571586608886719e+00,-8.566623687744140625e+00,-6.002782344818115234e+00,-6.019974708557128906e+00,-7.347205162048339844e+00,-6.264586448669433594e+00,-5.437931418418884277e-01,3.286747694015502930e+00,9.967290878295898438e+00,8.196002006530761719e+00,-5.813832759857177734e+00,-1.801469326019287109e-01,1.195267295837402344e+01,-3.224523067474365234e+00,-3.706090524792671204e-02
-9.406287193298339844e+00,-1.482875251770019531e+01,-1.186141300201416016e+01,3.129319548606872559e-01,-9.050279617309570312e+00,-1.554999828338623047e+01,-5.374943733215332031e+00,-9.100568771362304688e+00,-7.088480472564697266e+00,-7.578975200653076172e+00,-8.326994895935058594e+00,-6.732251644134521484e+00,-1.863813638687133789e+00,1.899905085563659668e+00,8.070059776306152344e+00,6.782609939575195312e+00,-7.367276668548583984e+00,-1.794726014137268066e+00,1.078251457214355469e+01,-2.896240472793579102e+00,-4.239983111619949341e-02
-1.017409706115722656e+01,-1.465024089813232422e+01,-1.229503250122070312e+01,-1.652251780033111572e-01,-9.729551315307617188e+00,-1.509273529052734375e+01,-6.418157100677490234e+00,-9.474616050720214844e+00,-8.107445716857910156e+00,-8.832171440124511719e+00,-9.129145622253417969e+00,-7.264275074005126953e+00,-2.838374376296997070e+00,8.507041335105895996e-01,6.509745121002197266e+00,5.484473228454589844e+00,-9.151231765747070312e+00,-3.048817396163940430e+00,9.742038726806640625e+00,-2.463383913040161133e+00,-4.537036269903182983e-02
-1.101892089843750000e+01,-1.441414546966552734e+01,-1.275274181365966797e+01,-7.674446702003479004e-01,-1.037405776977539062e+01,-1.464349365234375000e+01,-7.113633155822753906e+00,-9.577407836914062500e+00,-8.787611007690429688e+00,-9.629660606384277344e+00,-9.609325408935546875e+00,-7.719069004058837891e+00,-3.351109504699707031e+00,3.261036574840545654e-01,5.424428939819335938e+00,4.495705127716064453e+00,-1.091263580322265625e+01,-3.746945142745971680e+00,8.960927009582519531e+00,-1.973607301712036133e+00,-4.631370678544044495e-02
-1.184274005889892578e+01,-1.413774108886718750e+01,-1.316494846343994141e+01,-1.436864614486694336e+00,-1.090356922149658203e+01,-1.422901535034179688e+01,-7.461370944976806641e+00,-9.388957023620605469e+00,-8.910810470581054688e+00,-9.962447166442871094e+00,-9.700920104980468750e+00,-7.929303646087646484e+00,-3.285654067993164062e+00,4.237686395645141602e-01,4.880390167236328125e+00,3.986156225204467773e+00,-1.246357440948486328e+01,-3.861184120178222656e+00,8.508546829223632812e+00,-1.486478328704833984e+00,-4.571157321333885193e-02
-1.256854248046875000e+01,-1.387285327911376953e+01,-1.349417781829833984e+01,-2.142469406127929688e+00,-1.126192569732666016e+01,-1.388406276702880859e+01,-7.481241703033447266e+00,-8.997776985168457031e+00,-8.400044441223144531e+00,-1.000142192840576172e+01,-9.431686401367187500e+00,-7.779136180877685547e+00,-2.616552591323852539e+00,1.082309603691101074e+00,4.866581916809082031e+00,4.022552490234375000e+00,-1.369881248474121094e+01,-3.536237478256225586e+00,8.369815826416015625e+00,-1.064211487770080566e+00,-4.406573623418807983e-02
