Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-4.325065612792968750e+00,-7.034267902374267578e+00,2.964917182922363281e+00,-1.393202066421508789e+00,1.024246501922607422e+01,-1.689717864990234375e+01,-1.302269101142883301e+00,-6.275165557861328125e+00,4.259138107299804688e+00,-3.709385871887207031e+00,4.225523948669433594e+00,-1.022598266601562500e+01,7.698402404785156250e+00,-1.119830322265625000e+01,1.016131496429443359e+01,4.705502986907958984e+00,1.631946206092834473e+00,-1.509451389312744141e+00,1.566196918487548828e+00,-7.789220333099365234e+00,-7.202062010765075684e-02
-5.292627334594726562e+00,-7.889381885528564453e+00,1.341530799865722656e+00,-2.604047298431396484e+00,8.568585395812988281e+00,-1.716526985168457031e+01,-2.287307739257812500e+00,-7.431161403656005859e+00,3.000001668930053711e+00,-5.037138462066650391e+00,2.984558343887329102e+00,-1.091622447967529297e+01,6.362441062927246094e+00,-1.291195487976074219e+01,8.249195098876953125e+00,3.386672973632812500e+00,4.814817011356353760e-01,-2.917717218399047852e+00,-5.894998088479042053e-02,-7.148451805114746094e+00,-7.183995842933654785e-02
-6.553135871887207031e+00,-9.048880577087402344e+00,-5.146344304084777832e-01,-4.189371585845947266e+00,6.656207084655761719e+00,-1.746099853515625000e+01,-3.287662029266357422e+00,-8.587816238403320312e+00,1.429878711700439453e+00,-6.547974109649658203e+00,1.618491530418395996e+00,-1.117457199096679688e+01,4.799475669860839844e+00,-1.469640541076660156e+01,6.140682220458984375e+00,1.647465586662292480e+00,-1.022111535072326660e+00,-4.600656509399414062e+00,-1.902539014816284180e+00,-6.443952560424804688e+00,-7.247228175401687622e-02
-7.909061431884765625e+00,-1.030640125274658203e+01,-2.376865625381469727e+00,-5.922830581665039062e+00,4.738333702087402344e+00,-1.776593971252441406e+01,-4.153399944305419922e+00,-9.567183494567871094e+00,-2.577635645866394043e-01,-8.028025627136230469e+00,3.857440352439880371e-01,-1.092707061767578125e+01,3.218854188919067383e+00,-1.634328079223632812e+01,4.069937705993652344e+00,-3.077000975608825684e-01,-2.682295799255371094e+00,-6.347761631011962891e+00,-3.763944149017333984e+00,-5.782402038574218750e+00,-7.379113137722015381e-02
-9.152830123901367188e+00,-1.148911571502685547e+01,-4.025273799896240234e+00,-7.537597656250000000e+00,3.068849563598632812e+00,-1.806258964538574219e+01,-4.753934860229492188e+00,-1.022822380065917969e+01,-1.851870059967041016e+00,-9.268287658691406250e+00,-4.643951356410980225e-01,-1.017667961120605469e+01,1.824039816856384277e+00,-1.766834449768066406e+01,2.267882823944091797e+00,-2.266162872314453125e+00,-4.284157752990722656e+00,-7.937267303466796875e+00,-5.435568332672119141e+00,-5.268401622772216797e+00,-7.550744712352752686e-02
-1.011536979675292969e+01,-1.250802898406982422e+01,-5.297595977783203125e+00,-8.791687965393066406e+00,1.860974073410034180e+00,-1.835831832885742188e+01,-5.001403808593750000e+00,-1.050305271148681641e+01,-3.176561355590820312e+00,-1.012051200866699219e+01,-7.538625001907348633e-01,-9.006227493286132812e+00,7.798206806182861328e-01,-1.853160667419433594e+01,9.190392494201660156e-01,-4.039989471435546875e+00,-5.651932239532470703e+00,-9.207070350646972656e+00,-6.740023612976074219e+00,-4.976072311401367188e+00,-7.735022157430648804e-02
-1.070126342773437500e+01,-1.336185359954833984e+01,-6.116492748260498047e+00,-9.520402908325195312e+00,1.244397044181823730e+00,-1.867615890502929688e+01,-4.875654220581054688e+00,-1.039826107025146484e+01,-4.130307197570800781e+00,-1.053042221069335938e+01,-4.114326536655426025e-01,-7.563623428344726562e+00,1.719540506601333618e-01,-1.887192344665527344e+01,1.377890408039093018e-01,-5.493999958038330078e+00,-6.692943096160888672e+00,-1.008174896240234375e+01,-7.568863868713378906e+00,-4.937280178070068359e+00,-7.895813137292861938e-02
-1.089209747314453125e+01,-1.410862731933593750e+01,-6.489545345306396484e+00,-9.664857864379882812e+00,1.252090454101562500e+00,-1.904466819763183594e+01,-4.421826839447021484e+00,-9.979097366333007812e+00,-4.688324451446533203e+00,-1.053852367401123047e+01,5.126713514328002930e-01,-6.023398876190185547e+00,-3.763968823477625847e-03,-1.869894790649414062e+01,-4.996998235583305359e-02,-6.550712585449218750e+00,-7.399999141693115234e+00,-1.057706165313720703e+01,-7.894978046417236328e+00,-5.132627964019775391e+00,-7.998792082071304321e-02
-1.072637271881103516e+01,-1.481928730010986328e+01,-6.483479499816894531e+00,-9.272897720336914062e+00,1.819209456443786621e+00,-1.946753120422363281e+01,-3.737458705902099609e+00,-9.341125488281250000e+00,-4.900978565216064453e+00,-1.026552009582519531e+01,1.858648896217346191e+00,-4.553184986114501953e+00,1.669095158576965332e-01,-1.809152793884277344e+01,2.964130342006683350e-01,-7.180453777313232422e+00,-7.825031757354736328e+00,-1.077293586730957031e+01,-7.764842033386230469e+00,-5.499078273773193359e+00,-8.011438697576522827e-02
-1.027439785003662109e+01,-1.552736854553222656e+01,-6.198382377624511719e+00,-8.470574378967285156e+00,2.805073261260986328e+00,-1.991619300842285156e+01,-2.953942060470581055e+00,-8.580566406250000000e+00,-4.854609966278076172e+00,-9.860469818115234375e+00,3.393647909164428711e+00,-3.286099195480346680e+00,5.418867468833923340e-01,-1.717999267578125000e+01,1.044211864471435547e+00,-7.401358127593994141e+00,-8.042342185974121094e+00,-1.077743911743164062e+01,-7.279157161712646484e+00,-5.938957214355468750e+00,-7.894007116556167603e-02
-9.634936332702636719e+00,-1.621868324279785156e+01,-5.744197845458984375e+00,-7.431787014007568359e+00,4.014048099517822266e+00,-2.033168601989746094e+01,-2.218790292739868164e+00,-7.785737037658691406e+00,-4.656346321105957031e+00,-9.474052429199218750e+00,4.846463680267333984e+00,-2.307928562164306641e+00,9.555387496948242188e-01,-1.612123107910156250e+01,2.007825851440429688e+00,-7.277717590332031250e+00,-8.121436119079589844e+00,-1.069526195526123047e+01,-6.568058490753173828e+00,-6.337273120880126953e+00,-7.623010128736495972e-02
-8.916798591613769531e+00,-1.683518981933593750e+01,-5.241486549377441406e+00,-6.341474056243896484e+00,5.207635402679443359e+00,-2.065229034423828125e+01,-1.673069238662719727e+00,-7.037042140960693359e+00,-4.414911746978759766e+00,-9.222922325134277344e+00,5.965981006622314453e+00,-1.669948339462280273e+00,1.248121857643127441e+00,-1.508579826354980469e+01,2.974676847457885742e+00,-6.923282146453857422e+00,-8.115843772888183594e+00,-1.060745620727539062e+01,-5.770202636718750000e+00,-6.583189964294433594e+00,-7.196642458438873291e-02
-8.245532035827636719e+00,-1.731111335754394531e+01,-4.807774543762207031e+00,-5.379974365234375000e+00,6.133050918579101562e+00,-2.084852027893066406e+01,-1.439303994178771973e+00,-6.415545940399169922e+00,-4.232636928558349609e+00,-9.175126075744628906e+00,6.550394535064697266e+00,-1.397796034812927246e+00,1.296044945716857910e+00,-1.422736358642578125e+01,3.735424518585205078e+00,-6.496310710906982422e+00,-8.071902275085449219e+00,-1.057593631744384766e+01,-5.018049240112304688e+00,-6.586653232574462891e+00,-6.634776294231414795e-02
-7.745010852813720703e+00,-1.758325386047363281e+01,-4.561347484588623047e+00,-4.693583488464355469e+00,6.557291030883789062e+00,-2.092590713500976562e+01,-1.606163978576660156e+00,-5.991768836975097656e+00,-4.206254959106445312e+00,-9.346056938171386719e+00,6.492866039276123047e+00,-1.493443846702575684e+00,1.036251306533813477e+00,-1.366177845001220703e+01,4.112021923065185547e+00,-6.178143024444580078e+00,-8.042342185974121094e+00,-1.064573001861572266e+01,-4.421594142913818359e+00,-6.297095298767089844e+00,-6.000643968582153320e-02
