Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-1.726850318908691406e+01,-1.047519207000732422e+00,2.739102840423583984e+00,3.833518981933593750e+00,1.429384350776672363e+00,9.433665275573730469e+00,5.118074417114257812e+00,1.162692546844482422e+01,7.106829643249511719e+00,1.171932125091552734e+01,-7.721061706542968750e-01,1.802119445800781250e+01,1.788181543350219727e+00,3.359838724136352539e-01,-1.628128409385681152e+00,-1.147712707519531250e+00,1.778846085071563721e-01,6.772626399993896484e+00,-1.080108928680419922e+01,3.240426301956176758e+00,-4.908268898725509644e-02
-1.501761341094970703e+01,1.046692013740539551e+00,2.909285068511962891e+00,5.543797016143798828e+00,1.688240528106689453e+00,1.125947666168212891e+01,4.387934684753417969e+00,1.352178955078125000e+01,6.070394039154052734e+00,1.275946426391601562e+01,-1.146193146705627441e+00,2.154390335083007812e+01,1.831374526023864746e+00,4.024149417877197266e+00,-5.825061798095703125e-01,1.637966632843017578e+00,1.104019403457641602e+00,6.925266265869140625e+00,-8.576595306396484375e+00,3.890406370162963867e+00,-4.818284884095191956e-02
-1.263372135162353516e+01,3.045189857482910156e+00,2.789086341857910156e+00,7.067922115325927734e+00,1.697079539299011230e+00,1.302187728881835938e+01,2.979585409164428711e+00,1.539970016479492188e+01,4.316318035125732422e+00,1.354700183868408203e+01,-2.296327114105224609e+00,2.512146377563476562e+01,1.269864678382873535e+00,7.525856018066406250e+00,-2.275218218564987183e-01,3.888056755065917969e+00,1.820418834686279297e+00,6.661326408386230469e+00,-6.557171344757080078e+00,4.981219291687011719e+00,-4.734169691801071167e-02
-1.024532032012939453e+01,4.977325916290283203e+00,2.535598039627075195e+00,8.461482048034667969e+00,1.530401468276977539e+00,1.465308189392089844e+01,1.136060476303100586e+00,1.729065322875976562e+01,2.138117790222167969e+00,1.419255065917968750e+01,-3.968715906143188477e+00,2.883716964721679688e+01,4.306849241256713867e-01,1.097535419464111328e+01,-1.132941842079162598e-01,5.930375099182128906e+00,2.431950569152832031e+00,6.149345874786376953e+00,-4.574243068695068359e+00,6.520977973937988281e+00,-4.669615998864173889e-02
-7.941454410552978516e+00,6.853310585021972656e+00,2.324953079223632812e+00,9.804625511169433594e+00,1.299324989318847656e+00,1.607655906677246094e+01,-8.466377258300781250e-01,1.922985649108886719e+01,-9.625773131847381592e-02,1.483975124359130859e+01,-5.830348491668701172e+00,3.276009368896484375e+01,-3.406199514865875244e-01,1.454418563842773438e+01,2.539916038513183594e-01,8.158918380737304688e+00,3.080009222030639648e+00,5.602385520935058594e+00,-2.427953243255615234e+00,8.419532775878906250e+00,-4.640273377299308777e-02
-5.796514511108398438e+00,8.641238212585449219e+00,2.319002628326416016e+00,1.116069602966308594e+01,1.102341771125793457e+00,1.721577835083007812e+01,-2.681853771209716797e+00,2.121339988708496094e+01,-2.027286291122436523e+00,1.562068367004394531e+01,-7.574620723724365234e+00,3.687601470947265625e+01,-7.555819749832153320e-01,1.835168457031250000e+01,1.211746454238891602e+00,1.085995006561279297e+01,3.905989646911621094e+00,5.227145195007324219e+00,3.636950999498367310e-02,1.049838733673095703e+01,-4.657879099249839783e-02
-3.870239496231079102e+00,1.025688266754150391e+01,2.623664379119873047e+00,1.255296325683593750e+01,1.003850102424621582e+00,1.800732803344726562e+01,-4.155635356903076172e+00,2.319955062866210938e+01,-3.378304004669189453e+00,1.661624908447265625e+01,-8.984415054321289062e+00,4.102037811279296875e+01,-6.769089102745056152e-01,2.239039421081542969e+01,2.819720029830932617e+00,1.407656383514404297e+01,4.998262882232666016e+00,5.174674987792968750e+00,2.844793796539306641e+00,1.252585697174072266e+01,-4.724388942122459412e-02
-2.213349819183349609e+00,1.158793830871582031e+01,3.271070957183837891e+00,1.394652271270751953e+01,1.024053573608398438e+00,1.842934226989746094e+01,-5.149580955505371094e+00,2.508528518676757812e+01,-3.999041795730590820e+00,1.782149505615234375e+01,-9.973178863525390625e+00,4.487626266479492188e+01,-1.431659162044525146e-01,2.649622917175292969e+01,4.844185352325439453e+00,1.756712722778320312e+01,6.373325824737548828e+00,5.505395412445068359e+00,5.873929500579833984e+00,1.424771881103515625e+01,-4.835890606045722961e-02
-8.619138598442077637e-01,1.253486347198486328e+01,4.226709365844726562e+00,1.526122665405273438e+01,1.166740059852600098e+00,1.849931335449218750e+01,-5.647072792053222656e+00,2.673497772216796875e+01,-3.876860380172729492e+00,1.916212272644042969e+01,-1.055851459503173828e+01,4.804548263549804688e+01,6.713320612907409668e-01,3.040068817138671875e+01,6.868650436401367188e+00,2.089455223083496094e+01,7.969906806945800781e+00,6.198636054992675781e+00,8.882210731506347656e+00,1.542868137359619141e+01,-4.976734891533851624e-02
1.829411238431930542e-01,1.304788780212402344e+01,5.416794776916503906e+00,1.639494895935058594e+01,1.424333572387695312e+00,1.829377365112304688e+01,-5.700041770935058594e+00,2.801169776916503906e+01,-3.108662128448486328e+00,2.051596069335937500e+01,-1.081377410888671875e+01,5.017251586914062500e+01,1.547534346580505371e+00,3.380356979370117188e+01,8.469594955444335938e+00,2.357403755187988281e+01,9.674890518188476562e+00,7.170126438140869141e+00,1.159331321716308594e+01,1.588483905792236328e+01,-5.125403776764869690e-02
9.437578320503234863e-01,1.314360141754150391e+01,6.741360187530517578e+00,1.725978279113769531e+01,1.808198213577270508e+00,1.792423820495605469e+01,-5.394691944122314453e+00,2.881893730163574219e+01,-1.850333809852600098e+00,2.174927330017089844e+01,-1.081964206695556641e+01,5.106030273437500000e+01,2.292614936828613281e+00,3.647180557250976562e+01,9.360570907592773438e+00,2.524698448181152344e+01,1.135395145416259766e+01,8.322876930236816406e+00,1.379173946380615234e+01,1.552063369750976562e+01,-5.250598490238189697e-02
