Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-1.107860660552978516e+01,-4.284924983978271484e+00,-9.118697643280029297e-01,-3.283360004425048828e+00,-5.836434841156005859e+00,-5.259323120117187500e+00,3.883335113525390625e+00,-1.329231858253479004e+00,4.969087123870849609e+00,1.470912456512451172e+00,1.181101799011230469e+00,3.514192104339599609e+00,9.024638175964355469e+00,6.414869308471679688e+00,1.021237087249755859e+01,7.845951557159423828e+00,2.498154163360595703e+00,1.358694434165954590e+00,5.850088119506835938e+00,-3.444136142730712891e+00,-6.076096370816230774e-02
-1.108797264099121094e+01,-3.944205760955810547e+00,-4.369260743260383606e-02,-2.407977342605590820e+00,-5.228274822235107422e+00,-4.982022285461425781e+00,3.829785823822021484e+00,-1.276219129562377930e+00,5.736844062805175781e+00,1.374169468879699707e+00,1.643112182617187500e+00,3.116617679595947266e+00,8.290751457214355469e+00,5.787345409393310547e+00,9.158742904663085938e+00,6.742110252380371094e+00,2.755186796188354492e+00,1.932483792304992676e+00,5.363630771636962891e+00,-3.780355930328369141e+00,-6.130872294306755066e-02
-1.107626533508300781e+01,-2.878158330917358398e+00,9.278148412704467773e-01,-1.616407990455627441e+00,-4.552541732788085938e+00,-4.355121135711669922e+00,3.903415918350219727e+00,-1.097036361694335938e+00,6.571274757385253906e+00,1.192449450492858887e+00,2.056028604507446289e+00,2.725320816040039062e+00,7.377269744873046875e+00,5.114536285400390625e+00,7.832315921783447266e+00,5.507102966308593750e+00,3.207176685333251953e+00,2.565794944763183594e+00,4.640345096588134766e+00,-4.034071445465087891e+00,-6.202318891882896423e-02
-1.105168056488037109e+01,-1.187266111373901367e+00,1.915531039237976074e+00,-9.850150346755981445e-01,-3.866139173507690430e+00,-3.523218393325805664e+00,4.104225635528564453e+00,-9.687457680702209473e-01,7.351154327392578125e+00,8.107066750526428223e-01,2.454041242599487305e+00,2.255555152893066406e+00,6.355255603790283203e+00,4.414232254028320312e+00,6.339268207550048828e+00,4.151150226593017578e+00,3.760039806365966797e+00,3.134822607040405273e+00,3.683431625366210938e+00,-4.262353420257568359e+00,-6.276147067546844482e-02
-1.100602436065673828e+01,8.940096497535705566e-01,2.811060190200805664e+00,-5.678114295005798340e-01,-3.224192857742309570e+00,-2.660199642181396484e+00,4.359540939331054688e+00,-1.063108325004577637e+00,7.920910835266113281e+00,1.387348324060440063e-01,2.816986799240112305e+00,1.614204883575439453e+00,5.260886669158935547e+00,3.641148805618286133e+00,4.740041255950927734e+00,2.643589735031127930e+00,4.301263332366943359e+00,3.502666711807250977e+00,2.460886955261230469e+00,-4.517309665679931641e+00,-6.338067352771759033e-02
-1.089597988128662109e+01,3.031879425048828125e+00,3.518163681030273438e+00,-3.908723592758178711e-01,-2.667602300643920898e+00,-1.931712985038757324e+00,4.564175128936767578e+00,-1.505233883857727051e+00,8.149217605590820312e+00,-8.639935851097106934e-01,3.088757753372192383e+00,7.186162471771240234e-01,4.100622653961181641e+00,2.704714775085449219e+00,3.062404632568359375e+00,9.384279847145080566e-01,4.726095199584960938e+00,3.557426691055297852e+00,9.407071471214294434e-01,-4.826234817504882812e+00,-6.373791396617889404e-02
-1.064311122894287109e+01,4.850974559783935547e+00,3.985176086425781250e+00,-4.458166062831878662e-01,-2.199923753738403320e+00,-1.472290515899658203e+00,4.625374317169189453e+00,-2.338592767715454102e+00,7.973441600799560547e+00,-2.168717145919799805e+00,3.213246345520019531e+00,-4.688757061958312988e-01,2.889968872070312500e+00,1.522446870803833008e+00,1.303091406822204590e+00,-9.967006444931030273e-01,4.983128070831298828e+00,3.240771293640136719e+00,-8.931098580360412598e-01,-5.198433876037597656e+00,-6.380935758352279663e-02
-1.015376377105712891e+01,6.026745319366455078e+00,4.219189167022705078e+00,-6.916687488555908203e-01,-1.780257940292358398e+00,-1.346910238265991211e+00,4.504888534545898438e+00,-3.520775079727172852e+00,7.418838024139404297e+00,-3.664312124252319336e+00,3.159768819808959961e+00,-1.924207210540771484e+00,1.652181863784790039e+00,5.391151458024978638e-02,-5.362647771835327148e-01,-3.163499593734741211e+00,5.087881088256835938e+00,2.576508760452270508e+00,-2.981357097625732422e+00,-5.621500015258789062e+00,-6.357119977474212646e-02
-9.356525421142578125e+00,6.370929718017578125e+00,4.285036563873291016e+00,-1.066965699195861816e+00,-1.344588041305541992e+00,-1.545505285263061523e+00,4.232361316680908203e+00,-4.921369552612304688e+00,6.602591037750244141e+00,-5.184746265411376953e+00,2.937968730926513672e+00,-3.554262399673461914e+00,4.363597929477691650e-01,-1.666927218437194824e+00,-2.429527521133422852e+00,-5.504051208496093750e+00,5.124738693237304688e+00,1.661064743995666504e+00,-5.205620288848876953e+00,-6.068138599395751953e+00,-6.319015473127365112e-02
-8.237348556518554688e+00,5.897387504577636719e+00,4.279971599578857422e+00,-1.492550730705261230e+00,-8.271186947822570801e-01,-1.974726676940917969e+00,3.884291172027587891e+00,-6.358012676239013672e+00,5.697445869445800781e+00,-6.532611846923828125e+00,2.603076934814453125e+00,-5.206288337707519531e+00,-6.864344477653503418e-01,-3.520387172698974609e+00,-4.329324245452880859e+00,-7.905927658081054688e+00,5.216882228851318359e+00,6.432433128356933594e-01,-7.375476837158203125e+00,-6.496167659759521484e+00,-6.273765861988067627e-02
