Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-4.767863273620605469e+00,-6.284852027893066406e+00,-6.864371776580810547e+00,-6.019196987152099609e+00,-5.853854656219482422e+00,-6.170722007751464844e+00,-3.057029962539672852e+00,8.293305397033691406e+00,1.395102977752685547e+00,7.472931861877441406e+00,-1.314689874649047852e+00,5.462048053741455078e+00,1.229037666320800781e+01,2.213236808776855469e+01,2.056066131591796875e+01,2.255586051940917969e+01,-6.516887664794921875e+00,3.103648662567138672e+00,1.692041015625000000e+01,9.376479983329772949e-01,-4.165683686733245850e-02
-4.592804431915283203e+00,-5.743401527404785156e+00,-6.383650779724121094e+00,-5.962277889251708984e+00,-4.919556617736816406e+00,-6.183292388916015625e+00,-2.350973129272460938e+00,8.924156188964843750e+00,1.618382096290588379e+00,8.126961708068847656e+00,-5.616710782051086426e-01,6.017820835113525391e+00,1.350939846038818359e+01,2.291285324096679688e+01,2.162516593933105469e+01,2.327800750732421875e+01,-6.238997936248779297e+00,3.579737663269042969e+00,1.783946228027343750e+01,1.222530364990234375e+00,-4.036786034703254700e-02
-3.712478876113891602e+00,-4.531723022460937500e+00,-5.135888099670410156e+00,-5.191399097442626953e+00,-3.461077213287353516e+00,-5.680477142333984375e+00,-1.238765478134155273e+00,9.816245079040527344e+00,2.579685688018798828e+00,9.238108634948730469e+00,5.312423706054687500e-01,6.604146480560302734e+00,1.508813285827636719e+01,2.381412887573242188e+01,2.275308036804199219e+01,2.411523246765136719e+01,-5.204963207244873047e+00,4.715819835662841797e+00,1.908532714843750000e+01,1.816035151481628418e+00,-3.961864113807678223e-02
-2.347219705581665039e+00,-2.933712244033813477e+00,-3.356690883636474609e+00,-3.836483955383300781e+00,-1.750119447708129883e+00,-4.736301898956298828e+00,1.356918960809707642e-01,1.077335929870605469e+01,4.216174602508544922e+00,1.057289123535156250e+01,1.836935520172119141e+00,7.117726802825927734e+00,1.691238403320312500e+01,2.470456314086914062e+01,2.384832954406738281e+01,2.494078254699707031e+01,-3.563864707946777344e+00,6.400177955627441406e+00,2.054353523254394531e+01,2.714771032333374023e+00,-3.929639607667922974e-02
-7.807431817054748535e-01,-1.337165117263793945e+00,-1.372526884078979492e+00,-2.088086128234863281e+00,-8.786323666572570801e-02,-3.493230819702148438e+00,1.551840186119079590e+00,1.150916194915771484e+01,6.284514904022216797e+00,1.180781078338623047e+01,3.173025608062744141e+00,7.324323177337646484e+00,1.868524742126464844e+01,2.529767036437988281e+01,2.470531463623046875e+01,2.550115585327148438e+01,-1.539922714233398438e+00,8.361251831054687500e+00,2.192543411254882812e+01,3.735599279403686523e+00,-3.914333134889602661e-02
7.283863425254821777e-01,-5.085430666804313660e-02,5.102102756500244141e-01,-1.367604881525039673e-01,1.274494767189025879e+00,-2.103505373001098633e+00,2.767602920532226562e+00,1.173959922790527344e+01,8.441097259521484375e+00,1.263624858856201172e+01,4.325351715087890625e+00,6.963507175445556641e+00,1.998991584777832031e+01,2.524656867980957031e+01,2.504926109313964844e+01,2.549948883056640625e+01,6.199821829795837402e-01,1.025873279571533203e+01,2.283453369140625000e+01,4.569897651672363281e+00,-3.877275064587593079e-02
2.034286499023437500e+00,7.964425683021545410e-01,2.106627702713012695e+00,1.891281843185424805e+00,2.201103448867797852e+00,-6.551182866096496582e-01,3.609491586685180664e+00,1.131066608428955078e+01,1.037573719024658203e+01,1.288942146301269531e+01,5.107385635375976562e+00,5.905793190002441406e+00,2.046382141113281250e+01,2.430193138122558594e+01,2.465535545349121094e+01,2.472397232055664062e+01,2.730988264083862305e+00,1.181590461730957031e+01,2.295065879821777344e+01,4.919217586517333984e+00,-3.785435482859611511e-02
3.119853734970092773e+00,1.321795821189880371e+00,3.390312194824218750e+00,3.946546316146850586e+00,2.700933694839477539e+00,8.519306182861328125e-01,4.033125877380371094e+00,1.028624629974365234e+01,1.193869113922119141e+01,1.262780952453613281e+01,5.416883468627929688e+00,4.276302814483642578e+00,1.995993995666503906e+01,2.245447349548339844e+01,2.347748184204101562e+01,2.317960929870605469e+01,4.707223892211914062e+00,1.295026779174804688e+01,2.217593383789062500e+01,4.630943775177001953e+00,-3.622702136635780334e-02
4.076641559600830078e+00,1.791540741920471191e+00,4.463747024536132812e+00,6.040169239044189453e+00,2.904710769653320312e+00,2.469319581985473633e+00,4.123231887817382812e+00,8.957239151000976562e+00,1.317408084869384766e+01,1.212709045410156250e+01,5.282859802246093750e+00,2.430032253265380859e+00,1.864099693298339844e+01,1.999222564697265625e+01,2.170394706726074219e+01,2.112990951538085938e+01,6.563000679016113281e+00,1.379932117462158203e+01,2.072104263305664062e+01,3.792123556137084961e+00,-3.397936746478080750e-02
5.036448001861572266e+00,2.477865934371948242e+00,5.483298778533935547e+00,8.193184852600097656e+00,3.034153938293457031e+00,4.234759807586669922e+00,4.057333469390869141e+00,7.743449687957763672e+00,1.427042102813720703e+01,1.178108692169189453e+01,4.869735717773437500e+00,8.543732166290283203e-01,1.692951393127441406e+01,1.743706512451171875e+01,1.972481155395507812e+01,1.901850318908691406e+01,8.362722396850585938e+00,1.465868759155273438e+01,1.904053688049316406e+01,2.675204038619995117e+00,-3.144975006580352783e-02
