Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-3.761373281478881836e+00,-1.198389053344726562e+01,-3.267922878265380859e+00,-5.035034179687500000e+00,-5.329009056091308594e+00,-8.707034111022949219e+00,-9.171799659729003906e+00,-5.595616817474365234e+00,-1.113480472564697266e+01,-1.158819675445556641e+01,4.377413690090179443e-01,-6.102712154388427734e+00,-5.929255962371826172e+00,-1.088548469543457031e+01,1.227976679801940918e+00,-3.180952310562133789e+00,-5.988950252532958984e+00,-9.768092155456542969e+00,-8.831638336181640625e+00,-3.998916149139404297e+00,4.756885021924972534e-02
-4.166018486022949219e+00,-1.204002475738525391e+01,-3.652009487152099609e+00,-5.303040981292724609e+00,-5.417235374450683594e+00,-9.193593025207519531e+00,-9.881366729736328125e+00,-6.737143993377685547e+00,-1.214303684234619141e+01,-1.225054073333740234e+01,6.943637132644653320e-01,-6.153157234191894531e+00,-5.721319675445556641e+00,-1.041847419738769531e+01,1.169432044029235840e+00,-2.512475252151489258e+00,-6.334727287292480469e+00,-1.069511985778808594e+01,-8.980696678161621094e+00,-2.896516561508178711e+00,5.104373767971992493e-02
-4.623443603515625000e+00,-1.233600521087646484e+01,-4.436526775360107422e+00,-5.670741081237792969e+00,-5.763983726501464844e+00,-9.624341964721679688e+00,-1.080309772491455078e+01,-7.474730968475341797e+00,-1.322024822235107422e+01,-1.289650154113769531e+01,4.357597231864929199e-01,-6.190761566162109375e+00,-5.733067512512207031e+00,-9.825681686401367188e+00,9.759096503257751465e-01,-1.781925439834594727e+00,-6.890808582305908203e+00,-1.158531188964843750e+01,-9.047704696655273438e+00,-1.362222552299499512e+00,5.400058254599571228e-02
-5.072072029113769531e+00,-1.265579986572265625e+01,-5.505898952484130859e+00,-5.910263538360595703e+00,-6.285132884979248047e+00,-9.834707260131835938e+00,-1.184505462646484375e+01,-7.199497222900390625e+00,-1.426067066192626953e+01,-1.327214241027832031e+01,-4.282350540161132812e-01,-5.576251029968261719e+00,-5.910459518432617188e+00,-8.934001922607421875e+00,7.921446561813354492e-01,-8.285500407218933105e-01,-7.473984241485595703e+00,-1.227045249938964844e+01,-8.850783348083496094e+00,2.131226509809494019e-01,5.518012866377830505e-02
-5.324242115020751953e+00,-1.281739807128906250e+01,-6.640647411346435547e+00,-5.853296279907226562e+00,-6.767298221588134766e+00,-9.786051750183105469e+00,-1.289290523529052734e+01,-5.785706520080566406e+00,-1.511830139160156250e+01,-1.319256687164306641e+01,-1.780704021453857422e+00,-4.034471988677978516e+00,-6.123095035552978516e+00,-7.638824939727783203e+00,7.661247849464416504e-01,4.670220017433166504e-01,-7.886852264404296875e+00,-1.258355426788330078e+01,-8.257285118103027344e+00,1.538738846778869629e+00,5.206388980150222778e-02
-5.184962272644042969e+00,-1.275105762481689453e+01,-7.614289283752441406e+00,-5.473943710327148438e+00,-7.013510227203369141e+00,-9.549926757812500000e+00,-1.383231639862060547e+01,-3.594727039337158203e+00,-1.565173339843750000e+01,-1.262384033203125000e+01,-3.341244935989379883e+00,-1.743357181549072266e+00,-6.234699249267578125e+00,-5.972529888153076172e+00,9.645259976387023926e-01,2.090466022491455078e+00,-7.988779067993164062e+00,-1.243866825103759766e+01,-7.264473915100097656e+00,2.482064485549926758e+00,4.132043197751045227e-02
-4.570663928985595703e+00,-1.249930477142333984e+01,-8.289068222045898438e+00,-4.914625644683837891e+00,-6.949905872344970703e+00,-9.235094070434570312e+00,-1.456781482696533203e+01,-1.317613363265991211e+00,-1.577589416503906250e+01,-1.171458053588867188e+01,-4.793786525726318359e+00,6.844174861907958984e-01,-6.168911457061767578e+00,-4.143092155456542969e+00,1.335308432579040527e+00,3.876254558563232422e+00,-7.762991905212402344e+00,-1.188736343383789062e+01,-6.015939235687255859e+00,3.074743270874023438e+00,1.988930441439151764e-02
-3.556118488311767578e+00,-1.218291187286376953e+01,-8.620619773864746094e+00,-4.443348407745361328e+00,-6.648295879364013672e+00,-8.925985336303710938e+00,-1.496621036529541016e+01,2.922070622444152832e-01,-1.544709777832031250e+01,-1.075031948089599609e+01,-5.845046520233154297e+00,2.372028112411499023e+00,-5.922207355499267578e+00,-2.479288101196289062e+00,1.727232098579406738e+00,5.521981239318847656e+00,-7.299805641174316406e+00,-1.111013317108154297e+01,-4.753728866577148438e+00,3.484401464462280273e+00,-1.373580656945705414e-02
-2.317259073257446289e+00,-1.190054035186767578e+01,-8.618285179138183594e+00,-4.329412937164306641e+00,-6.217424392700195312e+00,-8.628325462341308594e+00,-1.483773326873779297e+01,6.981273293495178223e-01,-1.464350032806396484e+01,-1.001776218414306641e+01,-6.306768417358398438e+00,2.585731029510498047e+00,-5.529829978942871094e+00,-1.307401895523071289e+00,1.967915534973144531e+00,6.733197689056396484e+00,-6.733402729034423828e+00,-1.032185363769531250e+01,-3.718524932861328125e+00,3.888928174972534180e+00,-5.860648304224014282e-02
-1.037348628044128418e+00,-1.167940521240234375e+01,-8.296072006225585938e+00,-4.703586578369140625e+00,-5.733207225799560547e+00,-8.247664451599121094e+00,-1.401029777526855469e+01,-2.543002068996429443e-01,-1.336165428161621094e+01,-9.676058769226074219e+00,-6.172017097473144531e+00,1.044869065284729004e+00,-5.034072399139404297e+00,-8.154837489128112793e-01,1.945148110389709473e+00,7.330051898956298828e+00,-6.165709495544433594e+00,-9.679687500000000000e+00,-3.037505865097045898e+00,4.383255004882812500e+00,-1.112956553697586060e-01
1.589938104152679443e-01,-1.144976520538330078e+01,-7.645810127258300781e+00,-5.476533412933349609e+00,-5.166919708251953125e+00,-7.692413806915283203e+00,-1.240375137329101562e+01,-2.273010969161987305e+00,-1.162454986572265625e+01,-9.679569244384765625e+00,-5.584460735321044922e+00,-1.927710294723510742e+00,-4.444331645965576172e+00,-9.624365568161010742e-01,1.641041398048400879e+00,7.315727710723876953e+00,-5.622529983520507812e+00,-9.213104248046875000e+00,-2.684688568115234375e+00,4.970802307128906250e+00,-1.667424142360687256e-01
1.238047719001770020e+00,-1.111976432800292969e+01,-6.663995742797851562e+00,-6.413908958435058594e+00,-4.418024539947509766e+00,-6.985471248626708984e+00,-1.010060214996337891e+01,-4.844169616699218750e+00,-9.511514663696289062e+00,-9.842229843139648438e+00,-4.755144596099853516e+00,-5.582671165466308594e+00,-3.740637302398681641e+00,-1.520358920097351074e+00,1.128776073455810547e+00,6.862118244171142578e+00,-5.078060626983642578e+00,-8.837381362915039062e+00,-2.515117645263671875e+00,5.599400997161865234e+00,-2.196945995092391968e-01
2.234999656677246094e+00,-1.060264968872070312e+01,-5.376313209533691406e+00,-7.233465671539306641e+00,-3.369571208953857422e+00,-6.278528690338134766e+00,-7.316550731658935547e+00,-7.398497104644775391e+00,-7.158205509185791016e+00,-9.911272048950195312e+00,-3.851517200469970703e+00,-8.941383361816406250e+00,-2.873648405075073242e+00,-2.146776199340820312e+00,5.286939144134521484e-01,6.238206386566162109e+00,-4.493594646453857422e+00,-8.396583557128906250e+00,-2.326401472091674805e+00,6.188658714294433594e+00,-2.662150561809539795e-01
3.205561876296997070e+00,-9.840585708618164062e+00,-3.855143308639526367e+00,-7.695679664611816406e+00,-2.007197380065917969e+00,-5.774796485900878906e+00,-4.303833961486816406e+00,-9.388496398925781250e+00,-4.723271369934082031e+00,-9.646802902221679688e+00,-2.898348569869995117e+00,-1.102796745300292969e+01,-1.789324641227722168e+00,-2.494232416152954102e+00,-2.747988328337669373e-02,5.728890419006347656e+00,-3.821393966674804688e+00,-7.727404594421386719e+00,-1.932559013366699219e+00,6.669301509857177734e+00,-3.045822679996490479e-01
4.173191547393798828e+00,-8.813160896301269531e+00,-2.234741449356079102e+00,-7.699563980102539062e+00,-4.560611546039581299e-01,-5.588758945465087891e+00,-1.305261850357055664e+00,-1.042903804779052734e+01,-2.390655040740966797e+00,-8.927118301391601562e+00,-1.842134833335876465e+00,-1.124442100524902344e+01,-4.911907315254211426e-01,-2.352261066436767578e+00,-4.698169231414794922e-01,5.514022827148437500e+00,-3.053717613220214844e+00,-6.746351718902587891e+00,-1.261112451553344727e+00,6.996001720428466797e+00,-3.351309895515441895e-01
5.102703094482421875e+00,-7.516971588134765625e+00,-6.738785505294799805e-01,-7.260654449462890625e+00,1.041729211807250977e+00,-5.647432327270507812e+00,1.477611303329467773e+00,-1.030231189727783203e+01,-3.259045183658599854e-01,-7.758069038391113281e+00,-6.422520875930786133e-01,-9.495359420776367188e+00,9.338197112083435059e-01,-1.708408713340759277e+00,-8.015697002410888672e-01,5.615886211395263672e+00,-2.200887441635131836e+00,-5.480437755584716797e+00,-3.681294918060302734e-01,7.155075550079345703e+00,-3.592320382595062256e-01
5.941315650939941406e+00,-5.962224960327148438e+00,7.013617753982543945e-01,-6.446277141571044922e+00,2.237909793853759766e+00,-5.704674720764160156e+00,3.917487382888793945e+00,-9.014257431030273438e+00,1.358315706253051758e+00,-6.251996517181396484e+00,6.398686170578002930e-01,-6.236620426177978516e+00,2.322411775588989258e+00,-7.183454632759094238e-01,-1.089414000511169434e+00,5.916700839996337891e+00,-1.273224949836730957e+00,-4.054903030395507812e+00,5.891263484954833984e-01,7.146522998809814453e+00,-3.778896331787109375e-01
6.652376651763916016e+00,-4.174437046051025391e+00,1.830273032188415527e+00,-5.327640533447265625e+00,2.980649471282958984e+00,-5.431342601776123047e+00,5.898855209350585938e+00,-6.792586803436279297e+00,2.614870309829711914e+00,-4.578583240509033203e+00,1.796155214309692383e+00,-2.351447343826293945e+00,3.464299917221069336e+00,3.501755297183990479e-01,-1.422793030738830566e+00,6.211149215698242188e+00,-2.681497931480407715e-01,-2.641646623611450195e+00,1.404161334037780762e+00,6.975475788116455078e+00,-3.907371461391448975e-01
7.263742923736572266e+00,-2.196132659912109375e+00,2.750213146209716797e+00,-3.937113523483276367e+00,3.325346469879150391e+00,-4.578432083129882812e+00,7.307382583618164062e+00,-4.020448207855224609e+00,3.482847452163696289e+00,-2.899318456649780273e+00,2.551159858703613281e+00,1.206292748451232910e+00,4.178567409515380859e+00,1.244345784187316895e+00,-1.881392478942871094e+00,6.303462505340576172e+00,8.465934991836547852e-01,-1.386783242225646973e+00,1.904669404029846191e+00,6.662459373474121094e+00,-3.958697617053985596e-01
7.857515811920166016e+00,-1.191682592034339905e-01,3.570920944213867188e+00,-2.329073905944824219e+00,3.505902051925659180e+00,-3.097287416458129883e+00,8.068812370300292969e+00,-1.221578478813171387e+00,4.078360080718994141e+00,-1.345267295837402344e+00,2.714645147323608398e+00,3.666168689727783203e+00,4.371231555938720703e+00,1.803513526916503906e+00,-2.476595878601074219e+00,6.101327896118164062e+00,2.098099231719970703e+00,-3.652113974094390869e-01,2.014070034027099609e+00,6.216881275177001953e+00,-3.907371461391448975e-01
