Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
4.059641659259796143e-01,3.521758270263671875e+01,1.663662910461425781e+01,1.400310516357421875e+01,2.093473243713378906e+01,1.550131225585937500e+01,1.388227653503417969e+01,1.668551445007324219e+01,1.261888980865478516e+01,1.366773986816406250e+01,9.632515907287597656e+00,7.436985492706298828e+00,3.884365081787109375e+00,9.883415222167968750e+00,-1.063270688056945801e+00,4.332624435424804688e+00,1.775956153869628906e+01,1.644454383850097656e+01,1.153798198699951172e+01,6.695868968963623047e+00,2.764512002468109131e-01
2.289283573627471924e-01,3.342958450317382812e+01,1.598351478576660156e+01,1.280815029144287109e+01,2.135723686218261719e+01,1.529112911224365234e+01,1.486053752899169922e+01,1.527580451965332031e+01,1.259910869598388672e+01,1.236592578887939453e+01,8.455774307250976562e+00,7.030915737152099609e+00,2.918904066085815430e+00,6.760074615478515625e+00,-3.153403282165527344e+00,1.585071921348571777e+00,1.725076866149902344e+01,1.594572925567626953e+01,9.614724159240722656e+00,6.463326930999755859e+00,2.769498825073242188e-01
-9.356687068939208984e-01,3.065264701843261719e+01,1.533179283142089844e+01,1.168944358825683594e+01,2.120389556884765625e+01,1.488735580444335938e+01,1.585346698760986328e+01,1.414506626129150391e+01,1.288345623016357422e+01,1.130198955535888672e+01,7.983191490173339844e+00,6.984836578369140625e+00,2.471811294555664062e+00,4.133818149566650391e+00,-4.524192810058593750e+00,-5.068364143371582031e-01,1.648189735412597656e+01,1.559738826751708984e+01,8.440971374511718750e+00,6.397178649902343750e+00,2.770707607269287109e-01
-2.927854776382446289e+00,2.709642601013183594e+01,1.459930229187011719e+01,1.053823757171630859e+01,2.042413520812988281e+01,1.415171527862548828e+01,1.665232467651367188e+01,1.316454219818115234e+01,1.322590827941894531e+01,1.034929847717285156e+01,8.237820625305175781e+00,7.098593711853027344e+00,2.308525323867797852e+00,2.054352760314941406e+00,-5.335289001464843750e+00,-2.041158914566040039e+00,1.540036201477050781e+01,1.521231842041015625e+01,7.889449596405029297e+00,6.557435035705566406e+00,2.766778767108917236e-01
-5.406356334686279297e+00,2.310902786254882812e+01,1.373312473297119141e+01,9.202039718627929688e+00,1.905710792541503906e+01,1.298907089233398438e+01,1.707431793212890625e+01,1.211799049377441406e+01,1.335077381134033203e+01,9.305480957031250000e+00,9.058291435241699219e+00,7.121633529663085938e+00,2.158198356628417969e+00,4.388320147991180420e-01,-5.801393985748291016e+00,-3.177480459213256836e+00,1.401752948760986328e+01,1.461516284942626953e+01,7.752073764801025391e+00,6.947505474090576172e+00,2.755444943904876709e-01
-7.904054164886474609e+00,1.916909790039062500e+01,1.274857807159423828e+01,7.585851669311523438e+00,1.726268005371093750e+01,1.141048526763916016e+01,1.701564598083496094e+01,1.079246807098388672e+01,1.304541015625000000e+01,7.989465713500976562e+00,1.016587448120117188e+01,6.886919021606445312e+00,1.808299779891967773e+00,-8.846523165702819824e-01,-6.109683990478515625e+00,-4.063849449157714844e+00,1.244709968566894531e+01,1.372416877746582031e+01,7.824802398681640625e+00,7.513516902923583984e+00,2.734137475490570068e-01
-9.915436744689941406e+00,1.581462097167968750e+01,1.175289154052734375e+01,5.733422756195068359e+00,1.530838394165039062e+01,9.571936607360839844e+00,1.648420333862304688e+01,9.097186088562011719e+00,1.223687553405761719e+01,6.351547241210937500e+00,1.129755878448486328e+01,6.400211334228515625e+00,1.184961795806884766e+00,-2.073509931564331055e+00,-6.357417106628417969e+00,-4.775252342224121094e+00,1.089230155944824219e+01,1.259502315521240234e+01,7.978339672088623047e+00,8.149767875671386719e+00,2.699834108352661133e-01
-1.103737449645996094e+01,1.353215217590332031e+01,1.090621089935302734e+01,3.842245578765869141e+00,1.350906181335449219e+01,7.765468597412109375e+00,1.559846496582031250e+01,7.121282100677490234e+00,1.100305843353271484e+01,4.494688034057617188e+00,1.230559539794921875e+01,5.837185382843017578e+00,3.594600856304168701e-01,-3.216801404953002930e+00,-6.539088249206542969e+00,-5.313611030578613281e+00,9.604690551757812500e+00,1.139360332489013672e+01,8.182382583618164062e+00,8.701458930969238281e+00,2.650721371173858643e-01
-1.108216667175292969e+01,1.261837291717529297e+01,1.035753822326660156e+01,2.191059112548828125e+00,1.215019035339355469e+01,6.321842670440673828e+00,1.454122066497802734e+01,5.095857143402099609e+00,9.521982192993164062e+00,2.629544258117675781e+00,1.317112445831298828e+01,5.397996425628662109e+00,-5.152865648269653320e-01,-4.310384750366210938e+00,-6.597809791564941406e+00,-5.644317150115966797e+00,8.783234596252441406e+00,1.029052448272705078e+01,8.451072692871093750e+00,9.007650375366210938e+00,2.585892677307128906e-01
-1.014793014526367188e+01,1.308515167236328125e+01,1.018207454681396484e+01,1.043603181838989258e+00,1.140142440795898438e+01,5.506553173065185547e+00,1.351895523071289062e+01,3.301532030105590820e+00,8.006290435791015625e+00,9.880756139755249023e-01,1.395491981506347656e+01,5.203600883483886719e+00,-1.272104382514953613e+00,-5.275554656982421875e+00,-6.480366230010986328e+00,-5.736607074737548828e+00,8.498993873596191406e+00,9.394790649414062500e+00,8.814714431762695312e+00,8.923089981079101562e+00,2.505498826503753662e-01
