Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
1.278422832489013672e+01,6.769699573516845703e+00,4.456741809844970703e+00,4.173878669738769531e+00,8.768042564392089844e+00,9.480181694030761719e+00,1.072705554962158203e+01,1.197217655181884766e+01,1.472361087799072266e+01,9.657093048095703125e+00,8.604331016540527344e+00,4.439531803131103516e+00,5.157875061035156250e+00,5.989850521087646484e+00,1.050237178802490234e+01,1.264359760284423828e+01,1.322746562957763672e+01,1.487789058685302734e+01,1.661026954650878906e+01,1.525063419342041016e+01,1.818706703186035156e+01,1.626498222351074219e+01,1.543348693847656250e+01,8.908143043518066406e+00,1.083321094512939453e+01,1.093577575683593750e+01,1.020005893707275391e+01,1.047612285614013672e+01,7.123689174652099609e+00,5.540410041809082031e+00,5.280504703521728516e+00,6.395952701568603516e+00
-1.170771598815917969e+01,-1.602704238891601562e+01,-1.310887718200683594e+01,-1.001909065246582031e+01,-8.978093147277832031e+00,-9.427334785461425781e+00,-9.513700485229492188e+00,-9.166275978088378906e+00,-5.549431800842285156e+00,-5.797228336334228516e+00,-8.049841880798339844e+00,-1.492616748809814453e+01,-1.806261444091796875e+01,-1.465597820281982422e+01,-1.167281818389892578e+01,-7.522500991821289062e+00,-6.216499805450439453e+00,-5.406522750854492188e+00,-3.959224224090576172e+00,-6.735941886901855469e+00,-3.738401412963867188e+00,-4.309691429138183594e+00,-2.325689792633056641e+00,-1.243143272399902344e+01,-1.244621372222900391e+01,-9.756092071533203125e+00,-3.525461435317993164e+00,-7.094976902008056641e+00,-1.303110027313232422e+01,-1.353134155273437500e+01,-1.326697635650634766e+01,-1.801208305358886719e+01
-1.971070861816406250e+01,-2.248036956787109375e+01,-2.161767578125000000e+01,-2.072330856323242188e+01,-1.806756591796875000e+01,-1.720813179016113281e+01,-1.540728473663330078e+01,-1.257419204711914062e+01,-1.212137126922607422e+01,-1.423481464385986328e+01,-1.563751411437988281e+01,-1.929178237915039062e+01,-1.859548950195312500e+01,-1.508558082580566406e+01,-1.324454879760742188e+01,-1.278043651580810547e+01,-1.246829319000244141e+01,-9.914655685424804688e+00,-6.765109062194824219e+00,-1.009055709838867188e+01,-1.090777969360351562e+01,-1.187033081054687500e+01,-1.243800449371337891e+01,-1.979170989990234375e+01,-2.088580703735351562e+01,-1.784404754638671875e+01,-1.172194004058837891e+01,-1.653305625915527344e+01,-2.190949630737304688e+01,-2.289535713195800781e+01,-2.203680992126464844e+01,-2.568953895568847656e+01
4.205080509185791016e+00,5.592937469482421875e+00,4.845009803771972656e+00,3.548100233078002930e+00,4.678289890289306641e+00,5.232799530029296875e+00,6.206190586090087891e+00,8.583394050598144531e+00,6.254475116729736328e+00,2.468750715255737305e+00,2.697993993759155273e+00,7.067784309387207031e+00,7.824856281280517578e+00,7.198256015777587891e+00,9.938656806945800781e+00,8.425812721252441406e+00,1.054263687133789062e+01,1.222353267669677734e+01,1.467204666137695312e+01,1.257773590087890625e+01,1.194346904754638672e+01,1.156437969207763672e+01,9.774789810180664062e+00,1.814883947372436523e+00,2.785997390747070312e+00,6.332310676574707031e+00,9.907258987426757812e+00,5.863614559173583984e+00,2.671360969543457031e+00,2.180359125137329102e+00,5.242632389068603516e+00,3.252127408981323242e+00
1.494537067413330078e+01,1.428778266906738281e+01,1.335594463348388672e+01,1.292451858520507812e+01,1.314253234863281250e+01,1.264390277862548828e+01,1.222328376770019531e+01,1.213656806945800781e+01,1.293808174133300781e+01,1.036562633514404297e+01,9.993761062622070312e+00,1.235368347167968750e+01,1.160267257690429688e+01,8.781160354614257812e+00,1.017846202850341797e+01,1.222384929656982422e+01,1.462899112701416016e+01,1.387579917907714844e+01,1.290778923034667969e+01,1.356422519683837891e+01,1.549918079376220703e+01,1.484360599517822266e+01,1.492922782897949219e+01,1.276199531555175781e+01,1.445944976806640625e+01,1.479386901855468750e+01,1.376838493347167969e+01,1.239766502380371094e+01,1.373473167419433594e+01,1.311761283874511719e+01,1.426547431945800781e+01,1.449868583679199219e+01
-7.120956420898437500e+00,-9.884071350097656250e+00,-1.085405445098876953e+01,-9.839318275451660156e+00,-8.721352577209472656e+00,-9.120888710021972656e+00,-8.931958198547363281e+00,-8.909554481506347656e+00,-5.864370822906494141e+00,-6.399032592773437500e+00,-8.104924201965332031e+00,-1.145818805694580078e+01,-1.158481121063232422e+01,-1.221949863433837891e+01,-1.370968341827392578e+01,-9.772413253784179688e+00,-9.011384963989257812e+00,-9.856310844421386719e+00,-1.164245223999023438e+01,-1.065499114990234375e+01,-9.749393463134765625e+00,-1.095897293090820312e+01,-9.719640731811523438e+00,-6.147307872772216797e+00,-6.739868640899658203e+00,-8.175325393676757812e+00,-1.011824703216552734e+01,-7.852955341339111328e+00,-7.640359878540039062e+00,-8.241841316223144531e+00,-1.082050228118896484e+01,-1.061543560028076172e+01
-1.718330764770507812e+01,-1.573513984680175781e+01,-1.623926925659179688e+01,-1.638738059997558594e+01,-1.551093196868896484e+01,-1.610685920715332031e+01,-1.461656761169433594e+01,-1.383338451385498047e+01,-1.323978137969970703e+01,-1.396547031402587891e+01,-1.522179508209228516e+01,-1.831422805786132812e+01,-1.784855079650878906e+01,-1.700116920471191406e+01,-1.835289764404296875e+01,-1.601825523376464844e+01,-1.570635795593261719e+01,-1.515951156616210938e+01,-1.500104808807373047e+01,-1.508879661560058594e+01,-1.613306808471679688e+01,-1.686080932617187500e+01,-1.665443420410156250e+01,-1.575084686279296875e+01,-1.713940429687500000e+01,-1.657307052612304688e+01,-1.622653198242187500e+01,-1.358231544494628906e+01,-1.575660324096679688e+01,-1.586809062957763672e+01,-2.005295372009277344e+01,-1.683891677856445312e+01
5.392393112182617188e+00,4.806067466735839844e+00,4.875722408294677734e+00,5.099383831024169922e+00,5.244744777679443359e+00,5.124111175537109375e+00,5.044790267944335938e+00,5.453300476074218750e+00,4.941927909851074219e+00,3.024715185165405273e+00,3.071306705474853516e+00,5.030873298645019531e+00,4.385353088378906250e+00,2.001657962799072266e+00,2.122841596603393555e+00,3.974406242370605469e+00,5.855717658996582031e+00,5.472839355468750000e+00,4.964857101440429688e+00,6.191240787506103516e+00,6.402931690216064453e+00,6.387416839599609375e+00,6.038380146026611328e+00,4.864756584167480469e+00,5.654987812042236328e+00,6.766296386718750000e+00,7.253616333007812500e+00,6.389864921569824219e+00,4.739372730255126953e+00,4.811799526214599609e+00,5.432616710662841797e+00,4.714880943298339844e+00
2.344851112365722656e+01,2.438751602172851562e+01,2.270053672790527344e+01,2.126369094848632812e+01,2.099426269531250000e+01,2.049529838562011719e+01,1.893547821044921875e+01,1.870594215393066406e+01,2.180720710754394531e+01,2.288294029235839844e+01,2.190208625793457031e+01,2.509246253967285156e+01,2.431578636169433594e+01,2.218371391296386719e+01,2.282839012145996094e+01,2.374041748046875000e+01,2.429700660705566406e+01,2.274589347839355469e+01,2.105496025085449219e+01,2.097580337524414062e+01,2.360439682006835938e+01,2.258323287963867188e+01,2.629432678222656250e+01,2.338970565795898438e+01,2.693807220458984375e+01,2.387178993225097656e+01,2.763620948791503906e+01,2.366595268249511719e+01,2.367492103576660156e+01,2.407532691955566406e+01,2.818041992187500000e+01,2.555308151245117188e+01
2.414265441894531250e+01,2.739836692810058594e+01,2.667302131652832031e+01,2.565718460083007812e+01,2.408792877197265625e+01,2.274917411804199219e+01,2.177865600585937500e+01,2.042285346984863281e+01,1.920962905883789062e+01,1.666357040405273438e+01,1.733314323425292969e+01,2.267179679870605469e+01,2.076705169677734375e+01,1.529841899871826172e+01,1.604405403137207031e+01,1.787923622131347656e+01,2.084581947326660156e+01,1.901165008544921875e+01,1.717212295532226562e+01,2.045946693420410156e+01,2.200212860107421875e+01,2.274747085571289062e+01,2.256101608276367188e+01,2.226166534423828125e+01,2.485315132141113281e+01,2.548538589477539062e+01,2.379353713989257812e+01,2.384898757934570312e+01,2.514810371398925781e+01,2.547787857055664062e+01,2.626976203918457031e+01,2.968622970581054688e+01
