Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
1.624090385437011719e+01,1.804666900634765625e+01,1.490707969665527344e+01,1.399423408508300781e+01,1.460677623748779297e+01,1.430629444122314453e+01,1.270844554901123047e+01,1.175463676452636719e+01,5.538167953491210938e+00,1.212225556373596191e+00,6.392600536346435547e+00,1.081201076507568359e+01,1.193117427825927734e+01,9.470112800598144531e+00,1.053326416015625000e+01,8.206925392150878906e+00,9.852216720581054688e+00,1.065818691253662109e+01,1.307869052886962891e+01,1.257009601593017578e+01,1.436504268646240234e+01,1.602724838256835938e+01,1.287299156188964844e+01,1.123078250885009766e+01,9.188631057739257812e+00,9.129745483398437500e+00,9.205778121948242188e+00,1.067612838745117188e+01,1.068174076080322266e+01,8.415332794189453125e+00,9.444667816162109375e+00,2.527980041503906250e+01
-3.016936302185058594e+00,8.179411888122558594e+00,1.269011688232421875e+01,1.182140541076660156e+01,1.957177042961120605e+00,-7.190309166908264160e-01,-9.295687675476074219e-01,-3.915814757347106934e-01,-4.236850261688232422e+00,-6.395596027374267578e+00,-2.369434356689453125e+00,-9.335844516754150391e-01,-2.713963270187377930e+00,-5.074221134185791016e+00,-3.885739803314208984e+00,-3.966357707977294922e+00,-2.421383142471313477e+00,-2.601010799407958984e+00,-3.893086671829223633e+00,-6.316024780273437500e+00,-3.292731761932373047e+00,-4.965373277664184570e-01,-2.875243186950683594e+00,-6.103653430938720703e+00,-8.531746864318847656e+00,-6.105057239532470703e+00,-6.215196251869201660e-01,-4.827745854854583740e-01,-3.358663320541381836e-01,2.479761242866516113e-01,3.368605136871337891e+00,1.754646492004394531e+01
1.436723023653030396e-01,-3.157722949981689453e+00,-4.132121562957763672e+00,-4.141849994659423828e+00,-3.219429492950439453e+00,-8.134675025939941406e-01,-2.658433914184570312e+00,-5.140197277069091797e+00,-6.302046775817871094e+00,-6.639125943183898926e-01,9.518214464187622070e-01,1.450006246566772461e+00,-9.251351356506347656e-01,-1.768621206283569336e+00,-4.078505039215087891e-01,5.320329964160919189e-02,-8.650367381051182747e-04,1.516434907913208008e+00,4.761247158050537109e+00,1.907132148742675781e+00,6.794801950454711914e-01,9.604197740554809570e-01,3.228666067123413086e+00,1.192231893539428711e+00,-2.446834802627563477e+00,-1.387729287147521973e+00,4.370775699615478516e+00,4.452953338623046875e+00,3.211093902587890625e+00,3.979270219802856445e+00,2.562508344650268555e+00,-1.028001976013183594e+01
9.865619659423828125e+00,-1.384958148002624512e+00,-1.185480880737304688e+01,-8.767914772033691406e+00,5.433024406433105469e+00,7.066594600677490234e+00,3.972491025924682617e+00,1.301647424697875977e+00,-1.160215586423873901e-02,1.651669502258300781e+00,3.053011417388916016e+00,2.670022487640380859e+00,1.933765113353729248e-01,1.335457801818847656e+00,4.160126209259033203e+00,2.788905143737792969e+00,2.174461364746093750e+00,5.790569782257080078e+00,1.112746715545654297e+01,1.062075233459472656e+01,8.253928184509277344e+00,7.095422267913818359e+00,9.449807167053222656e+00,9.408492088317871094e+00,4.970230579376220703e+00,4.705464363098144531e+00,1.120998954772949219e+01,1.251508045196533203e+01,9.855194091796875000e+00,7.091475486755371094e+00,3.553826332092285156e+00,-1.343570137023925781e+01
-4.532393932342529297e+00,-1.557907772064208984e+01,-2.138266944885253906e+01,-1.552960205078125000e+01,-2.001068741083145142e-01,-4.921338558197021484e+00,-3.213636875152587891e+00,-2.185986757278442383e+00,-1.574096441268920898e+00,-7.255564689636230469e+00,-8.524621009826660156e+00,-1.033243942260742188e+01,-9.816973686218261719e+00,-7.927481651306152344e+00,-3.689111471176147461e+00,-5.588200092315673828e+00,-6.501694679260253906e+00,-3.550958156585693359e+00,6.446234583854675293e-01,7.441087365150451660e-01,-1.617166399955749512e+00,-4.273865699768066406e+00,-5.469684600830078125e+00,-4.533620774745941162e-01,5.325492024421691895e-01,-2.532422304153442383e+00,-1.464015841484069824e+00,2.637343108654022217e-01,-5.182661533355712891e+00,-8.027307510375976562e+00,-8.560449600219726562e+00,-2.139529228210449219e+01
-1.591506099700927734e+01,-2.632311248779296875e+01,-2.367341613769531250e+01,-2.016395568847656250e+01,-1.181542110443115234e+01,-1.704504966735839844e+01,-1.311029815673828125e+01,-9.423601150512695312e+00,-7.841314315795898438e+00,-7.828645706176757812e+00,-1.102151393890380859e+01,-1.198082542419433594e+01,-9.244184494018554688e+00,-5.919162273406982422e+00,-2.517206907272338867e+00,-8.102713584899902344e+00,-9.351495742797851562e+00,-7.062208175659179688e+00,7.381987571716308594e-02,-4.057749748229980469e+00,-1.113103103637695312e+01,-1.598940467834472656e+01,-1.498375415802001953e+01,-1.012274742126464844e+01,-5.109063625335693359e+00,-7.013648033142089844e+00,-1.127841186523437500e+01,-1.235526371002197266e+01,-1.696236801147460938e+01,-1.600881767272949219e+01,-1.770269393920898438e+01,-3.509102630615234375e+01
-1.010006999969482422e+01,-1.444463825225830078e+01,-1.265227031707763672e+01,-1.254796600341796875e+01,-1.023085975646972656e+01,-1.087079524993896484e+01,-1.124974441528320312e+01,-9.375395774841308594e+00,-8.382244110107421875e+00,-2.212957143783569336e+00,-4.237812042236328125e+00,-5.864817142486572266e+00,-3.692047834396362305e+00,1.927840352058410645e+00,3.749535322189331055e+00,-4.777494907379150391e+00,-3.845929145812988281e+00,-3.197032690048217773e+00,2.410411357879638672e+00,-3.861086606979370117e+00,-9.600263595581054688e+00,-1.252500820159912109e+01,-9.945809364318847656e+00,-9.794517517089843750e+00,-8.069506645202636719e+00,-6.332861423492431641e+00,-8.061156272888183594e+00,-9.392817497253417969e+00,-8.655414581298828125e+00,-6.068434715270996094e+00,-1.034715366363525391e+01,-2.252766799926757812e+01
-5.674499034881591797e+00,-7.560076713562011719e+00,-8.184673309326171875e+00,-9.767495155334472656e+00,-8.300581932067871094e+00,-5.633705615997314453e+00,-6.129223823547363281e+00,-6.638038635253906250e+00,-4.486885547637939453e+00,-1.174574613571166992e+00,-2.549584865570068359e+00,-3.802943944931030273e+00,-1.763927698135375977e+00,2.132197380065917969e+00,3.417459964752197266e+00,-1.387502074241638184e+00,3.569768741726875305e-02,-1.161468863487243652e+00,-4.949080944061279297e-01,-2.306671380996704102e+00,-2.888811111450195312e+00,-2.714949846267700195e+00,-4.564465045928955078e+00,-3.160898685455322266e-01,5.360817313194274902e-01,-9.705084562301635742e-01,-5.905804157257080078e+00,-5.320601463317871094e+00,-3.963625431060791016e+00,-2.948917865753173828e+00,-3.924011945724487305e+00,-8.883028030395507812e+00
-4.303052902221679688e+00,-5.852550029754638672e+00,-3.908216238021850586e+00,-5.093380928039550781e+00,-8.164906501770019531e+00,-6.570612430572509766e+00,-2.560853481292724609e+00,-1.193503066897392273e-01,1.601167917251586914e+00,-1.583000659942626953e+00,-2.116363763809204102e+00,-2.815322875976562500e+00,-3.124637842178344727e+00,-1.415803432464599609e+00,6.253249645233154297e-01,-3.792389333248138428e-01,-9.021783471107482910e-01,-8.916171789169311523e-01,2.909651771187782288e-02,1.228459715843200684e+00,-6.099312305450439453e-01,-1.178069472312927246e+00,-4.704222202301025391e+00,-3.164021670818328857e-01,1.819938063621520996e+00,-7.921791076660156250e-01,-6.515144824981689453e+00,-6.804225921630859375e+00,-7.154016494750976562e+00,-7.592251777648925781e+00,-5.675649642944335938e+00,-6.854082584381103516e+00
-2.482668876647949219e+00,-4.099062442779541016e+00,-2.698415517807006836e-01,1.740147829055786133e+00,-3.590146541595458984e+00,-4.167828083038330078e+00,-3.216322958469390869e-01,3.546512842178344727e+00,2.904291629791259766e+00,-1.535404205322265625e+00,-1.370833277702331543e+00,-2.424910068511962891e+00,-3.929613113403320312e+00,-8.489745259284973145e-01,-2.126158326864242554e-01,-3.394594907760620117e+00,-4.587091922760009766e+00,-2.916583299636840820e+00,-2.060400247573852539e-01,-2.018871068954467773e+00,-6.053921699523925781e+00,-6.858632087707519531e+00,-6.235403537750244141e+00,-1.438462829589843750e+01,-1.575470638275146484e+01,-1.213494396209716797e+01,-7.302140712738037109e+00,-9.548064231872558594e+00,-8.876106262207031250e+00,-7.696345329284667969e+00,-8.210263252258300781e+00,-1.169608879089355469e+01
