Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
-2.088220834732055664e+00,-5.901167392730712891e+00,-1.755189323425292969e+01,-1.492980194091796875e+01,-2.944625377655029297e+00,1.558286905288696289e+00,-1.514227867126464844e+00,-3.685066699981689453e+00,-2.829207420349121094e+00,4.102724552154541016e+00,4.795937061309814453e+00,3.861712455749511719e+00,4.585213184356689453e+00,7.632225036621093750e+00,8.100195884704589844e+00,3.241150140762329102e+00,-2.289318561553955078e+00,-8.922895431518554688e+00,-6.103844165802001953e+00,-8.747436523437500000e+00,-1.184958457946777344e+01,-1.832747840881347656e+01,-1.808437156677246094e+01,-1.400022602081298828e+01,-6.038625717163085938e+00,-3.690076351165771484e+00,-8.974124908447265625e+00,-9.391963005065917969e+00,-3.761708021163940430e+00,-2.989517152309417725e-01,-6.344726562500000000e+00,-1.148259544372558594e+01
-1.226896858215332031e+01,-8.952322006225585938e+00,-8.565633773803710938e+00,-5.378940582275390625e+00,-1.027390956878662109e+00,-3.410291433334350586e+00,-5.843052387237548828e+00,-3.185123443603515625e+00,4.897855222225189209e-01,6.346540927886962891e+00,3.370763063430786133e+00,9.343474507331848145e-01,2.394086599349975586e+00,5.529267787933349609e+00,9.582878112792968750e+00,6.115373134613037109e+00,1.559611082077026367e+00,-5.212730884552001953e+00,-1.860867142677307129e+00,-5.566663265228271484e+00,-9.140309333801269531e+00,-1.087547492980957031e+01,-8.421899795532226562e+00,-8.969627380371093750e+00,-6.940117359161376953e+00,-6.985383987426757812e+00,-8.488124847412109375e+00,-1.164232444763183594e+01,-1.067771053314208984e+01,-1.015655326843261719e+01,-1.151965713500976562e+01,-1.174164581298828125e+01
-1.408798789978027344e+01,-1.106984519958496094e+01,1.063611507415771484e+00,-1.826704263687133789e+00,-1.305275726318359375e+01,-1.436075305938720703e+01,-8.175472259521484375e+00,-3.540384292602539062e+00,-2.331428766250610352e+00,-2.536079645156860352e+00,-4.006777763366699219e+00,1.891136169433593750e+00,4.457431316375732422e+00,3.433218479156494141e+00,4.499701023101806641e+00,6.985893726348876953e+00,6.749738216400146484e+00,5.108515739440917969e+00,4.431852817535400391e+00,1.926887273788452148e+00,5.671976804733276367e-01,1.206724524497985840e+00,1.170483976602554321e-01,-5.022142410278320312e+00,-6.171170711517333984e+00,-1.212226390838623047e+01,-1.143809700012207031e+01,-1.444999694824218750e+01,-1.518608283996582031e+01,-1.713066864013671875e+01,-1.579104518890380859e+01,-1.541639041900634766e+01
5.414215564727783203e+00,4.353004932403564453e+00,2.683635711669921875e+00,-1.165235519409179688e+00,-2.011636257171630859e+00,3.289970636367797852e+00,4.511030197143554688e+00,3.497940897941589355e-01,-3.140671014785766602e+00,-6.763140678405761719e+00,-3.009974241256713867e+00,5.395602703094482422e+00,5.599398612976074219e+00,-2.053595185279846191e-01,2.276662588119506836e-01,4.699517726898193359e+00,5.625521659851074219e+00,6.000810623168945312e+00,5.550168037414550781e+00,6.946173191070556641e+00,8.009909629821777344e+00,8.955947875976562500e+00,8.118015289306640625e+00,5.952966213226318359e+00,4.971602916717529297e+00,-3.010203599929809570e+00,2.464870452880859375e+00,6.037023067474365234e+00,8.042744636535644531e+00,3.163857460021972656e+00,-9.504241943359375000e-01,-3.812496662139892578e+00
1.442502021789550781e+01,1.506716918945312500e+01,7.332378387451171875e+00,9.378126144409179688e+00,1.873505210876464844e+01,1.845065689086914062e+01,9.196653366088867188e+00,3.006462812423706055e+00,4.235877513885498047e+00,-7.334208488464355469e-01,-1.289063096046447754e+00,-1.041362166404724121e+00,-1.008791804313659668e+00,-3.705479621887207031e+00,-1.111444830894470215e+00,-1.217368245124816895e+00,-3.582012414932250977e+00,-2.291542291641235352e+00,1.783745288848876953e+00,6.085688591003417969e+00,4.605673313140869141e+00,6.413819313049316406e+00,9.240630149841308594e+00,1.105195522308349609e+01,1.005745601654052734e+01,7.342644214630126953e+00,1.425418567657470703e+01,1.798725700378417969e+01,2.119442367553710938e+01,2.034688186645507812e+01,1.615442085266113281e+01,1.779379272460937500e+01
9.956052780151367188e+00,1.192929363250732422e+01,9.071083068847656250e+00,9.706335067749023438e+00,9.863175392150878906e+00,1.009346199035644531e+01,4.737854957580566406e+00,2.084219455718994141e+00,5.457519054412841797e+00,-8.494513034820556641e-01,-4.721489906311035156e+00,-7.402067661285400391e+00,-6.560702800750732422e+00,-4.974420070648193359e+00,-3.978163957595825195e+00,-5.325030803680419922e+00,-8.649018287658691406e+00,-5.957901000976562500e+00,-3.445910930633544922e+00,1.152720823884010315e-01,-6.876506805419921875e-01,1.809711098670959473e+00,3.912689447402954102e+00,3.881518602371215820e+00,4.739542007446289062e+00,2.544585943222045898e+00,5.693043708801269531e+00,5.535613059997558594e+00,8.944860458374023438e+00,1.278055191040039062e+01,1.253763103485107422e+01,1.624724197387695312e+01
1.368099784851074219e+01,1.299266242980957031e+01,6.705684661865234375e+00,2.593039512634277344e+00,2.004533052444458008e+00,9.003751754760742188e+00,8.728390693664550781e+00,4.781599521636962891e+00,2.813531875610351562e+00,-1.819216966629028320e+00,-1.775512814521789551e+00,-2.211889266967773438e+00,-3.418859004974365234e+00,-4.746062755584716797e+00,-6.784421443939208984e+00,-6.118871688842773438e+00,-5.406972885131835938e+00,-5.560929775238037109e+00,-8.261625289916992188e+00,-5.739226341247558594e+00,-7.018935680389404297e-01,3.401383638381958008e+00,6.842738628387451172e+00,3.523924827575683594e+00,1.563280940055847168e+00,-3.233841180801391602e+00,8.771455287933349609e-01,5.867168426513671875e+00,9.421513557434082031e+00,5.928155422210693359e+00,2.449485778808593750e+00,1.632046937942504883e+00
1.060519886016845703e+01,3.876306772232055664e+00,6.297959327697753906e+00,5.220355987548828125e+00,7.219646453857421875e+00,5.783885002136230469e+00,7.492547035217285156e+00,6.320280551910400391e+00,5.298418045043945312e+00,3.399482488632202148e+00,3.112569093704223633e+00,2.691202640533447266e+00,1.549599170684814453e+00,-1.808000922203063965e+00,-4.693552970886230469e+00,-4.842738151550292969e+00,-2.107108831405639648e+00,-5.634660720825195312e+00,-8.299487113952636719e+00,-5.517598152160644531e+00,-1.480400204658508301e+00,2.461355924606323242e+00,9.105581283569335938e+00,6.921991348266601562e+00,1.330469727516174316e+00,-1.317705512046813965e+00,4.562122344970703125e+00,1.084751033782958984e+01,1.148624515533447266e+01,4.844789028167724609e+00,1.176202654838562012e+00,1.363891959190368652e+00
-2.813407182693481445e+00,-7.875614166259765625e+00,-1.677422784268856049e-02,1.707602262496948242e+00,-1.070595979690551758e+00,-6.991683006286621094e+00,-4.253349781036376953e+00,-2.557216584682464600e-01,1.799711346626281738e+00,-1.585742384195327759e-01,-3.276946544647216797e+00,-4.914573192596435547e+00,-4.256144523620605469e+00,-1.500109910964965820e+00,-2.888159513473510742e+00,-4.824903964996337891e+00,-5.524562835693359375e+00,-7.013694763183593750e+00,-6.482584476470947266e+00,-3.782641649246215820e+00,-5.043221950531005859e+00,-6.056171894073486328e+00,-3.140612542629241943e-01,2.082837343215942383e+00,4.811230301856994629e-01,5.377819538116455078e-01,4.805544316768646240e-01,1.653602480888366699e+00,4.945615828037261963e-01,-1.853774189949035645e+00,6.069353818893432617e-01,4.205570697784423828e+00
-1.102896118164062500e+01,-5.537145614624023438e+00,-9.610969543457031250e+00,-1.190110492706298828e+01,-1.534232425689697266e+01,-9.679236412048339844e+00,-7.462888240814208984e+00,-3.848951339721679688e+00,-2.161455869674682617e+00,-2.687792539596557617e+00,-5.674418449401855469e+00,-9.441772460937500000e+00,-9.110919952392578125e+00,-1.983458757400512695e+00,-2.083321809768676758e+00,-4.851949214935302734e+00,-7.811659336090087891e+00,-7.793780326843261719e+00,-6.652768135070800781e+00,-3.283655166625976562e+00,-3.303278923034667969e+00,-7.653440475463867188e+00,-7.411301612854003906e+00,-3.804628133773803711e+00,-5.685135126113891602e-01,7.265576720237731934e-01,-7.558800697326660156e+00,-8.919969558715820312e+00,-7.384191036224365234e+00,-5.095361232757568359e+00,-2.394772529602050781e+00,-6.682185173034667969e+00
