Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
-3.376322984695434570e+00,1.145092368125915527e+00,6.616664409637451172e+00,5.293981075286865234e+00,-4.114129066467285156e+00,-3.844136238098144531e+00,-5.171188831329345703e+00,-3.449324846267700195e+00,-3.604381799697875977e+00,-3.779256105422973633e+00,-3.566635131835937500e+00,-4.807179927825927734e+00,-4.634454727172851562e+00,1.057678237557411194e-01,-7.198697924613952637e-01,-2.285807847976684570e+00,-2.997002363204956055e+00,-7.239609360694885254e-01,-2.162270545959472656e+00,-1.006783962249755859e+00,-3.017363071441650391e+00,-3.764510869979858398e+00,-3.658599853515625000e+00,1.612577795982360840e+00,-9.308709502220153809e-01,1.083493351936340332e+00,1.775275021791458130e-01,4.636049568653106689e-01,-4.490310192108154297e+00,-5.076186656951904297e+00,-2.227106988430023193e-01,7.960492610931396484e+00
-9.233601570129394531e+00,-4.679736614227294922e+00,1.965030312538146973e+00,-5.719801187515258789e-01,-5.466144561767578125e+00,-6.488457679748535156e+00,-4.785042285919189453e+00,-3.311690390110015869e-01,2.397714614868164062e+00,-2.535114049911499023e+00,-7.598840713500976562e+00,-8.632256507873535156e+00,-4.184742450714111328e+00,2.634281814098358154e-01,3.034926652908325195e+00,2.197014570236206055e+00,3.056764364242553711e+00,1.532718300819396973e+00,3.776935100555419922e+00,-1.583672285079956055e+00,-6.928156852722167969e+00,-1.295112895965576172e+01,-1.017284774780273438e+01,-1.029155063629150391e+01,-9.266762733459472656e+00,-6.277646541595458984e+00,-7.095667362213134766e+00,-7.460910797119140625e+00,-7.126636505126953125e+00,-6.904460430145263672e+00,-4.788462162017822266e+00,-4.176162719726562500e+00
-1.658045196533203125e+01,-1.429310417175292969e+01,-2.442895174026489258e+00,1.539094090461730957e+00,-2.548803806304931641e+00,-9.830492019653320312e+00,-9.613723754882812500e+00,-1.645789146423339844e-01,2.777084350585937500e+00,-1.932288646697998047e+00,-1.014217472076416016e+01,-1.274198722839355469e+01,-9.225915908813476562e+00,-3.252160787582397461e+00,9.743361175060272217e-02,-4.421309947967529297e+00,-6.007846832275390625e+00,-6.362522125244140625e+00,1.280490875244140625e+00,-3.485017299652099609e+00,-9.982291221618652344e+00,-1.874027061462402344e+01,-1.558778190612792969e+01,-1.441885185241699219e+01,-9.252997398376464844e+00,-6.511739253997802734e+00,-8.779644012451171875e+00,-1.373432445526123047e+01,-1.251595211029052734e+01,-1.206862831115722656e+01,-1.136890506744384766e+01,-8.548110008239746094e+00
-1.545595836639404297e+01,-1.566020965576171875e+01,-6.534729480743408203e+00,-3.223531723022460938e+00,-6.884977817535400391e+00,-1.347540760040283203e+01,-1.189804458618164062e+01,-2.226695299148559570e+00,-1.425024509429931641e+00,-2.440649032592773438e+00,-1.030131053924560547e+01,-1.360237503051757812e+01,-1.251901817321777344e+01,-4.946046352386474609e+00,-5.536335468292236328e+00,-1.012830638885498047e+01,-1.170816421508789062e+01,-8.251486778259277344e+00,-5.401108741760253906e+00,-7.917095661163330078e+00,-1.225040245056152344e+01,-1.641056823730468750e+01,-1.717671775817871094e+01,-1.333771228790283203e+01,-1.044850635528564453e+01,-8.505259513854980469e+00,-1.270815944671630859e+01,-1.713880157470703125e+01,-1.820298194885253906e+01,-1.529881477355957031e+01,-1.485631370544433594e+01,-1.319972896575927734e+01
-1.181851196289062500e+01,-1.123430728912353516e+01,-2.470524072647094727e+00,-5.734773159027099609e+00,-1.011089420318603516e+01,-1.448795795440673828e+01,-8.526453018188476562e+00,-2.866343498229980469e+00,1.422625422477722168e+00,6.255669593811035156e-01,-6.367761135101318359e+00,-9.327470779418945312e+00,-1.017895221710205078e+01,-6.207602500915527344e+00,-4.307494163513183594e+00,-6.144676208496093750e+00,-6.302831172943115234e+00,-5.878755569458007812e+00,-4.486486434936523438e+00,-7.753771781921386719e+00,-8.652945518493652344e+00,-1.130982780456542969e+01,-1.428001117706298828e+01,-1.102834320068359375e+01,-8.809313774108886719e+00,-8.773056030273437500e+00,-1.530497360229492188e+01,-1.646277618408203125e+01,-1.302515316009521484e+01,-7.416189670562744141e+00,-7.985659122467041016e+00,-8.125768661499023438e+00
-6.413352489471435547e+00,1.813540458679199219e+00,1.201323127746582031e+01,7.277891159057617188e+00,-1.166064023971557617e+00,-5.014512538909912109e+00,-1.956051230430603027e+00,2.249984592199325562e-01,4.153082847595214844e+00,1.101757049560546875e+00,-3.029150724411010742e+00,-2.734309911727905273e+00,-1.522790908813476562e+00,-4.368053376674652100e-01,4.282704830169677734e+00,4.620307385921478271e-01,-3.797878921031951904e-01,-3.422642946243286133e+00,2.325982332229614258e+00,1.076820254325866699e+00,9.960741996765136719e-01,-3.029662847518920898e+00,-3.148098468780517578e+00,-1.581120371818542480e+00,3.670087575912475586e+00,5.554320812225341797e+00,1.458716392517089844e+00,-3.891638755798339844e+00,7.465045899152755737e-02,4.039933681488037109e+00,7.448018550872802734e+00,2.330305671691894531e+01
9.843939542770385742e-01,1.532314300537109375e+01,1.835188293457031250e+01,1.627754783630371094e+01,7.237910747528076172e+00,5.689362525939941406e+00,1.281208157539367676e+00,2.976434707641601562e+00,1.854770660400390625e+00,-5.288491249084472656e-01,-1.913387894630432129e+00,1.449546068906784058e-01,4.899790763854980469e+00,8.481739997863769531e+00,8.781912803649902344e+00,3.215169191360473633e+00,2.039677143096923828e+00,2.825315237045288086e+00,4.113800048828125000e+00,7.780506610870361328e+00,7.211586475372314453e+00,5.444576263427734375e+00,5.874472618103027344e+00,4.211245536804199219e+00,8.718783378601074219e+00,1.304611015319824219e+01,1.446512603759765625e+01,7.594743728637695312e+00,6.720083236694335938e+00,6.495481491088867188e+00,1.623204994201660156e+01,4.786397552490234375e+01
4.360916137695312500e+00,1.047051048278808594e+01,1.043984222412109375e+01,1.115441417694091797e+01,6.149536132812500000e+00,5.602107524871826172e+00,1.924485564231872559e+00,2.714281082153320312e+00,1.805072665214538574e+00,3.224588394165039062e+00,4.616058826446533203e+00,5.471864223480224609e+00,6.912045955657958984e+00,7.469977378845214844e+00,6.522226810455322266e+00,6.891714572906494141e+00,7.424344062805175781e+00,8.348931312561035156e+00,3.825469493865966797e+00,8.226727485656738281e+00,8.970332145690917969e+00,9.671636581420898438e+00,6.701556682586669922e+00,7.316565513610839844e+00,9.740359306335449219e+00,1.026982784271240234e+01,8.289509773254394531e+00,5.911462783813476562e+00,2.643166065216064453e+00,3.258854150772094727e+00,1.441575241088867188e+01,2.887924194335937500e+01
3.094783782958984375e+00,-6.646044254302978516e-01,5.761042118072509766e+00,8.860974311828613281e+00,5.032872200012207031e+00,2.544932842254638672e+00,3.867167472839355469e+00,2.600933551788330078e+00,1.351367712020874023e+00,3.310150861740112305e+00,7.105086803436279297e+00,7.831933021545410156e+00,6.998241424560546875e+00,4.829248905181884766e+00,4.781621456146240234e+00,9.089341163635253906e+00,9.798320770263671875e+00,7.502759456634521484e+00,6.033075809478759766e+00,7.628236293792724609e+00,9.231984138488769531e+00,8.413984298706054688e+00,4.514334201812744141e+00,1.108965301513671875e+01,1.570116424560546875e+01,1.341520309448242188e+01,5.752740859985351562e+00,1.033883571624755859e+00,-2.452409267425537109e-01,2.852264165878295898e+00,1.151612091064453125e+01,8.621907234191894531e+00
-1.617425084114074707e+00,-3.508814811706542969e+00,9.246010780334472656e-01,2.650198936462402344e+00,-6.505611538887023926e-01,-7.733159065246582031e-01,1.522384285926818848e+00,-1.183214068412780762e+00,-6.317833423614501953e+00,-5.860452175140380859e+00,-1.818359971046447754e+00,-9.848828315734863281e-01,1.543394446372985840e+00,3.600381135940551758e+00,8.948714733123779297e-01,5.135126113891601562e-01,-9.108009934425354004e-02,5.494061708450317383e-01,1.666803359985351562e+00,1.225698232650756836e+00,1.403024792671203613e+00,-5.092749744653701782e-02,-1.506635904312133789e+00,-1.033175230026245117e+00,2.555587291717529297e+00,5.378578186035156250e+00,4.547053337097167969e+00,-1.860223412513732910e+00,-5.967500805854797363e-01,1.500520110130310059e+00,4.610725402832031250e+00,7.657409191131591797e+00
