Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
1.026428318023681641e+01,1.127163505554199219e+01,6.431533336639404297e+00,7.830532550811767578e+00,1.234513759613037109e+01,1.633184623718261719e+01,1.079759597778320312e+01,5.374521732330322266e+00,4.982860088348388672e+00,7.609352469444274902e-01,1.103804185986518860e-01,-5.450018882751464844e+00,-4.731984138488769531e+00,-4.215295791625976562e+00,1.513678133487701416e-01,-2.424540996551513672e+00,-5.430664420127868652e-01,2.426158905029296875e+00,1.903232216835021973e+00,2.473665624856948853e-01,-4.062322974205017090e-01,-6.472895741462707520e-01,4.487845897674560547e+00,3.004262924194335938e+00,-4.710075855255126953e+00,-5.943191528320312500e+00,-2.032309770584106445e+00,4.669563293457031250e+00,9.546528816223144531e+00,5.036959648132324219e+00,-2.005707025527954102e+00,-4.857483863830566406e+00
1.881613349914550781e+01,1.387110233306884766e+01,7.927280426025390625e+00,7.573487758636474609e+00,1.255049419403076172e+01,1.784661293029785156e+01,1.593393611907958984e+01,9.188108444213867188e+00,6.234326839447021484e+00,2.411281347274780273e+00,5.792362689971923828e+00,3.358685255050659180e+00,1.407735943794250488e+00,-4.055623054504394531e+00,-5.310009717941284180e-01,7.748183608055114746e-01,2.575324296951293945e+00,5.865313529968261719e+00,3.959097385406494141e+00,6.039059638977050781e+00,8.792072296142578125e+00,1.112361431121826172e+01,1.401348209381103516e+01,1.257805347442626953e+01,2.196874469518661499e-02,-2.976320743560791016e+00,3.185212612152099609e+00,1.363513660430908203e+01,2.081498908996582031e+01,8.509413719177246094e+00,-3.904738187789916992e+00,1.742984890937805176e+00
1.633317947387695312e+01,9.069722175598144531e+00,2.077178716659545898e+00,3.905097961425781250e+00,1.300349903106689453e+01,1.209555625915527344e+01,1.148205375671386719e+01,9.263071060180664062e+00,4.284486770629882812e+00,-2.158353567123413086e+00,1.813563346862792969e+00,4.340920925140380859e+00,3.872339725494384766e+00,-3.151519894599914551e-01,-4.164341092109680176e-01,3.389180421829223633e+00,5.867221832275390625e+00,6.895159244537353516e+00,3.456259012222290039e+00,6.972185611724853516e+00,1.160350608825683594e+01,1.569145679473876953e+01,1.725644874572753906e+01,1.547411060333251953e+01,5.301838397979736328e+00,2.884628772735595703e+00,7.765747070312500000e+00,1.651655769348144531e+01,1.930018806457519531e+01,1.027544975280761719e+01,1.776190102100372314e-02,2.289718151092529297e+00
6.992096900939941406e+00,5.360258579254150391e+00,-1.096925735473632812e+00,1.284283638000488281e+00,1.111531162261962891e+01,7.447094440460205078e+00,5.878917217254638672e+00,5.425100803375244141e+00,1.195587396621704102e+00,-2.419554710388183594e+00,6.567618846893310547e-01,2.450449943542480469e+00,4.756483554840087891e+00,5.323595523834228516e+00,4.287047863006591797e+00,5.479732990264892578e+00,7.791755199432373047e+00,8.528564453125000000e+00,6.246218681335449219e+00,7.128086566925048828e+00,9.339500427246093750e+00,9.224852561950683594e+00,1.121541023254394531e+01,1.153686904907226562e+01,5.428998470306396484e+00,1.612872958183288574e+00,5.122106075286865234e+00,9.483352661132812500e+00,8.471423149108886719e+00,6.420652389526367188e+00,1.472228884696960449e+00,-9.357247352600097656e+00
4.272163391113281250e+00,7.463518619537353516e+00,-1.673043251037597656e+00,-2.570695161819458008e+00,6.584535121917724609e+00,6.300697803497314453e+00,4.970295429229736328e+00,4.538195133209228516e+00,1.451875090599060059e+00,3.192617654800415039e+00,5.840721607208251953e+00,5.151379108428955078e+00,5.695480346679687500e+00,5.616863727569580078e+00,5.121014595031738281e+00,4.968184947967529297e+00,5.582422256469726562e+00,7.769322872161865234e+00,8.469895362854003906e+00,7.570551395416259766e+00,6.579788208007812500e+00,5.804770946502685547e+00,7.443706035614013672e+00,7.813383102416992188e+00,4.635663628578186035e-01,-3.077692031860351562e+00,-9.279370307922363281e-02,6.005406856536865234e+00,6.092961788177490234e+00,5.264234066009521484e+00,-3.751984834671020508e+00,-1.404719734191894531e+01
3.936150550842285156e+00,2.207432985305786133e+00,-6.488363265991210938e+00,-6.004229068756103516e+00,3.985660314559936523e+00,3.734724760055541992e+00,4.742758274078369141e+00,8.011096954345703125e+00,3.998558998107910156e+00,4.997452259063720703e+00,4.963058471679687500e+00,4.631943702697753906e+00,2.533725261688232422e+00,5.613099336624145508e-01,-2.404616117477416992e+00,-6.587066650390625000e-01,-4.008090794086456299e-01,2.046706438064575195e+00,1.826436519622802734e+00,1.511965692043304443e-01,-5.309051275253295898e-01,1.366612315177917480e+00,1.157587885856628418e+00,1.844040751457214355e-01,-5.268313884735107422e+00,-4.412942409515380859e+00,-2.033142328262329102e+00,3.474792242050170898e+00,4.980217933654785156e+00,4.601700305938720703e+00,-7.281704425811767578e+00,-1.311863136291503906e+01
-4.179874360561370850e-01,-6.499876022338867188e+00,-8.179084777832031250e+00,-5.735748767852783203e+00,-9.872115850448608398e-01,4.866826832294464111e-01,4.799198627471923828e+00,7.131844520568847656e+00,4.076385498046875000e+00,3.455460786819458008e+00,3.428834676742553711e+00,4.013673782348632812e+00,8.729905486106872559e-01,-1.933369755744934082e+00,-6.367341041564941406e+00,-6.179114341735839844e+00,-6.059868812561035156e+00,-5.235271453857421875e+00,-7.162539005279541016e+00,-8.354106903076171875e+00,-9.021863937377929688e+00,-8.582286834716796875e+00,-8.781372070312500000e+00,-8.572122573852539062e+00,-8.835344314575195312e+00,-7.092283725738525391e+00,-7.788352489471435547e+00,-4.761752128601074219e+00,-2.516275167465209961e+00,-2.699456930160522461e+00,-9.593970298767089844e+00,-1.377023696899414062e+01
-1.132707595825195312e+01,-7.250348091125488281e+00,-3.196888923645019531e+00,-2.910083770751953125e+00,-7.443268299102783203e+00,-7.083598613739013672e+00,-2.025612115859985352e+00,9.474754333496093750e-01,2.774757146835327148e+00,3.824855089187622070e+00,1.744780778884887695e+00,-8.400511741638183594e-01,-2.561039686203002930e+00,-1.260589957237243652e+00,-2.243872404098510742e+00,-7.037466049194335938e+00,-1.021641540527343750e+01,-1.130319976806640625e+01,-9.272702217102050781e+00,-9.363155364990234375e+00,-1.113449287414550781e+01,-1.468243598937988281e+01,-1.427989006042480469e+01,-1.063341236114501953e+01,-7.112935066223144531e+00,-7.690927028656005859e+00,-1.290631294250488281e+01,-1.135052680969238281e+01,-1.001863956451416016e+01,-9.512858390808105469e+00,-1.182427501678466797e+01,-1.082782745361328125e+01
-1.297401237487792969e+01,-9.272861480712890625e+00,-1.718978285789489746e+00,3.562367856502532959e-01,-7.184107303619384766e+00,-1.056627655029296875e+01,-6.302291870117187500e+00,2.371116727590560913e-01,6.241986274719238281e+00,5.413340568542480469e+00,-1.295763611793518066e+00,-4.904856681823730469e+00,-3.857465744018554688e+00,4.774728417396545410e-02,-3.345990553498268127e-02,-5.858020305633544922e+00,-8.872486114501953125e+00,-8.669719696044921875e+00,-6.968769550323486328e+00,-7.814348220825195312e+00,-7.965798854827880859e+00,-9.498896598815917969e+00,-1.079373645782470703e+01,-7.682560443878173828e+00,-8.262993097305297852e-01,5.231954455375671387e-01,-6.957875728607177734e+00,-1.010425758361816406e+01,-1.102100658416748047e+01,-8.623023986816406250e+00,-5.825086593627929688e+00,-6.135416507720947266e+00
-8.939507484436035156e+00,-1.058961296081542969e+01,-4.187815189361572266e+00,-2.551951169967651367e+00,-6.966776371002197266e+00,-1.040420913696289062e+01,-7.608400821685791016e+00,-1.159019827842712402e+00,6.843564033508300781e+00,3.381078243255615234e+00,-5.688607692718505859e+00,-6.952679157257080078e+00,-5.354558467864990234e+00,-2.648861646652221680e+00,-2.142817497253417969e+00,-4.601815700531005859e+00,-5.043392181396484375e+00,-2.971882820129394531e+00,-2.734212398529052734e+00,-2.731379985809326172e+00,-2.343823671340942383e+00,-2.474344968795776367e+00,-3.101039171218872070e+00,-1.303146958351135254e+00,6.122081279754638672e+00,8.093442916870117188e+00,1.955910921096801758e+00,-6.528614997863769531e+00,-9.050169944763183594e+00,-4.067840099334716797e+00,5.457440376281738281e+00,5.805016756057739258e-01
