Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
1.996162891387939453e+00,2.730172157287597656e+00,3.873531341552734375e+00,4.624546051025390625e+00,4.672633647918701172e+00,4.306472301483154297e+00,2.891133785247802734e+00,-2.014375448226928711e+00,-2.459830343723297119e-01,2.307356834411621094e+00,3.281691074371337891e+00,-3.184977769851684570e-01,-2.024414390325546265e-01,1.299338817596435547e+00,1.979394316673278809e+00,-1.800941586494445801e+00,-3.444442987442016602e+00,-2.006131172180175781e+00,-8.826714009046554565e-02,-2.892949152737855911e-03,-6.612824201583862305e-01,-1.017897009849548340e+00,6.711149811744689941e-01,-1.072943568229675293e+00,-1.505025386810302734e+00,-7.357929348945617676e-01,2.413289070129394531e+00,2.718075513839721680e+00,4.248732566833496094e+00,5.546993732452392578e+00,6.110520362854003906e+00,9.362045288085937500e+00
-8.382286429405212402e-01,1.617159724235534668e+00,2.491544723510742188e+00,1.633534073829650879e+00,-1.807488203048706055e-01,-2.053702592849731445e+00,-2.349962949752807617e+00,-1.921340346336364746e+00,-1.818592667579650879e+00,2.406504899263381958e-01,-1.692135930061340332e+00,-1.417489528656005859e+00,-2.196186542510986328e+00,-1.470617175102233887e+00,-2.108979940414428711e+00,-4.283638477325439453e+00,-3.573417663574218750e+00,-1.189603924751281738e+00,1.974820494651794434e+00,3.073423624038696289e+00,8.541659712791442871e-01,-5.741118192672729492e-01,-2.451848030090332031e+00,3.898701071739196777e-01,2.737474203109741211e+00,3.136054754257202148e+00,6.361544877290725708e-02,-1.003759503364562988e+00,-2.250974893569946289e+00,-2.477979898452758789e+00,-1.575522303581237793e+00,5.178441852331161499e-02
5.930228710174560547e+00,5.299216747283935547e+00,5.030394554138183594e+00,3.705665826797485352e+00,2.901948451995849609e+00,2.687995195388793945e+00,3.461037158966064453e+00,3.879504680633544922e+00,9.122231006622314453e-01,-7.168111205101013184e-01,5.827300548553466797e-01,6.060436248779296875e+00,3.957185745239257812e+00,1.106720328330993652e+00,-2.101696252822875977e+00,2.329967468976974487e-01,2.136560440063476562e+00,3.876213788986206055e+00,3.549713373184204102e+00,6.882840156555175781e+00,7.843645095825195312e+00,7.743286609649658203e+00,6.511655807495117188e+00,1.365090179443359375e+01,1.425399208068847656e+01,1.349653053283691406e+01,8.103174209594726562e+00,8.262269973754882812e+00,4.907609462738037109e+00,6.398255348205566406e+00,9.246383666992187500e+00,5.456736564636230469e+00
7.999871730804443359e+00,8.265280723571777344e-01,-3.223826885223388672e+00,-3.243617534637451172e+00,-3.315900564193725586e-01,4.606532573699951172e+00,6.060758590698242188e+00,2.538032770156860352e+00,5.660626888275146484e-01,1.346493363380432129e+00,5.786891937255859375e+00,8.766122817993164062e+00,7.977452278137207031e+00,5.191651821136474609e+00,2.835707664489746094e+00,5.786949157714843750e+00,6.186933517456054688e+00,5.026456356048583984e+00,2.027626514434814453e+00,2.206039190292358398e+00,7.220788002014160156e+00,9.832425117492675781e+00,1.133051681518554688e+01,9.304586410522460938e+00,6.085692882537841797e+00,4.428528308868408203e+00,5.911644458770751953e+00,8.755743026733398438e+00,7.905198574066162109e+00,4.481061458587646484e+00,3.173087120056152344e+00,8.525453209877014160e-01
2.776901006698608398e+00,-5.246579647064208984e+00,-9.044836044311523438e+00,-8.944583892822265625e+00,-5.419707298278808594e+00,-1.576106309890747070e+00,1.389098048210144043e+00,1.352386921644210815e-01,8.767029047012329102e-01,2.694579362869262695e+00,3.771184921264648438e+00,3.385609149932861328e+00,4.437616348266601562e+00,3.345288753509521484e+00,3.129593133926391602e+00,2.707869768142700195e+00,1.371094942092895508e+00,-9.827031493186950684e-01,-2.362447023391723633e+00,-1.592310190200805664e+00,2.479695320129394531e+00,4.960770606994628906e+00,5.066222667694091797e+00,-2.108496874570846558e-01,-5.902674674987792969e+00,-8.115586280822753906e+00,-2.160529851913452148e+00,2.980233430862426758e+00,1.682445526123046875e+00,-4.483107089996337891e+00,-9.305446624755859375e+00,-4.581740379333496094e+00
-1.655824422836303711e+00,-4.441407203674316406e+00,-4.554560184478759766e+00,-4.105997085571289062e+00,-2.598620891571044922e+00,-1.900924801826477051e+00,3.727344572544097900e-01,2.356591939926147461e+00,2.124737024307250977e+00,4.796109795570373535e-01,-9.833642244338989258e-01,-2.118865698575973511e-01,-7.972874641418457031e-01,-3.724102735519409180e+00,-5.075634002685546875e+00,-3.592363357543945312e+00,-3.587891578674316406e+00,-4.857408046722412109e+00,-5.986874103546142578e+00,-2.358534574508666992e+00,-1.628224849700927734e-01,7.529046535491943359e-01,2.228899955749511719e+00,5.050155162811279297e+00,8.682916760444641113e-01,-2.038423776626586914e+00,-1.914964795112609863e+00,1.421270370483398438e+00,-1.699620366096496582e+00,-2.999749898910522461e+00,-6.873027324676513672e+00,-6.577958106994628906e+00
-2.006758451461791992e+00,-2.189391136169433594e+00,-3.795228004455566406e+00,-2.787771224975585938e+00,-1.845374822616577148e+00,7.344267964363098145e-01,7.958796024322509766e-01,8.624690175056457520e-01,6.432627439498901367e-01,-1.085882306098937988e+00,-5.400925278663635254e-01,-7.151803374290466309e-02,-2.279098749160766602e+00,-6.866104125976562500e+00,-9.062321662902832031e+00,-4.850162029266357422e+00,-3.880201101303100586e+00,-4.435319900512695312e+00,-6.550725936889648438e+00,-5.757512092590332031e+00,-3.476302146911621094e+00,-2.157417535781860352e+00,4.058561027050018311e-01,4.788854598999023438e+00,4.892897605895996094e+00,1.785222291946411133e+00,-3.446380376815795898e+00,-4.358357906341552734e+00,-5.880545139312744141e+00,-4.797209262847900391e+00,-6.964647293090820312e+00,-1.342705726623535156e+01
5.487362742424011230e-01,-8.606877326965332031e-01,-3.874103307723999023e+00,-4.710738658905029297e+00,-4.197889804840087891e+00,-5.797607898712158203e-01,6.228883862495422363e-01,-1.337603926658630371e+00,1.268609046936035156e+00,1.808903932571411133e+00,2.924312114715576172e+00,-4.937116801738739014e-01,-7.901514172554016113e-01,-2.457534551620483398e+00,-1.512174963951110840e+00,-1.535125374794006348e+00,-2.710386276245117188e+00,-2.301980257034301758e+00,-1.681291460990905762e+00,-2.533028602600097656e+00,-2.169647932052612305e+00,-1.984913945198059082e+00,-3.375257492065429688e+00,-2.159968614578247070e+00,-1.119750738143920898e+00,-2.387958049774169922e+00,-4.775499820709228516e+00,-5.593768119812011719e+00,-4.773372173309326172e+00,-5.795585632324218750e+00,-7.851632595062255859e+00,-1.132145404815673828e+01
3.647162914276123047e+00,2.814681768417358398e+00,5.359083414077758789e-01,-1.601317167282104492e+00,-7.611832618713378906e-01,2.069574117660522461e+00,4.076950073242187500e+00,2.489714622497558594e+00,3.689695358276367188e+00,3.187052249908447266e+00,2.964220762252807617e+00,-1.861168295145034790e-01,1.342903494834899902e+00,3.187747001647949219e+00,5.374074935913085938e+00,3.033894062042236328e+00,1.218130350112915039e+00,3.627236604690551758e+00,4.581999301910400391e+00,5.715542316436767578e+00,5.131054878234863281e+00,2.149552345275878906e+00,8.872214555740356445e-01,1.218685269355773926e+00,2.123646020889282227e+00,2.128938674926757812e+00,3.528025388717651367e+00,2.353573083877563477e+00,4.155646800994873047e+00,5.889660835266113281e+00,4.588179588317871094e+00,3.139990270137786865e-01
4.295296192169189453e+00,3.660328388214111328e+00,8.491517305374145508e-01,9.242151379585266113e-01,1.653262376785278320e+00,4.079706192016601562e+00,3.181774616241455078e+00,2.382914543151855469e+00,1.132624745368957520e+00,1.580352544784545898e+00,2.233600139617919922e+00,2.392500877380371094e+00,2.019576549530029297e+00,2.904620885848999023e+00,4.604067802429199219e+00,6.995545864105224609e+00,6.698276519775390625e+00,8.055958747863769531e+00,6.437600135803222656e+00,5.607304573059082031e+00,6.198140621185302734e+00,3.338996410369873047e+00,3.672130107879638672e+00,3.243235111236572266e+00,5.815045356750488281e+00,6.132752418518066406e+00,4.719013214111328125e+00,1.220034956932067871e+00,2.945150852203369141e+00,6.648257255554199219e+00,7.115902423858642578e+00,4.574469089508056641e+00
