AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-1.061978340148925781e+00,2.217694669961929321e-01,2.274909168481826782e-01,2.097077295184135437e-02,1.695909053087234497e-01,-1.003325223922729492e+00,8.800955414772033691e-01,2.277053445577621460e-01,-1.328339576721191406e-01,2.733489274978637695e-01,2.729270160198211670e-01,3.134434819221496582e-01,6.497008204460144043e-01,-9.283372759819030762e-02
-9.289509654045104980e-01,2.148071825504302979e-01,4.253613948822021484e-02,-8.776357024908065796e-02,1.714819818735122681e-01,-6.997923254966735840e-01,9.009034633636474609e-01,3.956607729196548462e-02,-3.208061456680297852e-01,2.470363229513168335e-01,5.021208897233009338e-02,3.361273705959320068e-01,8.193257451057434082e-01,1.369110774248838425e-02
-7.105745673179626465e-01,4.968536794185638428e-01,1.569036692380905151e-01,4.631050676107406616e-02,-2.398106642067432404e-02,-7.176084518432617188e-01,9.837601184844970703e-01,1.055698990821838379e-01,-1.252619922161102295e-01,2.521955668926239014e-01,1.081785559654235840e-01,4.077934920787811279e-01,8.723681569099426270e-01,-1.054126024246215820e-01
-9.102943539619445801e-01,2.080413699150085449e-01,1.075173616409301758e-01,-3.334704041481018066e-02,-4.575314372777938843e-02,-7.114403247833251953e-01,9.952360987663269043e-01,3.921146690845489502e-01,-2.585456967353820801e-01,9.491129964590072632e-02,2.769061326980590820e-01,3.095347583293914795e-01,8.456755280494689941e-01,6.741756573319435120e-03
-9.440631866455078125e-01,-2.857694216072559357e-02,2.149089938029646873e-03,-3.145627379417419434e-01,7.347986847162246704e-02,-6.524516940116882324e-01,9.393817782402038574e-01,4.215580821037292480e-01,-1.523742228746414185e-01,-9.956490248441696167e-02,8.083604276180267334e-02,1.792741566896438599e-01,9.754285216331481934e-01,-2.622505128383636475e-01
-1.013566732406616211e+00,-7.460547983646392822e-02,1.711290776729583740e-01,4.531858488917350769e-02,2.801129594445228577e-02,-4.756192862987518311e-01,1.045486688613891602e+00,3.661535680294036865e-01,-1.972656697034835815e-01,7.950841635465621948e-02,1.722219139337539673e-01,2.397621721029281616e-01,7.513430118560791016e-01,-7.233178708702325821e-03
-8.415074944496154785e-01,1.946752667427062988e-01,1.240994632244110107e-01,-1.126015931367874146e-01,4.420152679085731506e-02,-4.846320152282714844e-01,7.724654674530029297e-01,5.323868393898010254e-01,-1.363218575716018677e-01,-2.821066416800022125e-02,2.860491573810577393e-01,-1.341878771781921387e-01,1.042927742004394531e+00,-2.036307752132415771e-01
-7.122603058815002441e-01,3.529016673564910889e-01,1.952252238988876343e-01,-1.832395046949386597e-01,-2.523688599467277527e-02,-3.866660594940185547e-01,1.001019239425659180e+00,3.996866941452026367e-01,-1.260786354541778564e-01,-5.215182900428771973e-02,2.489838153123855591e-01,1.965660229325294495e-02,8.077511191368103027e-01,-2.226134687662124634e-01
-8.399053812026977539e-01,6.033997237682342529e-02,3.830423653125762939e-01,-2.664489746093750000e-01,-3.713644742965698242e-01,-4.604165852069854736e-01,1.043625235557556152e+00,9.019484519958496094e-01,-2.593942044768482447e-04,-1.283101141452789307e-01,2.365078181028366089e-01,-3.178618103265762329e-02,9.691887497901916504e-01,-5.186105966567993164e-01
-6.664820909500122070e-01,3.907446190714836121e-02,2.106078714132308960e-01,-2.140935212373733521e-01,-1.169322282075881958e-01,-5.264346003532409668e-01,8.396397829055786133e-01,7.309388518333435059e-01,-1.288341879844665527e-01,-9.448935836553573608e-02,2.693113684654235840e-01,-8.564680069684982300e-02,9.038662910461425781e-01,-3.021597862243652344e-01
