AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
1.870495378971099854e-01,-3.064628541469573975e-01,-4.911913871765136719e-01,1.958024054765701294e-01,2.117118835449218750e-01,-2.898968458175659180e-01,-1.757271289825439453e-01,-6.730977445840835571e-02,-5.723902210593223572e-02,1.987466663122177124e-01,-9.469874948263168335e-02,3.433671593666076660e-01,-2.826457619667053223e-01,-9.432000666856765747e-02
-4.362185671925544739e-02,-1.371452808380126953e-01,-3.433903455734252930e-01,2.298098802566528320e-01,3.543770909309387207e-01,-4.554132521152496338e-01,-3.622651994228363037e-01,-1.492806077003479004e-01,-5.040699243545532227e-02,1.772922649979591370e-02,-6.286181509494781494e-02,2.444520443677902222e-01,-3.251509368419647217e-02,-2.404188513755798340e-01
4.379424825310707092e-02,-2.217865549027919769e-02,-5.498909354209899902e-01,-2.252401970326900482e-02,3.026327192783355713e-01,-5.904288887977600098e-01,-5.035684704780578613e-01,-3.003789186477661133e-01,3.767009824514389038e-02,4.300112649798393250e-02,4.598750919103622437e-02,5.261638164520263672e-01,-2.446825057268142700e-01,-1.193712949752807617e-01
-5.692516639828681946e-02,-4.577703028917312622e-02,-4.201500117778778076e-01,-1.471213400363922119e-01,3.191209137439727783e-01,-3.469874858856201172e-01,-3.004458844661712646e-01,1.262381821870803833e-01,5.091701447963714600e-02,-2.198515236377716064e-01,-7.149241119623184204e-02,2.691608667373657227e-01,-2.958779633045196533e-01,-2.442128211259841919e-01
4.161671176552772522e-02,-1.726429462432861328e-01,-7.300847172737121582e-01,-7.489585131406784058e-02,3.611634373664855957e-01,-4.405827522277832031e-01,-4.579945504665374756e-01,1.908444464206695557e-01,-1.546688526868820190e-01,-2.134116441011428833e-01,-1.459752768278121948e-01,4.427260160446166992e-01,-1.357347816228866577e-01,-1.670361459255218506e-01
5.998883396387100220e-02,-1.296620666980743408e-01,-4.226691126823425293e-01,-3.232164680957794189e-01,4.145746827125549316e-01,-5.471847057342529297e-01,-5.425372719764709473e-01,1.405429393053054810e-01,-5.428120866417884827e-02,-8.054882287979125977e-02,-3.368734717369079590e-01,2.266741842031478882e-01,-1.979405581951141357e-01,-8.235111087560653687e-02
1.454279422760009766e-01,-1.135604381561279297e-01,-5.286323428153991699e-01,-2.171573638916015625e-01,5.534919500350952148e-01,-7.273334264755249023e-01,-6.069874167442321777e-01,1.531561166048049927e-01,-7.976085692644119263e-02,-1.221730783581733704e-01,-1.250416785478591919e-01,2.343848049640655518e-01,-1.560224145650863647e-01,-2.824663221836090088e-01
-1.419176459312438965e-01,9.353513270616531372e-02,-7.410300970077514648e-01,-3.420962095260620117e-01,5.158610939979553223e-01,-9.383845329284667969e-01,-4.714150130748748779e-01,6.071365997195243835e-02,-1.737561225891113281e-01,-1.475137323141098022e-01,-2.504307217895984650e-02,3.587557673454284668e-01,-1.893614679574966431e-01,-3.382673561573028564e-01
1.469015926122665405e-01,1.667599380016326904e-02,-5.177000761032104492e-01,-3.062629699707031250e-01,6.870552897453308105e-01,-6.204035878181457520e-01,-5.027403235435485840e-01,1.455952376127243042e-01,-3.341200053691864014e-01,-3.530685305595397949e-01,1.450388226658105850e-02,3.589217364788055420e-01,7.876267284154891968e-02,-2.098540514707565308e-01
2.939365617930889130e-02,1.828531771898269653e-01,-5.340238809585571289e-01,-5.284777283668518066e-01,6.765469908714294434e-01,-6.528593301773071289e-01,-5.762604475021362305e-01,1.501407921314239502e-01,-3.357557654380798340e-01,-1.090756207704544067e-01,7.330586016178131104e-02,5.567079782485961914e-01,-2.131918370723724365e-01,-1.718263030052185059e-01
