AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-2.472934126853942871e-01,-7.073794603347778320e-01,1.328106522560119629e-01,-4.940701425075531006e-01,-4.908475279808044434e-01,7.179578542709350586e-01,2.085554301738739014e-01,-8.335437774658203125e-01,-9.512928724288940430e-01,1.061847805976867676e-01,5.856341719627380371e-01,4.419741630554199219e-01,-1.027305424213409424e-01,2.758345901966094971e-01
-3.353034555912017822e-01,-8.537498116493225098e-01,1.534887999296188354e-01,-2.898366153240203857e-01,-1.733321249485015869e-01,6.816728115081787109e-01,3.460596799850463867e-01,-1.095021843910217285e+00,-9.090573191642761230e-01,1.064847111701965332e-01,4.159728884696960449e-01,2.491646558046340942e-01,-1.959560811519622803e-02,2.397880554199218750e-01
-3.851944804191589355e-01,-7.625496983528137207e-01,-2.448580600321292877e-02,-2.038457095623016357e-01,-2.653101682662963867e-01,4.241618514060974121e-01,5.645720362663269043e-01,-7.506116628646850586e-01,-7.603065371513366699e-01,1.349391639232635498e-01,6.095867156982421875e-01,2.752155959606170654e-01,-2.425156980752944946e-01,3.872385919094085693e-01
-4.634866416454315186e-01,-7.348757386207580566e-01,1.636660471558570862e-02,-2.001326233148574829e-01,-3.225665986537933350e-01,3.733581900596618652e-01,2.220544368028640747e-01,-6.332736611366271973e-01,-6.712305545806884766e-01,3.427509367465972900e-01,7.174321413040161133e-01,4.199533537030220032e-02,-6.167987734079360962e-02,3.622302114963531494e-01
-4.487116038799285889e-01,-8.149259090423583984e-01,1.449917852878570557e-01,-2.526680529117584229e-01,-3.622705340385437012e-01,3.701344430446624756e-01,1.651579737663269043e-01,-7.811480760574340820e-01,-7.019763588905334473e-01,4.657484292984008789e-01,4.226413369178771973e-01,3.914262652397155762e-01,9.973958879709243774e-02,3.300931155681610107e-01
-4.837142229080200195e-01,-4.522630870342254639e-01,3.900032863020896912e-02,-2.869460880756378174e-01,-4.460415542125701904e-01,6.133878231048583984e-01,3.802580237388610840e-01,-6.566230058670043945e-01,-7.289445996284484863e-01,5.399265289306640625e-01,3.510270714759826660e-01,4.071871191263198853e-02,3.543547540903091431e-02,4.192340373992919922e-01
-6.026358604431152344e-01,-7.834958434104919434e-01,1.798194497823715210e-01,-1.320605725049972534e-01,-2.956189513206481934e-01,4.373240470886230469e-01,3.838439583778381348e-01,-5.821957588195800781e-01,-7.067661881446838379e-01,5.728553533554077148e-01,4.662128090858459473e-01,2.459866255521774292e-01,5.296119302511215210e-02,5.619408488273620605e-01
-6.657538414001464844e-01,-7.273269891738891602e-01,7.251807302236557007e-02,2.509071677923202515e-02,-1.592958718538284302e-01,3.901194632053375244e-01,3.002309203147888184e-01,-5.095553994178771973e-01,-5.388882160186767578e-01,5.143676400184631348e-01,4.603230059146881104e-01,1.933612674474716187e-02,-1.598733216524124146e-01,4.053259491920471191e-01
-7.305922508239746094e-01,-4.194570183753967285e-01,6.038026139140129089e-02,6.669606268405914307e-02,-2.520133554935455322e-01,5.038101673126220703e-01,3.208338618278503418e-01,-4.360941052436828613e-01,-5.105052590370178223e-01,6.712313890457153320e-01,5.591531991958618164e-01,2.563386037945747375e-02,1.780640683136880398e-03,5.292122364044189453e-01
-7.679604291915893555e-01,-4.345462322235107422e-01,3.193224072456359863e-01,5.469232052564620972e-02,-8.609364926815032959e-02,5.599731802940368652e-01,1.161039918661117554e-01,-3.267379701137542725e-01,-5.399674177169799805e-01,6.522798538208007812e-01,5.249271392822265625e-01,1.274151057004928589e-01,4.514488205313682556e-02,5.006350874900817871e-01
