AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
8.379808068275451660e-01,4.239532053470611572e-01,5.091378092765808105e-01,-5.497540831565856934e-01,1.735219061374664307e-01,4.550490379333496094e-01,7.279667258262634277e-01,-2.845541238784790039e-01,4.867399036884307861e-01,3.351953327655792236e-01,-5.886553525924682617e-01,-6.812620162963867188e-02,6.363385915756225586e-01,-5.006324648857116699e-01
7.109662890434265137e-01,3.719980716705322266e-01,5.483264923095703125e-01,-8.339486718177795410e-01,2.326277941465377808e-01,4.331975877285003662e-01,7.691311836242675781e-01,-1.040246263146400452e-01,5.338599681854248047e-01,2.659191489219665527e-01,-4.924326241016387939e-01,-3.851267322897911072e-02,4.854631125926971436e-01,-3.139379322528839111e-01
5.506952404975891113e-01,1.329594552516937256e-01,4.116280376911163330e-01,-7.541808485984802246e-01,8.639959618449211121e-03,3.460438847541809082e-01,7.557735443115234375e-01,-9.600906819105148315e-02,7.643629908561706543e-01,3.093683421611785889e-01,-6.196579933166503906e-01,1.401511281728744507e-01,9.025550484657287598e-01,-1.905732452869415283e-01
9.273664951324462891e-01,2.275902330875396729e-01,4.511644840240478516e-01,-4.290462434291839600e-01,5.370841547846794128e-02,4.642761051654815674e-01,7.230226993560791016e-01,7.940050959587097168e-02,4.970048964023590088e-01,3.914639949798583984e-01,-5.378909707069396973e-01,1.806439757347106934e-01,7.287618517875671387e-01,-2.421753555536270142e-01
8.456339240074157715e-01,1.750990152359008789e-01,5.010814070701599121e-01,-6.581185460090637207e-01,-3.264512866735458374e-02,2.799381911754608154e-01,5.670434236526489258e-01,-2.870992198586463928e-02,4.395774900913238525e-01,5.120100378990173340e-01,-4.421081542968750000e-01,1.484695971012115479e-01,8.393317461013793945e-01,-2.046401202678680420e-01
7.442893385887145996e-01,1.827623397111892700e-01,4.367512464523315430e-01,-7.181801199913024902e-01,-4.023250937461853027e-02,4.160085916519165039e-01,6.655644774436950684e-01,-7.343678176403045654e-02,2.251844257116317749e-01,4.752824008464813232e-01,-2.880133092403411865e-01,1.239381805062294006e-01,7.440016865730285645e-01,-1.293719857931137085e-01
5.972620844841003418e-01,1.978229582309722900e-01,5.638695359230041504e-01,-6.626521944999694824e-01,8.047372102737426758e-02,2.852964997291564941e-01,6.993298530578613281e-01,7.297042757272720337e-02,1.547410488128662109e-01,2.912294864654541016e-01,-2.973265051841735840e-01,2.366313934326171875e-01,7.071473002433776855e-01,-8.141454309225082397e-02
4.740750491619110107e-01,2.281952798366546631e-01,4.291175901889801025e-01,-6.205609440803527832e-01,2.953896522521972656e-01,1.965224593877792358e-01,4.436962604522705078e-01,9.873296320438385010e-02,8.457936346530914307e-02,5.904444456100463867e-01,-4.453474283218383789e-01,4.306738376617431641e-01,8.968881368637084961e-01,4.615886881947517395e-02
5.247247815132141113e-01,4.936959221959114075e-02,4.697570800781250000e-01,-4.356899261474609375e-01,-2.069910429418087006e-02,1.504065245389938354e-01,4.378828704357147217e-01,-1.402936689555644989e-02,5.758817121386528015e-02,3.855806887149810791e-01,-2.493426799774169922e-01,4.387286007404327393e-01,7.397117614746093750e-01,-4.448238760232925415e-02
6.109652519226074219e-01,1.772477775812149048e-01,2.957561016082763672e-01,-4.867275357246398926e-01,-1.199463829398155212e-01,-3.165452182292938232e-02,3.705261051654815674e-01,-4.053160548210144043e-02,-5.575302243232727051e-02,2.436594069004058838e-01,-5.779411792755126953e-01,4.732844233512878418e-01,5.857985615730285645e-01,6.493831425905227661e-02
4.704251885414123535e-01,4.986796155571937561e-02,3.990913629531860352e-01,-5.407419800758361816e-01,2.696439325809478760e-01,-4.589066375046968460e-03,3.353461921215057373e-01,-2.692819237709045410e-01,-1.620062142610549927e-01,1.984556019306182861e-01,-3.243098855018615723e-01,5.059364438056945801e-01,6.790871620178222656e-01,-5.983756110072135925e-02
4.087297618389129639e-01,2.360755950212478638e-02,3.798900917172431946e-02,-6.676832437515258789e-01,-4.905125498771667480e-02,-1.644908934831619263e-01,2.892317473888397217e-01,-3.331452906131744385e-01,-3.629105687141418457e-01,1.103565692901611328e-01,-1.150293052196502686e-01,3.925958573818206787e-01,6.461902260780334473e-01,-2.644527852535247803e-01
2.951034009456634521e-01,2.787694931030273438e-01,8.952402323484420776e-02,-5.409831404685974121e-01,1.394522041082382202e-01,-1.154374256730079651e-01,3.934868872165679932e-01,-3.951203525066375732e-01,-5.200771093368530273e-01,1.575307920575141907e-02,-5.593195557594299316e-01,4.437004327774047852e-01,4.820353686809539795e-01,-4.548567533493041992e-02
3.311652243137359619e-01,-9.244053065776824951e-02,1.469475924968719482e-01,-4.305219948291778564e-01,2.457455992698669434e-01,-1.438986063003540039e-01,4.517300128936767578e-01,-2.046499401330947876e-01,-2.653971314430236816e-01,8.993038535118103027e-02,-4.939360320568084717e-01,4.210598468780517578e-01,2.862001657485961914e-01,-5.716945976018905640e-02
2.662687599658966064e-01,1.932782121002674103e-02,-4.723488166928291321e-02,-4.162470400333404541e-01,4.167677760124206543e-01,-2.788186073303222656e-01,2.027528733015060425e-01,-3.889577388763427734e-01,-3.312513828277587891e-01,1.375773549079895020e-01,-5.775986909866333008e-01,2.375642508268356323e-01,4.995758533477783203e-01,4.419816657900810242e-02
3.967818617820739746e-01,7.297357171773910522e-02,-1.202210485935211182e-01,-2.573985755443572998e-01,5.401330590248107910e-01,-4.807966053485870361e-01,3.898600637912750244e-01,-2.957556247711181641e-01,-4.730489850044250488e-01,-2.149455547332763672e-01,-6.148841977119445801e-01,2.741879224777221680e-01,3.900824189186096191e-01,4.325302317738533020e-02
4.436375200748443604e-01,-3.037368878722190857e-02,-2.079439312219619751e-01,-3.492430746555328369e-01,4.614599049091339111e-01,-5.113663673400878906e-01,2.450825572013854980e-01,-4.518939852714538574e-01,-1.797034293413162231e-01,-2.604016661643981934e-01,-5.367673635482788086e-01,3.266294002532958984e-01,1.713297218084335327e-01,1.225374788045883179e-01
2.089460492134094238e-01,2.427905797958374023e-02,-2.826834283769130707e-02,-1.956078857183456421e-01,7.607473134994506836e-01,-5.192298889160156250e-01,3.627064824104309082e-01,-3.909175992012023926e-01,-4.729056656360626221e-01,-2.602285146713256836e-01,-5.890755057334899902e-01,3.106325566768646240e-01,1.821061521768569946e-01,4.366332292556762695e-02
1.392226517200469971e-01,-1.426764577627182007e-01,1.481359452009201050e-02,-3.736625313758850098e-01,6.219758391380310059e-01,-5.598075389862060547e-01,3.526144325733184814e-01,-4.516759514808654785e-01,-3.711852729320526123e-01,-4.103523790836334229e-01,-6.418709754943847656e-01,1.167809516191482544e-01,2.020440995693206787e-01,1.383842974901199341e-01
2.709414958953857422e-01,-2.061751335859298706e-01,-1.282078623771667480e-01,-2.195740193128585815e-01,5.754806995391845703e-01,-4.567164182662963867e-01,3.591104447841644287e-01,-3.706153035163879395e-01,-3.689237833023071289e-01,-2.267290800809860229e-01,-7.077519297599792480e-01,2.096081674098968506e-01,3.320712745189666748e-01,1.499644517898559570e-01
2.074904739856719971e-01,-1.167167425155639648e-01,-4.796982184052467346e-02,-3.288688510656356812e-02,7.520124912261962891e-01,-5.667412877082824707e-01,3.313740491867065430e-01,-4.627186655998229980e-01,-3.900620341300964355e-01,-2.544323503971099854e-01,-6.579396724700927734e-01,6.648045778274536133e-02,2.625602781772613525e-01,1.019356325268745422e-01
2.215461879968643188e-01,-1.542284898459911346e-02,7.180946320295333862e-02,1.729294061660766602e-01,7.654626965522766113e-01,-6.042543649673461914e-01,2.639420926570892334e-01,-2.673986852169036865e-01,-3.536711931228637695e-01,-2.407531887292861938e-01,-7.795016765594482422e-01,1.446352526545524597e-02,3.696286678314208984e-01,-7.326065003871917725e-02
-5.605808924883604050e-03,-4.300478845834732056e-02,-4.239103943109512329e-02,2.198556251823902130e-02,7.604470849037170410e-01,-5.815126299858093262e-01,2.724940478801727295e-01,-2.133958339691162109e-01,-3.496350944042205811e-01,-4.154036343097686768e-01,-6.338127255439758301e-01,2.733063697814941406e-01,2.495970577001571655e-01,1.274186074733734131e-01
2.163374274969100952e-01,4.772665724158287048e-02,-7.037258893251419067e-02,1.876034736633300781e-01,8.997690677642822266e-01,-5.851271152496337891e-01,4.251330792903900146e-01,-2.762753665447235107e-01,-3.507099151611328125e-01,-4.255732893943786621e-01,-5.974839925765991211e-01,2.486083842813968658e-02,4.363031983375549316e-01,5.727635324001312256e-02
1.078074574470520020e-01,-1.450004726648330688e-01,-2.145815640687942505e-01,3.022595643997192383e-01,6.290529370307922363e-01,-4.977139532566070557e-01,3.071190714836120605e-01,1.481038634665310383e-03,-2.192603945732116699e-01,-2.033394426107406616e-01,-6.613255739212036133e-01,-9.455139189958572388e-02,4.793308377265930176e-01,-7.142633199691772461e-02
