AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
4.959409311413764954e-02,6.814974546432495117e-01,2.502605617046356201e-01,-4.868894070386886597e-02,3.613940179347991943e-01,4.161534309387207031e-01,-4.654812514781951904e-01,2.603288590908050537e-01,9.642890840768814087e-02,-7.635136842727661133e-01,-7.468739748001098633e-01,3.234502673149108887e-01,4.212466478347778320e-01,1.395261287689208984e-01
-1.028074771165847778e-01,7.475991845130920410e-01,2.367113083600997925e-01,3.574750199913978577e-02,2.411741018295288086e-01,3.097140789031982422e-01,-4.130227267742156982e-01,3.261029124259948730e-01,8.124774694442749023e-02,-5.802307128906250000e-01,-4.615893065929412842e-01,1.325457841157913208e-01,4.092402458190917969e-01,1.674607098102569580e-01
1.647453010082244873e-01,7.489336729049682617e-01,3.560874164104461670e-01,8.911721408367156982e-02,2.268198579549789429e-01,3.500312268733978271e-01,-4.285899996757507324e-01,1.660764217376708984e-01,1.989825814962387085e-02,-5.614780187606811523e-01,-7.058371305465698242e-01,4.596144855022430420e-01,5.007318854331970215e-01,2.710165083408355713e-01
-5.422927811741828918e-02,9.205080270767211914e-01,7.347365468740463257e-02,1.987600177526473999e-01,3.742357194423675537e-01,4.719773232936859131e-01,-3.521265089511871338e-01,1.520070880651473999e-01,9.957426786422729492e-02,-6.242576837539672852e-01,-5.906189680099487305e-01,2.216607034206390381e-01,4.291144013404846191e-01,1.974014341831207275e-01
-8.731607347726821899e-02,8.373500704765319824e-01,1.409269422292709351e-01,3.174271062016487122e-02,9.553349018096923828e-02,5.012667775154113770e-01,-3.952285945415496826e-01,3.269080817699432373e-01,-4.997673630714416504e-02,-5.465238094329833984e-01,-7.882027029991149902e-01,2.223926931619644165e-01,7.072174549102783203e-01,2.012808322906494141e-01
-3.188303411006927490e-01,8.357085585594177246e-01,-8.745731413364410400e-02,1.176038533449172974e-01,3.060275912284851074e-01,5.345915555953979492e-01,-4.988333880901336670e-01,9.884504973888397217e-02,1.618708670139312744e-01,-2.950131893157958984e-01,-6.030465960502624512e-01,2.804985046386718750e-01,4.974198937416076660e-01,2.280947566032409668e-01
-3.775550127029418945e-01,7.747600078582763672e-01,-1.388974338769912720e-01,1.702965050935745239e-01,1.472022235393524170e-01,4.506698250770568848e-01,-4.950622916221618652e-01,2.229174673557281494e-01,9.820668958127498627e-03,-4.097499847412109375e-01,-7.407620549201965332e-01,-1.318344175815582275e-01,5.189706683158874512e-01,3.658652305603027344e-01
-2.915556430816650391e-01,7.545465826988220215e-01,-3.472872776910662651e-04,2.523091137409210205e-01,3.844608664512634277e-01,5.649433135986328125e-01,-4.196347892284393311e-01,2.191941738128662109e-01,4.747925326228141785e-02,-1.397158950567245483e-01,-7.994055151939392090e-01,-4.967869259417057037e-03,3.401665091514587402e-01,3.295108079910278320e-01
-4.672064483165740967e-01,5.535199642181396484e-01,2.196935005486011505e-02,1.139980554580688477e-01,2.497931271791458130e-01,6.353521347045898438e-01,-6.735020279884338379e-01,-1.512394752353429794e-02,-3.538235649466514587e-02,-4.715598523616790771e-01,-7.541916370391845703e-01,-5.050325021147727966e-02,4.114727675914764404e-01,3.340694606304168701e-01
-5.015169978141784668e-01,5.603477358818054199e-01,-1.087361574172973633e-01,9.114103019237518311e-02,3.680620491504669189e-01,5.326252579689025879e-01,-6.098679304122924805e-01,-6.837171316146850586e-02,2.357554994523525238e-02,-3.035237193107604980e-01,-7.158860564231872559e-01,-1.031711846590042114e-01,5.094197392463684082e-01,3.603824377059936523e-01
-6.971098780632019043e-01,4.351734220981597900e-01,-4.578559398651123047e-01,3.080894947052001953e-01,3.424791991710662842e-01,5.084920525550842285e-01,-5.752575993537902832e-01,-4.704416543245315552e-02,-1.380786448717117310e-01,-3.648981750011444092e-01,-5.984938740730285645e-01,-1.425192952156066895e-01,5.256969928741455078e-01,3.407559692859649658e-01
-7.323427796363830566e-01,4.641299843788146973e-01,-3.467684686183929443e-01,1.076332777738571167e-01,2.221658974885940552e-01,7.095622420310974121e-01,-7.846488952636718750e-01,-1.707939803600311279e-01,1.986035145819187164e-02,-2.965242564678192139e-01,-2.952092587947845459e-01,-3.214583918452262878e-02,6.128521561622619629e-01,4.224012494087219238e-01
-6.418389678001403809e-01,5.029723644256591797e-01,-3.291952311992645264e-01,4.083806872367858887e-01,4.436265826225280762e-01,5.247914791107177734e-01,-1.080355644226074219e+00,-9.437133371829986572e-02,2.382659167051315308e-01,-2.313857525587081909e-01,-2.767167687416076660e-01,-1.556389778852462769e-01,3.733985424041748047e-01,2.444404363632202148e-01
-6.514722704887390137e-01,3.973346650600433350e-01,-3.898572027683258057e-01,2.871908843517303467e-01,3.211226761341094971e-01,6.684729456901550293e-01,-6.286590099334716797e-01,-1.727992892265319824e-01,1.807306855916976929e-01,-9.803347289562225342e-02,-5.444105267524719238e-01,-1.664662361145019531e-01,5.481370091438293457e-01,3.899835348129272461e-01
-8.043774366378784180e-01,4.659661054611206055e-01,-6.233139038085937500e-01,1.738293319940567017e-01,4.804259538650512695e-01,6.160666346549987793e-01,-8.188735842704772949e-01,-1.619047671556472778e-01,1.334205716848373413e-01,-9.173104166984558105e-02,-3.731740415096282959e-01,-2.891854345798492432e-01,5.434849262237548828e-01,3.936030864715576172e-01
-6.812638044357299805e-01,1.749367564916610718e-01,-5.879210233688354492e-01,3.093139529228210449e-01,2.995513677597045898e-01,4.557708799839019775e-01,-9.803118705749511719e-01,-1.023527383804321289e-01,2.352064400911331177e-01,-1.822801530361175537e-01,-5.472550988197326660e-01,-4.575302898883819580e-01,5.250532627105712891e-01,2.283529639244079590e-01
-8.496226072311401367e-01,2.982214093208312988e-01,-5.553485751152038574e-01,4.266513288021087646e-01,4.155773222446441650e-01,7.726570963859558105e-01,-7.924893498420715332e-01,-2.008520364761352539e-01,2.892203629016876221e-01,-3.388648033142089844e-01,-5.822182297706604004e-01,-5.416286587715148926e-01,5.350170731544494629e-01,4.356142580509185791e-01
-7.354534268379211426e-01,8.859325200319290161e-02,-4.882136881351470947e-01,3.686307072639465332e-01,3.792218863964080811e-01,4.055442810058593750e-01,-9.260170459747314453e-01,-2.686686813831329346e-01,4.047043621540069580e-01,2.586657926440238953e-02,-3.174684643745422363e-01,-4.959022998809814453e-01,2.865428030490875244e-01,2.010139375925064087e-01
-8.898019194602966309e-01,1.950079947710037231e-01,-6.701424717903137207e-01,4.575711786746978760e-01,2.920972406864166260e-01,5.054704546928405762e-01,-1.018944621086120605e+00,-5.416061282157897949e-01,3.693217635154724121e-01,-1.583940982818603516e-01,-2.151917368173599243e-01,-3.108911514282226562e-01,4.245424568653106689e-01,1.926338882185518742e-04
-6.227244734764099121e-01,2.390626370906829834e-01,-4.012597203254699707e-01,5.621013641357421875e-01,4.617121517658233643e-01,7.791025042533874512e-01,-8.779056072235107422e-01,-3.186371922492980957e-01,6.323601603507995605e-01,-2.493642121553421021e-01,-1.432181000709533691e-01,-3.439606726169586182e-01,5.101589560508728027e-01,8.866804838180541992e-02
-7.963932752609252930e-01,1.300716102123260498e-01,-4.452141523361206055e-01,4.973460435867309570e-01,2.944193184375762939e-01,8.000051379203796387e-01,-8.983808159828186035e-01,-1.977264434099197388e-01,5.410228371620178223e-01,-1.161355376243591309e-01,-6.947663426399230957e-02,-3.667975962162017822e-01,4.316276907920837402e-01,8.870843052864074707e-02
