Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-6.817143917083740234e+00,-4.960019588470458984e+00,-6.954136848449707031e+00,-9.534431457519531250e+00,-7.685581445693969727e-01,-1.793457388877868652e+00,3.264062404632568359e+00,-1.774575614929199219e+01,-1.249083614349365234e+01,-2.428231239318847656e+01,3.318621635437011719e+00,-7.885179996490478516e+00,-7.801249504089355469e+00,-2.954620552062988281e+01,2.770091056823730469e+00,-8.521489143371582031e+00,-1.016828632354736328e+01,-2.537367820739746094e+01,-2.670008850097656250e+01,-6.589198589324951172e+00,-3.224409744143486023e-02
-5.690668582916259766e+00,-4.416663646697998047e+00,-6.834204673767089844e+00,-9.903498649597167969e+00,-1.964816302061080933e-01,-1.422809720039367676e+00,4.385237693786621094e+00,-1.846886444091796875e+01,-1.248541259765625000e+01,-2.449974250793457031e+01,3.332767248153686523e+00,-1.015425300598144531e+01,-8.640659332275390625e+00,-3.277212142944335938e+01,1.029483199119567871e+00,-1.232683086395263672e+01,-9.627837181091308594e+00,-2.539371490478515625e+01,-2.844388771057128906e+01,-7.216200351715087891e+00,-3.292066603899002075e-02
-4.346097469329833984e+00,-3.957942247390747070e+00,-6.434778690338134766e+00,-9.887287139892578125e+00,5.482817292213439941e-01,-1.138241529464721680e+00,5.258754253387451172e+00,-1.890208435058593750e+01,-1.217222595214843750e+01,-2.413058090209960938e+01,3.158861875534057617e+00,-1.229211425781250000e+01,-9.188287734985351562e+00,-3.507852935791015625e+01,-7.605269551277160645e-01,-1.556335353851318359e+01,-8.909083366394042969e+00,-2.491282463073730469e+01,-2.954118347167968750e+01,-7.327495098114013672e+00,-3.362429514527320862e-02
-2.931651115417480469e+00,-3.629558801651000977e+00,-5.881005764007568359e+00,-9.496285438537597656e+00,1.362610936164855957e+00,-8.141779899597167969e-01,5.872411251068115234e+00,-1.904702758789062500e+01,-1.162991237640380859e+01,-2.326242256164550781e+01,2.855983972549438477e+00,-1.413696956634521484e+01,-9.436947822570800781e+00,-3.644709777832031250e+01,-2.586765289306640625e+00,-1.813807868957519531e+01,-8.175932884216308594e+00,-2.397734069824218750e+01,-2.995507431030273438e+01,-6.976140975952148438e+00,-3.417908027768135071e-02
-1.605431318283081055e+00,-3.400198221206665039e+00,-5.254230499267578125e+00,-8.781038284301757812e+00,2.160571813583374023e+00,-3.523875176906585693e-01,6.300629615783691406e+00,-1.889564132690429688e+01,-1.085169219970703125e+01,-2.200632858276367188e+01,2.546449184417724609e+00,-1.556352519989013672e+01,-9.359332084655761719e+00,-3.689768600463867188e+01,-4.389949321746826172e+00,-1.997716712951660156e+01,-7.510338306427001953e+00,-2.260730361938476562e+01,-2.965347862243652344e+01,-6.333609580993652344e+00,-3.446323797106742859e-02
-5.100117921829223633e-01,-3.194535493850708008e+00,-4.577396392822265625e+00,-7.837866306304931641e+00,2.870142936706542969e+00,2.876378595829010010e-01,6.621488094329833984e+00,-1.843021202087402344e+01,-9.777910232543945312e+00,-2.046084976196289062e+01,2.358398437500000000e+00,-1.647312736511230469e+01,-8.918066978454589844e+00,-3.646084594726562500e+01,-6.063040733337402344e+00,-2.103686523437500000e+01,-6.908977985382080078e+00,-2.079644775390625000e+01,-2.862356185913085938e+01,-5.643195152282714844e+00,-3.446323797106742859e-02
2.437949478626251221e-01,-2.950787067413330078e+00,-3.851546764373779297e+00,-6.802188873291015625e+00,3.420122146606445312e+00,1.072479128837585449e+00,6.856947422027587891e+00,-1.759920310974121094e+01,-8.357048034667968750e+00,-1.870263290405273438e+01,2.373375892639160156e+00,-1.678191947937011719e+01,-8.108841896057128906e+00,-3.520224761962890625e+01,-7.467712879180908203e+00,-2.133084487915039062e+01,-6.316476821899414062e+00,-1.853225135803222656e+01,-2.691666030883789062e+01,-5.147546768188476562e+00,-3.428732976317405701e-02
6.044646501541137695e-01,-2.658796548843383789e+00,-3.087110519409179688e+00,-5.823730945587158203e+00,3.747490644454956055e+00,1.913018822669982910e+00,6.952106952667236328e+00,-1.634463691711425781e+01,-6.605373859405517578e+00,-1.677860641479492188e+01,2.588885307312011719e+00,-1.642084121704101562e+01,-6.993462085723876953e+00,-3.323492813110351562e+01,-8.457406044006347656e+00,-2.094115066528320312e+01,-5.681891918182373047e+00,-1.583350181579589844e+01,-2.466592216491699219e+01,-5.004546165466308594e+00,-3.409789130091667175e-02
5.839961171150207520e-01,-2.376962423324584961e+00,-2.333102941513061523e+00,-5.043634891510009766e+00,3.809690713882446289e+00,2.685707807540893555e+00,6.793507575988769531e+00,-1.463269329071044922e+01,-4.619149208068847656e+00,-1.469971847534179688e+01,2.910069227218627930e+00,-1.538298606872558594e+01,-5.718536853790283203e+00,-3.072384834289550781e+01,-8.946488380432128906e+00,-2.004416656494140625e+01,-5.000792503356933594e+00,-1.279662418365478516e+01,-2.210396385192871094e+01,-5.227135181427001953e+00,-3.407082706689834595e-02
2.670867145061492920e-01,-2.185687541961669922e+00,-1.678169727325439453e+00,-4.542962074279785156e+00,3.615724802017211914e+00,3.296364784240722656e+00,6.259149551391601562e+00,-1.249880313873291016e+01,-2.574625492095947266e+00,-1.247066211700439453e+01,3.185488462448120117e+00,-1.375615978240966797e+01,-4.506855010986328125e+00,-2.788589859008789062e+01,-8.966249465942382812e+00,-1.887918281555175781e+01,-4.332983493804931641e+00,-9.618235588073730469e+00,-1.951954650878906250e+01,-5.684607505798339844e+00,-3.428732976317405701e-02
-2.086302638053894043e-01,-2.150140762329101562e+00,-1.225556612014770508e+00,-4.333156585693359375e+00,3.230248451232910156e+00,3.693342685699462891e+00,5.272173881530761719e+00,-1.006858348846435547e+01,-6.887287497520446777e-01,-1.011959457397460938e+01,3.257879734039306641e+00,-1.174457740783691406e+01,-3.609951972961425781e+00,-2.497616004943847656e+01,-8.683009147644042969e+00,-1.771830177307128906e+01,-3.789211511611938477e+00,-6.585114955902099609e+00,-1.721266174316406250e+01,-6.146608829498291016e+00,-3.476092591881752014e-02
