Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
5.493526458740234375e-01,-5.179271101951599121e-01,-1.559419929981231689e-01,4.189558923244476318e-01,6.141414046287536621e-01,1.604139804840087891e-01,1.033229101449251175e-02,7.697535213083028793e-03,4.106338918209075928e-01,-8.508170954883098602e-03,1.049395278096199036e-01,-8.277865499258041382e-02,-3.218449652194976807e-01,4.337089061737060547e-01,5.501565933227539062e-01,-1.124439239501953125e-01,-7.783910036087036133e-01,1.559630483388900757e-01,-8.120276033878326416e-02,4.881738424301147461e-01,-6.036800742149353027e-01
4.084407389163970947e-01,-2.797363698482513428e-01,-2.035737633705139160e-01,2.522265315055847168e-01,3.153089582920074463e-01,1.013533622026443481e-01,8.947482332587242126e-03,6.645880639553070068e-02,5.437464714050292969e-01,-2.687025964260101318e-01,2.474216558039188385e-02,-3.094104230403900146e-01,-2.129470407962799072e-01,5.669796466827392578e-01,5.068984031677246094e-01,-3.371788859367370605e-01,-7.418065071105957031e-01,1.109958291053771973e-01,1.136774290353059769e-02,4.960960745811462402e-01,-5.426989197731018066e-01
4.554392993450164795e-01,-1.254938095808029175e-01,-4.403131306171417236e-01,2.472599595785140991e-01,2.340727746486663818e-01,4.414777457714080811e-02,3.379949927330017090e-02,1.193181872367858887e-01,4.428339004516601562e-01,-6.097958236932754517e-02,2.451373338699340820e-01,-8.869472146034240723e-02,-3.359721302986145020e-01,2.731646895408630371e-01,4.717702269554138184e-01,-8.529437333345413208e-02,-6.747491359710693359e-01,4.136591553688049316e-01,-1.905676424503326416e-01,4.833601415157318115e-01,-5.763940215110778809e-01
7.001546621322631836e-01,-2.791766822338104248e-01,-3.245065212249755859e-01,2.546968460083007812e-01,1.225847899913787842e-01,-3.651371225714683533e-02,-1.262846589088439941e-01,2.133679389953613281e-01,4.917390048503875732e-01,8.224322646856307983e-02,2.414741814136505127e-01,9.467479586601257324e-02,-3.146233558654785156e-01,5.995417833328247070e-01,7.044651508331298828e-01,1.544637233018875122e-01,-4.616003632545471191e-01,5.295847058296203613e-01,8.250728249549865723e-02,3.927133679389953613e-01,-8.190848827362060547e-01
3.481649458408355713e-01,-1.690256148576736450e-01,-3.658927679061889648e-01,1.371038854122161865e-01,1.002594921737909317e-02,-1.291345804929733276e-01,-1.527206003665924072e-01,1.345138549804687500e-01,3.197677135467529297e-01,9.827377647161483765e-02,2.162163555622100830e-01,4.351139068603515625e-01,-4.037967026233673096e-01,5.863036513328552246e-01,5.090222358703613281e-01,-5.598242953419685364e-02,-5.099012851715087891e-01,4.008563160896301270e-01,-1.123890746384859085e-02,4.397386908531188965e-01,-7.354618310928344727e-01
7.582474946975708008e-01,-2.440814524888992310e-01,-2.542234361171722412e-01,-5.363520234823226929e-02,-8.388813585042953491e-02,-4.518399015069007874e-03,-2.122744619846343994e-01,2.891898751258850098e-01,3.784513175487518311e-01,2.803201973438262939e-01,2.803955674171447754e-01,1.684768795967102051e-01,-3.618368506431579590e-01,3.195555806159973145e-01,5.806043148040771484e-01,2.279175445437431335e-02,-3.140604496002197266e-01,6.503913998603820801e-01,-8.590522408485412598e-02,3.278460800647735596e-01,-8.598499298095703125e-01
6.984044909477233887e-01,-2.388834357261657715e-01,-1.196544095873832703e-01,2.736047804355621338e-01,1.004137545824050903e-01,-6.558699905872344971e-02,-1.787217110395431519e-01,2.059995979070663452e-01,3.788486123085021973e-01,6.643542647361755371e-02,1.720021814107894897e-01,2.684471309185028076e-01,-3.682488501071929932e-01,3.120001256465911865e-01,6.253211498260498047e-01,1.077126637101173401e-01,-4.976972639560699463e-01,4.968530237674713135e-01,-1.992915421724319458e-01,4.688300788402557373e-01,-7.323759794235229492e-01
5.508670210838317871e-01,-2.436571866273880005e-01,-2.607358992099761963e-01,2.127789407968521118e-01,1.738748550415039062e-01,-2.197371721267700195e-01,-2.805998921394348145e-01,1.726118624210357666e-01,1.788227409124374390e-01,5.633535981178283691e-02,1.518995910882949829e-01,3.498528897762298584e-01,-4.072311818599700928e-01,1.592960953712463379e-01,5.070263743400573730e-01,6.576502323150634766e-02,-3.722838163375854492e-01,6.151791214942932129e-01,9.572173468768596649e-03,2.043759226799011230e-01,-3.880758285522460938e-01
5.166252255439758301e-01,-4.797993898391723633e-01,-2.540932595729827881e-01,2.039592862129211426e-01,1.961209475994110107e-01,-1.926507800817489624e-01,-4.595492184162139893e-01,4.403952062129974365e-01,1.978918015956878662e-01,-7.584828883409500122e-02,1.087225414812564850e-02,2.976073026657104492e-01,-6.214073896408081055e-01,-4.806782305240631104e-02,2.719995975494384766e-01,7.910400629043579102e-02,-5.352414250373840332e-01,4.537037014961242676e-01,-2.530161000322550535e-04,8.172023296356201172e-02,-3.253772258758544922e-01
2.189321070909500122e-01,-4.996981620788574219e-01,-3.211612403392791748e-01,2.256662100553512573e-01,2.132207751274108887e-01,-2.912175357341766357e-01,-6.067422032356262207e-01,3.541015684604644775e-01,1.196486279368400574e-01,3.400597348809242249e-02,-2.199227958917617798e-01,2.195240408182144165e-01,-5.042800903320312500e-01,-1.696917042136192322e-02,2.373983263969421387e-01,1.476840674877166748e-01,-4.413911402225494385e-01,6.893114447593688965e-01,-1.606848463416099548e-02,1.693296581506729126e-01,-4.534713625907897949e-01
