Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-7.904552459716796875e+00,-2.385039329528808594e+01,-1.614339065551757812e+01,-1.577739715576171875e+01,-1.452651023864746094e+01,-1.247831058502197266e+01,-1.021185111999511719e+01,1.285961627960205078e+00,-1.358983516693115234e+01,-2.756051778793334961e+00,-1.890469908714294434e+00,-2.300841712951660156e+01,-1.596239948272705078e+01,-5.105537891387939453e+00,-1.481513118743896484e+01,-1.140832233428955078e+01,-1.543822574615478516e+01,-1.479653739929199219e+01,-1.239696025848388672e+01,4.969557762145996094e+00,2.219282388687133789e-01
-9.220563888549804688e+00,-2.616435432434082031e+01,-1.745325469970703125e+01,-1.742154502868652344e+01,-1.555669784545898438e+01,-1.400555801391601562e+01,-1.076058292388916016e+01,6.302018165588378906e-01,-1.431832504272460938e+01,-3.708937168121337891e+00,-1.769930124282836914e+00,-2.405822372436523438e+01,-1.729196357727050781e+01,-6.209496021270751953e+00,-1.492363643646240234e+01,-1.153348541259765625e+01,-1.729295730590820312e+01,-1.558551692962646484e+01,-1.250450706481933594e+01,4.696017265319824219e+00,2.231748700141906738e-01
-1.038151073455810547e+01,-2.783056831359863281e+01,-1.825200080871582031e+01,-1.829709243774414062e+01,-1.628282928466796875e+01,-1.504062175750732422e+01,-1.089107990264892578e+01,1.909952610731124878e-01,-1.473508930206298828e+01,-4.330028533935546875e+00,-1.475496888160705566e+00,-2.527626991271972656e+01,-1.797941017150878906e+01,-7.038238048553466797e+00,-1.437973594665527344e+01,-1.115117073059082031e+01,-1.854259872436523438e+01,-1.604318046569824219e+01,-1.230114650726318359e+01,4.202846527099609375e+00,2.204534560441970825e-01
-1.109970569610595703e+01,-2.880014991760253906e+01,-1.836471939086914062e+01,-1.847111511230468750e+01,-1.645886230468750000e+01,-1.561730003356933594e+01,-1.056697559356689453e+01,-5.910848453640937805e-02,-1.482996177673339844e+01,-4.593175411224365234e+00,-1.107949376106262207e+00,-2.647917366027832031e+01,-1.797941017150878906e+01,-7.509816646575927734e+00,-1.327133369445800781e+01,-1.032282447814941406e+01,-1.904903411865234375e+01,-1.620743560791015625e+01,-1.194135284423828125e+01,3.378232955932617188e+00,2.096248716115951538e-01
-1.115071392059326172e+01,-2.908328437805175781e+01,-1.772727775573730469e+01,-1.807956504821777344e+01,-1.590676116943359375e+01,-1.580107688903808594e+01,-9.842821121215820312e+00,-1.780602633953094482e-01,-1.463513374328613281e+01,-4.472226142883300781e+00,-7.660905718803405762e-01,-2.740784835815429688e+01,-1.741472244262695312e+01,-7.608770847320556641e+00,-1.187724590301513672e+01,-9.250980377197265625e+00,-1.875964355468750000e+01,-1.618918418884277344e+01,-1.161480236053466797e+01,2.203208684921264648e+00,1.877232640981674194e-01
-1.039171218872070312e+01,-2.875533676147460938e+01,-1.639797973632812500e+01,-1.728377723693847656e+01,-1.462452793121337891e+01,-1.567644691467285156e+01,-8.839488029479980469e+00,-2.482113093137741089e-01,-1.420312213897705078e+01,-3.924684762954711914e+00,-4.914179742336273193e-01,-2.780825614929199219e+01,-1.650631332397460938e+01,-7.387670040130615234e+00,-1.054084491729736328e+01,-8.200755119323730469e+00,-1.771882247924804688e+01,-1.608810424804687500e+01,-1.144859313964843750e+01,7.666239738464355469e-01,1.540316045284271240e-01
-8.775772094726562500e+00,-2.795685768127441406e+01,-1.454784393310546875e+01,-1.621063995361328125e+01,-1.278419399261474609e+01,-1.534691619873046875e+01,-7.707796573638916016e+00,-3.458127677440643311e-01,-1.360169506072998047e+01,-2.922765970230102539e+00,-2.503383755683898926e-01,-2.756935882568359375e+01,-1.550725078582763672e+01,-6.973299026489257812e+00,-9.571164131164550781e+00,-7.395165443420410156e+00,-1.604989242553710938e+01,-1.597298717498779297e+01,-1.146228122711181641e+01,-7.538197040557861328e-01,1.101550534367561340e-01
-6.339620590209960938e+00,-2.681821060180664062e+01,-1.240230941772460938e+01,-1.492541313171386719e+01,-1.066180801391601562e+01,-1.488641834259033203e+01,-6.588940620422363281e+00,-5.440657138824462891e-01,-1.289522933959960938e+01,-1.463200688362121582e+00,2.433424443006515503e-02,-2.677359008789062500e+01,-1.464794445037841797e+01,-6.545012950897216797e+00,-9.112420082092285156e+00,-6.968475818634033203e+00,-1.391892433166503906e+01,-1.583259963989257812e+01,-1.157178306579589844e+01,-2.148474931716918945e+00,5.940980091691017151e-02
-3.205677032470703125e+00,-2.540864944458007812e+01,-1.018486785888671875e+01,-1.339909362792968750e+01,-8.587430953979492188e+00,-1.428439140319824219e+01,-5.598443031311035156e+00,-8.612704873085021973e-01,-1.213963317871093750e+01,3.935362398624420166e-01,3.800254166126251221e-01,-2.565648841857910156e+01,-1.407570266723632812e+01,-6.291442394256591797e+00,-9.171479225158691406e+00,-6.933203220367431641e+00,-1.148869991302490234e+01,-1.557990074157714844e+01,-1.165782070159912109e+01,-3.185730934143066406e+00,5.959440488368272781e-03
4.199856221675872803e-01,-2.368743896484375000e+01,-8.047106742858886719e+00,-1.153197956085205078e+01,-6.823110580444335938e+00,-1.344366550445556641e+01,-4.796204090118408203e+00,-1.251676321029663086e+00,-1.135693073272705078e+01,2.536302089691162109e+00,8.127830028533935547e-01,-2.450069046020507812e+01,-1.383585262298583984e+01,-6.337827205657958984e+00,-9.604127883911132812e+00,-7.202870845794677734e+00,-8.867740631103515625e+00,-1.507450485229492188e+01,-1.162066841125488281e+01,-3.685889959335327148e+00,-4.596725851297378540e-02
4.214995384216308594e+00,-2.156291389465332031e+01,-6.037611961364746094e+00,-9.227998733520507812e+00,-5.458862781524658203e+00,-1.221848773956298828e+01,-4.161900520324707031e+00,-1.596331477165222168e+00,-1.052001476287841797e+01,4.811458587646484375e+00,1.265301227569580078e+00,-2.352490806579589844e+01,-1.384907245635986328e+01,-6.688805580139160156e+00,-1.019747352600097656e+01,-7.625009059906005859e+00,-6.113595485687255859e+00,-1.417461872100830078e+01,-1.140166378021240234e+01,-3.614010810852050781e+00,-9.251633286476135254e-02
7.754964351654052734e+00,-1.895359802246093750e+01,-4.127230644226074219e+00,-6.479897499084472656e+00,-4.432676315307617188e+00,-1.048634052276611328e+01,-3.609960317611694336e+00,-1.730533480644226074e+00,-9.578060150146484375e+00,7.035947322845458984e+00,1.664465785026550293e+00,-2.280484771728515625e+01,-1.395672225952148438e+01,-7.214499950408935547e+00,-1.074686717987060547e+01,-8.041458129882812500e+00,-3.272304534912109375e+00,-1.280162620544433594e+01,-1.097343254089355469e+01,-3.075915575027465820e+00,-1.305182427167892456e-01
1.059306049346923828e+01,-1.587985992431640625e+01,-2.277095794677734375e+00,-3.414568901062011719e+00,-3.580521583557128906e+00,-8.228210449218750000e+00,-3.034487724304199219e+00,-1.510930180549621582e+00,-8.481938362121582031e+00,9.033246994018554688e+00,1.954946875572204590e+00,-2.230517959594726562e+01,-1.396805286407470703e+01,-7.701540470123291016e+00,-1.112045574188232422e+01,-8.336157798767089844e+00,-4.112821817398071289e-01,-1.097798824310302734e+01,-1.033401775360107422e+01,-2.282249927520751953e+00,-1.576997041702270508e-01
1.234978294372558594e+01,-1.253317260742187500e+01,-4.988674223423004150e-01,-3.147982358932495117e-01,-2.746370077133178711e+00,-5.596190929412841797e+00,-2.361676692962646484e+00,-8.948209881782531738e-01,-7.241811752319335938e+00,1.062356853485107422e+01,2.103151559829711914e+00,-2.197206878662109375e+01,-1.375275421142578125e+01,-7.958203315734863281e+00,-1.130999660491943359e+01,-8.493180274963378906e+00,2.326420068740844727e+00,-8.862342834472656250e+00,-9.520572662353515625e+00,-1.492577552795410156e+00,-1.730503886938095093e-01
1.284558296203613281e+01,-9.235371589660644531e+00,1.118057250976562500e+00,2.465931653976440430e+00,-1.862209439277648926e+00,-2.881788253784179688e+00,-1.589388132095336914e+00,2.629279159009456635e-02,-5.939001083374023438e+00,1.165817642211914062e+01,2.097223281860351562e+00,-2.180046463012695312e+01,-1.327683067321777344e+01,-7.893264293670654297e+00,-1.141575431823730469e+01,-8.591033935546875000e+00,4.740201950073242188e+00,-6.720024585723876953e+00,-8.628911972045898438e+00,-9.175444245338439941e-01,-1.770184189081192017e-01
1.222532272338867188e+01,-6.306255817413330078e+00,2.449299335479736328e+00,4.644834995269775391e+00,-9.760484099388122559e-01,-3.934098482131958008e-01,-7.924975752830505371e-01,1.072458386421203613e+00,-4.687015533447265625e+00,1.208149909973144531e+01,1.939138412475585938e+00,-2.183242988586425781e+01,-1.258560848236083984e+01,-7.528370857238769531e+00,-1.158469295501708984e+01,-8.736677169799804688e+00,6.649194717407226562e+00,-4.826192855834960938e+00,-7.801779747009277344e+00,-6.130563616752624512e-01,-1.713882088661193848e-01
1.089706993103027344e+01,-3.961741685867309570e+00,3.370480060577392578e+00,6.089581489562988281e+00,-2.219113558530807495e-01,1.632358312606811523e+00,-1.100597530603408813e-01,2.066773414611816406e+00,-3.590893030166625977e+00,1.195564651489257812e+01,1.615064263343811035e+00,-2.209320068359375000e+01,-1.177540493011474609e+01,-6.967114448547363281e+00,-1.193081188201904297e+01,-9.017723083496093750e+00,7.935010433197021484e+00,-3.375986337661743164e+00,-7.195606708526611328e+00,-4.623098075389862061e-01,-1.588648557662963867e-01
9.411710739135742188e+00,-2.275157928466796875e+00,3.807749271392822266e+00,6.850928783416748047e+00,2.301707863807678223e-01,3.092009782791137695e+00,3.092437386512756348e-01,2.905535936355590820e+00,-2.691293001174926758e+00,1.148165512084960938e+01,1.091407775878906250e+00,-2.249192428588867188e+01,-1.094631576538085938e+01,-6.319273471832275391e+00,-1.248157882690429688e+01,-9.446688652038574219e+00,8.579562187194824219e+00,-2.418541193008422852e+00,-6.915985107421875000e+00,-2.117310911417007446e-01,-1.425038278102874756e-01
8.277288436889648438e+00,-1.173175096511840820e+00,3.768880844116210938e+00,7.126463890075683594e+00,2.741787731647491455e-01,4.029904365539550781e+00,3.680745959281921387e-01,3.634496688842773438e+00,-1.944167733192443848e+00,1.097661018371582031e+01,3.563126921653747559e-01,-2.279307174682617188e+01,-1.014744472503662109e+01,-5.638963222503662109e+00,-1.314359951019287109e+01,-9.948475837707519531e+00,8.673285484313964844e+00,-1.838739514350891113e+00,-6.939449787139892578e+00,4.152148067951202393e-01,-1.250754296779632568e-01
7.765166282653808594e+00,-5.050597190856933594e-01,3.349102258682250977e+00,7.159093379974365234e+00,-9.188773483037948608e-02,4.600245952606201172e+00,6.001488119363784790e-02,4.424458503723144531e+00,-1.244478940963745117e+00,1.079191684722900391e+01,-5.388434529304504395e-01,-2.266016387939453125e+01,-9.378789901733398438e+00,-4.906083106994628906e+00,-1.373557090759277344e+01,-1.038654327392578125e+01,8.367452621459960938e+00,-1.406344890594482422e+00,-7.099792480468750000e+00,1.598225831985473633e+00,-1.086084768176078796e-01
7.848819732666015625e+00,-1.282264143228530884e-01,2.674736022949218750e+00,7.135527610778808594e+00,-7.760120630264282227e-01,4.982585906982421875e+00,-5.229453444480895996e-01,5.458424091339111328e+00,-5.041302442550659180e-01,1.117601299285888672e+01,-1.473520874977111816e+00,-2.182065391540527344e+01,-8.613912582397460938e+00,-4.072702884674072266e+00,-1.406932830810546875e+01,-1.065165996551513672e+01,7.810046195983886719e+00,-8.925254344940185547e-01,-7.158454418182373047e+00,3.320330381393432617e+00,-9.424369037151336670e-02
8.228320121765136719e+00,4.174484871327877045e-03,1.858499884605407715e+00,7.111962318420410156e+00,-1.640169024467468262e+00,5.295217514038085938e+00,-1.238542437553405762e+00,6.785193920135498047e+00,2.887374460697174072e-01,1.215668392181396484e+01,-2.261969566345214844e+00,-2.021734237670898438e+01,-7.862255573272705078e+00,-3.148099184036254883e+00,-1.403361797332763672e+01,-1.072334384918212891e+01,7.079992294311523438e+00,-1.891823858022689819e-01,-6.943360805511474609e+00,5.353911399841308594e+00,-8.237217366695404053e-02
8.516006469726562500e+00,-1.241525411605834961e-01,9.917349815368652344e-01,7.034014701843261719e+00,-2.532331228256225586e+00,5.567713737487792969e+00,-1.916701674461364746e+00,8.285816192626953125e+00,1.054498553276062012e+00,1.352471923828125000e+01,-2.698679447174072266e+00,-1.806052589416503906e+01,-7.154035568237304688e+00,-2.226587772369384766e+00,-1.361882495880126953e+01,-1.065734958648681641e+01,6.195377349853515625e+00,6.517407894134521484e-01,-6.431046962738037109e+00,7.312618255615234375e+00,-7.281465828418731689e-02
