Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
2.605193555355072021e-01,-4.899931550025939941e-01,1.021893620491027832e+00,-3.730049431324005127e-01,9.844608902931213379e-01,3.355042263865470886e-02,4.989143908023834229e-01,4.607981145381927490e-01,4.804407954216003418e-01,2.009564191102981567e-01,1.828156411647796631e-01,3.012027125805616379e-03,2.241845577955245972e-01,-3.659109352156519890e-03,-9.805885553359985352e-01,1.329851746559143066e-01,1.144501566886901855e-01,1.340492367744445801e-01,3.341723680496215820e-01,-1.412186175584793091e-01,-6.606330871582031250e-01
5.390993952751159668e-01,-1.945461779832839966e-01,8.686203956604003906e-01,-5.526261925697326660e-01,9.062300324440002441e-01,-6.778866052627563477e-02,2.549839317798614502e-01,4.237138926982879639e-01,4.916423559188842773e-01,4.184302389621734619e-01,-3.306489903479814529e-03,8.176832646131515503e-02,2.767127454280853271e-01,-2.522459924221038818e-01,-1.136560797691345215e+00,-2.786352112889289856e-02,2.647063434123992920e-01,1.663526743650436401e-01,7.768993973731994629e-01,7.198202610015869141e-02,-3.595888614654541016e-01
5.959042906761169434e-01,-1.429876834154129028e-01,8.946890830993652344e-01,-4.723162055015563965e-01,9.537488818168640137e-01,-1.666843891143798828e-01,1.785232126712799072e-01,5.185813903808593750e-01,6.141352057456970215e-01,1.111991852521896362e-01,2.480291128158569336e-01,-1.945624798536300659e-01,3.626365959644317627e-01,-4.314804673194885254e-01,-9.141178131103515625e-01,2.460956573486328125e-01,1.981207281351089478e-01,8.507743477821350098e-02,7.065828442573547363e-01,1.424027532339096069e-01,-3.036184608936309814e-01
4.464204311370849609e-01,-3.300034403800964355e-01,8.530626893043518066e-01,-7.404838800430297852e-01,9.575662016868591309e-01,-8.969197422266006470e-02,6.771086901426315308e-02,5.392271280288696289e-01,6.899304986000061035e-01,1.507280468940734863e-01,2.400927245616912842e-01,-2.916375696659088135e-01,2.214358448982238770e-01,-6.387068629264831543e-01,-1.195087313652038574e+00,5.103075876832008362e-02,2.041181027889251709e-01,2.901987433433532715e-01,6.214582324028015137e-01,2.303956747055053711e-01,-2.938483655452728271e-01
5.950366258621215820e-01,-1.963594555854797363e-01,1.172696948051452637e+00,-5.471897721290588379e-01,8.857306838035583496e-01,9.288626909255981445e-02,-2.201582863926887512e-02,6.270266175270080566e-01,7.572308778762817383e-01,5.860137194395065308e-02,3.297479748725891113e-01,-1.947764605283737183e-01,3.347575068473815918e-01,-7.745273709297180176e-01,-8.689673542976379395e-01,1.032834500074386597e-01,3.237337172031402588e-01,1.309229880571365356e-01,8.269964456558227539e-01,2.727875411510467529e-01,-3.351176381111145020e-01
6.245606541633605957e-01,-1.368038952350616455e-01,9.557972550392150879e-01,-8.673835992813110352e-01,6.944652795791625977e-01,3.453445807099342346e-02,-2.949977479875087738e-02,6.509444713592529297e-01,7.041717767715454102e-01,5.859406292438507080e-02,3.491126000881195068e-01,-3.529243171215057373e-01,3.480045497417449951e-01,-8.021021485328674316e-01,-7.514228224754333496e-01,8.219970017671585083e-02,5.145301818847656250e-01,6.054855138063430786e-02,6.323973536491394043e-01,3.065842688083648682e-01,-1.885667741298675537e-01
6.469947695732116699e-01,9.225159883499145508e-02,1.149896860122680664e+00,-7.395220994949340820e-01,5.592499971389770508e-01,-8.065160363912582397e-02,1.185764521360397339e-01,7.493309378623962402e-01,9.240590333938598633e-01,7.821542769670486450e-02,5.069916844367980957e-01,-4.331783354282379150e-01,9.744022041559219360e-02,-8.759445548057556152e-01,-8.804560899734497070e-01,2.674891613423824310e-03,4.050168097019195557e-01,-8.687868714332580566e-02,6.410246491432189941e-01,3.881368935108184814e-01,-1.146305203437805176e-01
6.048756837844848633e-01,-2.472842782735824585e-01,8.791135549545288086e-01,-7.791000604629516602e-01,4.836896061897277832e-01,7.779552135616540909e-03,3.219097480177879333e-02,6.031116843223571777e-01,7.935772538185119629e-01,5.372833460569381714e-02,4.439070522785186768e-01,-5.796763896942138672e-01,1.379207372665405273e-01,-1.088399887084960938e+00,-7.997274994850158691e-01,1.207828149199485779e-01,4.028284251689910889e-01,-1.573185622692108154e-01,7.267971038818359375e-01,2.341398447751998901e-01,1.673647761344909668e-02
7.370704412460327148e-01,-1.931448131799697876e-01,8.682875037193298340e-01,-6.645086407661437988e-01,3.833755254745483398e-01,8.497099578380584717e-02,-1.247394084930419922e-01,4.488028585910797119e-01,7.597986459732055664e-01,-2.075830847024917603e-01,4.025187790393829346e-01,-5.938820242881774902e-01,-3.710502013564109802e-02,-1.000924468040466309e+00,-8.987070918083190918e-01,-7.342211157083511353e-02,6.834036111831665039e-01,-2.380739450454711914e-01,6.307198405265808105e-01,5.538958907127380371e-01,1.029629707336425781e-01
7.140305042266845703e-01,-2.844705991446971893e-02,8.603532314300537109e-01,-7.595145106315612793e-01,2.754150032997131348e-01,-1.985105723142623901e-01,-7.507955655455589294e-03,2.006593793630599976e-01,6.334199309349060059e-01,-4.225455224514007568e-02,3.832186758518218994e-01,-4.103349447250366211e-01,-1.085274145007133484e-01,-9.034166336059570312e-01,-8.822556734085083008e-01,2.176205068826675415e-01,6.047821044921875000e-01,-1.166297495365142822e-01,4.820324182510375977e-01,4.087036550045013428e-01,2.301692068576812744e-01
