Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-8.541408538818359375e+00,-1.436544704437255859e+01,4.466166496276855469e+00,-1.374812984466552734e+01,-7.408908367156982422e+00,-1.071688842773437500e+01,-2.139109849929809570e+00,-1.107466697692871094e+01,-2.996120750904083252e-01,8.521027565002441406e+00,-7.853823184967041016e+00,-9.958210945129394531e+00,-6.422831058502197266e+00,-2.782500982284545898e+00,-1.907364082336425781e+01,-9.356450080871582031e+00,-9.403643012046813965e-02,4.599335193634033203e+00,-5.743429660797119141e+00,-8.858534693717956543e-01,1.499466970562934875e-02
-1.172840499877929688e+01,-1.459254360198974609e+01,4.594681739807128906e+00,-1.148178768157958984e+01,-8.732777595520019531e+00,-6.364495754241943359e+00,-4.266811370849609375e+00,-1.071388435363769531e+01,-1.744419217109680176e+00,7.018761634826660156e+00,-9.563636779785156250e+00,-1.115155601501464844e+01,-8.935089111328125000e+00,-4.777017593383789062e+00,-2.219151496887207031e+01,-1.210568237304687500e+01,-3.548412621021270752e-01,2.590192317962646484e+00,-8.017642021179199219e+00,1.645027399063110352e-01,1.205181796103715897e-02
-1.365552234649658203e+01,-1.390093135833740234e+01,5.187827587127685547e+00,-8.215986251831054688e+00,-9.012877464294433594e+00,-1.847285628318786621e+00,-6.336525440216064453e+00,-1.039820003509521484e+01,-2.852684974670410156e+00,5.682660579681396484e+00,-1.069887447357177734e+01,-1.257314968109130859e+01,-1.104317569732666016e+01,-6.731960296630859375e+00,-2.423597145080566406e+01,-1.475606536865234375e+01,8.246785402297973633e-02,8.113970756530761719e-01,-1.028590106964111328e+01,9.724690914154052734e-01,9.214168414473533630e-03
-1.370110988616943359e+01,-1.247125530242919922e+01,6.119560718536376953e+00,-4.477467060089111328e+00,-8.103873252868652344e+00,1.482630610466003418e+00,-7.853126049041748047e+00,-1.013822364807128906e+01,-3.366200685501098633e+00,4.807751655578613281e+00,-1.102691936492919922e+01,-1.392775726318359375e+01,-1.232256603240966797e+01,-8.219932556152343750e+00,-2.474785995483398438e+01,-1.681335639953613281e+01,1.233697295188903809e+00,-4.459168612957000732e-01,-1.212848949432373047e+01,1.349293708801269531e+00,7.721417583525180817e-03
-1.191075611114501953e+01,-1.065448284149169922e+01,7.253952503204345703e+00,-8.848150372505187988e-01,-6.143173217773437500e+00,2.660767793655395508e+00,-8.437463760375976562e+00,-9.918040275573730469e+00,-3.163115501403808594e+00,4.468639850616455078e+00,-1.046228313446044922e+01,-1.489037227630615234e+01,-1.250284385681152344e+01,-8.952047348022460938e+00,-2.369926261901855469e+01,-1.793776130676269531e+01,2.932880401611328125e+00,-1.063376426696777344e+00,-1.319713115692138672e+01,1.209427237510681152e+00,8.281555026769638062e-03
-8.908182144165039062e+00,-8.822226524353027344e+00,8.467430114746093750e+00,2.002812862396240234e+00,-3.437301397323608398e+00,1.494839310646057129e+00,-7.911113739013671875e+00,-9.713773727416992188e+00,-2.278243541717529297e+00,4.536462306976318359e+00,-9.046716690063476562e+00,-1.522530269622802734e+01,-1.156074714660644531e+01,-8.876856803894042969e+00,-2.151519966125488281e+01,-1.809221267700195312e+01,4.863889694213867188e+00,-1.143358230590820312e+00,-1.331619930267333984e+01,5.766334533691406250e-01,1.074957009404897690e-02
-5.507752895355224609e+00,-7.217067241668701172e+00,9.636422157287597656e+00,3.834254980087280273e+00,-3.271342217922210693e-01,-1.423034191131591797e+00,-6.349907398223876953e+00,-9.514813423156738281e+00,-9.030656814575195312e-01,4.760275840759277344e+00,-6.915413379669189453e+00,-1.488789176940917969e+01,-9.670738220214843750e+00,-8.164529800415039062e+00,-1.884096336364746094e+01,-1.747440719604492188e+01,6.655276775360107422e+00,-9.098113179206848145e-01,-1.252439308166503906e+01,-4.567486643791198730e-01,1.420137938112020493e-02
-2.281385421752929688e+00,-5.900939464569091797e+00,1.062747001647949219e+01,4.509565353393554688e+00,2.989144325256347656e+00,-5.009332656860351562e+00,-3.967951774597167969e+00,-9.326463699340820312e+00,7.187158465385437012e-01,4.858618259429931641e+00,-4.213510036468505859e+00,-1.402451515197753906e+01,-7.132311344146728516e+00,-7.099996089935302734e+00,-1.619464874267578125e+01,-1.642413902282714844e+01,7.988279342651367188e+00,-6.282753348350524902e-01,-1.102412700653076172e+01,-1.784800887107849121e+00,1.740581914782524109e-02
7.460538148880004883e-01,-4.729328155517578125e+00,1.128734397888183594e+01,4.185416221618652344e+00,6.516819000244140625e+00,-8.195796966552734375e+00,-1.023962140083312988e+00,-9.143419265747070312e+00,2.378213167190551758e+00,4.658542633056640625e+00,-1.058306574821472168e+00,-1.289071369171142578e+01,-4.227513313293457031e+00,-5.936528205871582031e+00,-1.369104194641113281e+01,-1.524413108825683594e+01,8.715371131896972656e+00,-4.619131982326507568e-01,-9.098190307617187500e+00,-3.332837104797363281e+00,1.937340758740901947e-02
4.013864517211914062e+00,-3.428684234619140625e+00,1.149741649627685547e+01,3.188657999038696289e+00,1.038537025451660156e+01,-1.032926273345947266e+01,2.267953634262084961e+00,-8.939152717590332031e+00,3.973883867263793945e+00,4.153265476226806641e+00,2.466693639755249023e+00,-1.171969699859619141e+01,-1.151160478591918945e+00,-4.757230758666992188e+00,-1.100129413604736328e+01,-1.400852108001708984e+01,8.897144317626953125e+00,-4.075255990028381348e-01,-6.963883876800537109e+00,-5.050614356994628906e+00,1.979422010481357574e-02
