Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
2.672037780284881592e-01,2.384371906518936157e-01,5.570913553237915039e-01,-1.032814309000968933e-01,2.143355309963226318e-01,3.665241897106170654e-01,-1.785614639520645142e-01,4.532959163188934326e-01,-4.072064161300659180e-01,6.185725331306457520e-02,2.311273366212844849e-01,-3.382273763418197632e-02,-2.603329122066497803e-01,1.521253436803817749e-01,1.047493219375610352e-01,-2.969557940959930420e-01,-3.583835661411285400e-01,-5.678918957710266113e-02,-1.037708222866058350e-01,2.582105398178100586e-01,-6.738634109497070312e-01
2.561807632446289062e-01,3.552094399929046631e-01,6.810380220413208008e-01,-6.759727373719215393e-03,-4.501518607139587402e-02,2.877388298511505127e-01,-2.285393327474594116e-01,3.857232332229614258e-01,-5.467562079429626465e-01,7.529745250940322876e-02,3.296773433685302734e-01,-1.546865701675415039e-01,-2.067576348781585693e-01,-8.558816462755203247e-02,-5.469793826341629028e-02,-2.402744144201278687e-01,-1.041342094540596008e-01,-6.766069680452346802e-02,7.195451110601425171e-02,1.853554248809814453e-01,-6.808697581291198730e-01
1.561190336942672729e-01,1.246020421385765076e-01,5.900124311447143555e-01,9.133394807577133179e-02,-1.148618981242179871e-01,1.915160119533538818e-01,-4.164133667945861816e-01,6.064904332160949707e-01,-5.323087573051452637e-01,7.850714772939682007e-02,3.931862711906433105e-01,-5.345350876450538635e-02,-9.754522144794464111e-02,-2.046429961919784546e-01,1.817568987607955933e-01,-3.025039136409759521e-01,-2.033583074808120728e-01,-3.635512292385101318e-02,4.285914450883865356e-02,1.895673424005508423e-01,-7.688196301460266113e-01
4.515082538127899170e-01,1.814419925212860107e-01,7.713806629180908203e-01,8.054654300212860107e-02,3.022102825343608856e-02,1.085351929068565369e-01,-4.079414010047912598e-01,3.964907526969909668e-01,-5.222414731979370117e-01,-1.038046032190322876e-01,7.962680608034133911e-02,-7.485990971326828003e-02,-1.273528486490249634e-02,-1.812081336975097656e-01,-1.647921837866306305e-02,-2.191663384437561035e-01,-1.775105595588684082e-01,-2.684342861175537109e-01,3.903859853744506836e-02,1.784123331308364868e-01,-7.515850067138671875e-01
3.745697140693664551e-01,-1.228637620806694031e-01,8.538175225257873535e-01,9.930796921253204346e-02,-8.176099509000778198e-02,-6.885201483964920044e-02,-6.431655883789062500e-01,8.002433180809020996e-01,-4.713111817836761475e-01,-3.335675895214080811e-01,1.770174503326416016e-01,1.107054576277732849e-01,1.387050896883010864e-01,-5.842278897762298584e-02,-2.281140163540840149e-02,-2.910392284393310547e-01,-1.265544742345809937e-01,-1.508277803659439087e-01,4.235832393169403076e-02,1.025881171226501465e-01,-6.506124138832092285e-01
2.483878135681152344e-01,1.130609735846519470e-01,6.593852043151855469e-01,2.657444179058074951e-01,-2.616203203797340393e-02,-1.484821140766143799e-01,-4.257140159606933594e-01,6.294183731079101562e-01,-4.366282820701599121e-01,-2.806144356727600098e-01,8.120011538267135620e-02,3.479811549186706543e-02,1.295101195573806763e-01,-1.649657487869262695e-01,-1.993731111288070679e-01,-2.245081216096878052e-01,1.982494294643402100e-01,-2.871518731117248535e-01,2.750632539391517639e-02,3.470753431320190430e-01,-7.898308038711547852e-01
1.326214522123336792e-01,-1.495350301265716553e-01,6.408419609069824219e-01,1.213730126619338989e-01,-4.082393348217010498e-01,-1.188324093818664551e-01,-3.835115432739257812e-01,6.962729692459106445e-01,-4.690123200416564941e-01,-3.923827707767486572e-01,-1.483486592769622803e-01,2.920833528041839600e-01,3.555462360382080078e-01,3.813622891902923584e-02,-3.362891972064971924e-01,-1.612385064363479614e-01,1.253552921116352081e-02,-2.887153625488281250e-01,2.713639140129089355e-01,2.634910345077514648e-01,-5.549223423004150391e-01
7.743245363235473633e-02,-2.873494923114776611e-01,5.067887306213378906e-01,2.160305678844451904e-01,-3.228801786899566650e-01,-1.942559927701950073e-01,-2.844558954238891602e-01,6.070119142532348633e-01,-1.902800053358078003e-01,-3.452242314815521240e-01,6.448578834533691406e-02,3.380617201328277588e-01,3.150259256362915039e-01,-2.361661493778228760e-01,-2.165116220712661743e-01,-1.759212762117385864e-01,-4.027560353279113770e-02,-5.173024535179138184e-01,2.879071235656738281e-01,2.747745215892791748e-01,-4.872176945209503174e-01
2.044482901692390442e-02,-2.570752203464508057e-01,2.423964589834213257e-01,-2.289053052663803101e-02,-2.735820114612579346e-01,-1.697627902030944824e-01,-1.266453564167022705e-01,7.699314951896667480e-01,-3.676586151123046875e-01,-4.678151607513427734e-01,-1.760183274745941162e-01,3.014900684356689453e-01,3.836402893066406250e-01,-3.725113868713378906e-01,-3.709249198436737061e-01,-5.512933805584907532e-02,-2.658609747886657715e-01,-4.108151495456695557e-01,2.373708784580230713e-01,4.286033213138580322e-01,-5.083353519439697266e-01
-2.306037247180938721e-01,-3.115771114826202393e-01,1.738089621067047119e-01,9.993533790111541748e-02,-3.071791231632232666e-01,-2.306876331567764282e-01,-7.947681844234466553e-02,9.099285006523132324e-01,-2.496841102838516235e-01,-6.080066561698913574e-01,-2.550478577613830566e-01,4.326301515102386475e-01,3.892106413841247559e-01,-5.070255994796752930e-01,-2.940073013305664062e-01,2.849349379539489746e-02,-3.406459093093872070e-01,-3.404327034950256348e-01,1.677262336015701294e-01,5.996871590614318848e-01,-4.816475510597229004e-01
-1.435144394636154175e-01,-1.751957684755325317e-01,2.293618582189083099e-02,2.362688928842544556e-01,-3.227757513523101807e-01,-1.496605277061462402e-01,-3.901627659797668457e-02,9.167392849922180176e-01,-3.321450948715209961e-01,-4.112879931926727295e-01,-4.863199591636657715e-01,4.378229677677154541e-01,2.382763773202896118e-01,-5.860249996185302734e-01,-3.447105288505554199e-01,5.844128504395484924e-02,-4.240066409111022949e-01,-4.337430298328399658e-01,2.062197178602218628e-01,6.132564544677734375e-01,-3.129343986511230469e-01
-1.520976126194000244e-01,-2.597283124923706055e-01,2.694811224937438965e-01,1.506545674055814743e-02,-4.859369397163391113e-01,-1.399381756782531738e-01,4.324300214648246765e-02,8.084421753883361816e-01,-1.705611944198608398e-01,-3.804698586463928223e-01,-4.106376171112060547e-01,3.682589828968048096e-01,1.172190383076667786e-01,-6.929187774658203125e-01,-5.641869902610778809e-01,-8.495170623064041138e-02,-4.356901645660400391e-01,-3.854390084743499756e-01,1.240599378943443298e-01,6.269804835319519043e-01,-3.639130294322967529e-01
-1.234428435564041138e-01,-2.566453516483306885e-01,-8.017419278621673584e-02,4.284503310918807983e-02,-9.126090258359909058e-02,-1.581942886114120483e-01,1.441298425197601318e-01,9.927932620048522949e-01,-3.729945421218872070e-01,-5.741458535194396973e-01,-3.354279994964599609e-01,3.808124661445617676e-01,1.755475699901580811e-01,-5.237602591514587402e-01,-7.310006022453308105e-01,-6.003107875585556030e-02,-3.213871419429779053e-01,-2.505240142345428467e-01,1.924469172954559326e-01,5.283361673355102539e-01,-4.282421767711639404e-01
-1.911539584398269653e-01,2.059528790414333344e-02,-9.626597166061401367e-02,-3.254537004977464676e-03,-4.164932370185852051e-01,-2.841519936919212341e-02,-2.011040784418582916e-02,6.825196743011474609e-01,-4.179359376430511475e-01,-6.418061256408691406e-01,-4.636021852493286133e-01,2.143342792987823486e-01,2.779279947280883789e-01,-5.120572447776794434e-01,-7.036129832267761230e-01,-2.061604335904121399e-02,-5.822994112968444824e-01,-1.562917828559875488e-01,4.750399589538574219e-01,7.855807542800903320e-01,-3.099089562892913818e-01
