Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
6.701416969299316406e+00,1.789157867431640625e+01,-6.602771759033203125e+00,-6.727608203887939453e+00,3.615260601043701172e+00,8.286575317382812500e+00,8.828969001770019531e+00,-2.315847158432006836e+00,-1.686824417114257812e+01,-1.092719268798828125e+01,-3.572860717773437500e+00,4.317079544067382812e+00,-6.358904361724853516e+00,-8.398897171020507812e+00,-4.726753234863281250e+00,-1.166989040374755859e+01,-2.068773841857910156e+01,-1.825091552734375000e+01,-8.690800666809082031e+00,2.050328493118286133e+00,1.807878538966178894e-02
4.263869285583496094e+00,1.715104484558105469e+01,-7.291861534118652344e+00,-6.940428733825683594e+00,3.115919828414916992e+00,8.841135025024414062e+00,9.461789131164550781e+00,-2.100702285766601562e+00,-1.775862503051757812e+01,-1.059953403472900391e+01,-2.846245527267456055e+00,4.418142795562744141e+00,-5.843791007995605469e+00,-7.905759334564208984e+00,-3.282454967498779297e+00,-1.066697216033935547e+01,-2.109701156616210938e+01,-1.823826408386230469e+01,-8.397366523742675781e+00,2.590674638748168945e+00,1.925400644540786743e-02
2.694414138793945312e+00,1.624402046203613281e+01,-8.159459114074707031e+00,-7.847229003906250000e+00,2.610094308853149414e+00,8.655015945434570312e+00,1.011842536926269531e+01,-2.062735319137573242e+00,-1.838025856018066406e+01,-1.046245193481445312e+01,-1.757476091384887695e+00,4.209699153900146484e+00,-4.947421550750732422e+00,-7.429302692413330078e+00,-1.792166709899902344e+00,-9.581052780151367188e+00,-2.154204559326171875e+01,-1.817040634155273438e+01,-8.313692092895507812e+00,3.144529342651367188e+00,2.052700147032737732e-02
1.906241536140441895e+00,1.528496742248535156e+01,-9.306629180908203125e+00,-9.440077781677246094e+00,2.151825189590454102e+00,7.718087196350097656e+00,1.072913074493408203e+01,-2.259599924087524414e+00,-1.851930618286132812e+01,-1.058504581451416016e+01,-4.380351603031158447e-01,3.611438989639282227e+00,-3.866997480392456055e+00,-7.082125186920166016e+00,-4.967875182628631592e-01,-8.578134536743164062e+00,-2.211688232421875000e+01,-1.807034301757812500e+01,-8.506258010864257812e+00,3.721717357635498047e+00,2.199553884565830231e-02
1.531446218490600586e+00,1.439701938629150391e+01,-1.073468685150146484e+01,-1.155109786987304688e+01,1.786506652832031250e+00,6.200010776519775391e+00,1.122926235198974609e+01,-2.733481168746948242e+00,-1.800166893005371094e+01,-1.093499469757080078e+01,9.090863466262817383e-01,2.642311334609985352e+00,-2.848721981048583984e+00,-6.896546840667724609e+00,4.164383411407470703e-01,-7.780410289764404297e+00,-2.277648735046386719e+01,-1.787941932678222656e+01,-8.967041015625000000e+00,4.232590198516845703e+00,2.364397794008255005e-02
1.191098928451538086e+00,1.369810771942138672e+01,-1.233206272125244141e+01,-1.386833000183105469e+01,1.553048729896545410e+00,4.381863594055175781e+00,1.161031532287597656e+01,-3.508284091949462891e+00,-1.675139617919921875e+01,-1.139081954956054688e+01,2.077437400817871094e+00,1.404282093048095703e+00,-2.080234527587890625e+00,-6.825652122497558594e+00,8.642913103103637695e-01,-7.210937023162841797e+00,-2.336854171752929688e+01,-1.746306800842285156e+01,-9.579125404357910156e+00,4.539604663848876953e+00,2.534716948866844177e-02
6.922904253005981445e-01,1.326107120513916016e+01,-1.391368865966796875e+01,-1.603486824035644531e+01,1.471986889839172363e+00,2.567514657974243164e+00,1.189610481262207031e+01,-4.584008693695068359e+00,-1.482573890686035156e+01,-1.181543827056884766e+01,2.910161495208740234e+00,1.736474409699440002e-02,-1.659538388252258301e+00,-6.802715301513671875e+00,8.708612918853759766e-01,-6.825908184051513672e+00,-2.368774986267089844e+01,-1.671547698974609375e+01,-1.016484642028808594e+01,4.575218677520751953e+00,2.690565772354602814e-02
1.121844351291656494e-01,1.309284687042236328e+01,-1.529318046569824219e+01,-1.772157096862792969e+01,1.540078759193420410e+00,1.010188102722167969e+00,1.212405586242675781e+01,-5.931125164031982422e+00,-1.241983699798583984e+01,-1.211969375610351562e+01,3.325370073318481445e+00,-1.438131570816040039e+00,-1.604561090469360352e+00,-6.800630092620849609e+00,5.270328521728515625e-01,-6.546935558319091797e+00,-2.357119178771972656e+01,-1.564699649810791016e+01,-1.055341720581054688e+01,4.405746459960937500e+00,2.808283455669879913e-02
-3.025707006454467773e-01,1.312926673889160156e+01,-1.634322357177734375e+01,-1.872486686706542969e+01,1.685989975929260254e+00,-1.318514347076416016e-01,1.228906536102294922e+01,-7.507448196411132812e+00,-9.815293312072753906e+00,-1.230692672729492188e+01,3.320756673812866211e+00,-2.938745498657226562e+00,-1.896179914474487305e+00,-6.866312503814697266e+00,-5.221953243017196655e-02,-6.311768054962158203e+00,-2.295662117004394531e+01,-1.441059398651123047e+01,-1.063709163665771484e+01,4.203116416931152344e+00,2.864600345492362976e-02
-3.425304889678955078e-01,1.327147674560546875e+01,-1.703887557983398438e+01,-1.901038932800292969e+01,1.772455930709838867e+00,-7.674432396888732910e-01,1.232478904724121094e+01,-9.273604393005371094e+00,-7.313575744628906250e+00,-1.246406936645507812e+01,2.953989028930664062e+00,-4.493500709533691406e+00,-2.514077186584472656e+00,-7.105062007904052734e+00,-7.694413065910339355e-01,-6.106573581695556641e+00,-2.191158294677734375e+01,-1.327540493011474609e+01,-1.042389392852783203e+01,4.140485763549804688e+00,2.838397398591041565e-02
