Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
9.135174751281738281e+00,1.152599716186523438e+01,1.321202945709228516e+01,1.452422332763671875e+01,7.913530349731445312e+00,9.786746025085449219e+00,6.137918949127197266e+00,1.290293502807617188e+01,1.358399295806884766e+01,1.467593479156494141e+01,4.943431854248046875e+00,1.335592555999755859e+01,1.390017604827880859e+01,1.756947517395019531e+01,1.234135246276855469e+01,1.754401206970214844e+01,1.351735687255859375e+01,1.838069534301757812e+01,5.956873416900634766e+00,-9.236412048339843750e-01,-6.630961596965789795e-02
8.564065933227539062e+00,1.072818756103515625e+01,1.263962745666503906e+01,1.386092567443847656e+01,7.364921569824218750e+00,1.087875175476074219e+01,5.492142200469970703e+00,1.203212070465087891e+01,1.211874389648437500e+01,1.357309436798095703e+01,4.768667221069335938e+00,1.330696773529052734e+01,1.281552028656005859e+01,1.743099021911621094e+01,1.084127044677734375e+01,1.786650466918945312e+01,1.272228622436523438e+01,1.734002876281738281e+01,6.327518463134765625e+00,-1.472632527351379395e+00,-6.283610314130783081e-02
7.636343955993652344e+00,9.512692451477050781e+00,1.193459606170654297e+01,1.302824020385742188e+01,6.497030258178710938e+00,1.181951713562011719e+01,5.003325462341308594e+00,1.138037967681884766e+01,1.045067310333251953e+01,1.250376605987548828e+01,4.499386787414550781e+00,1.333251094818115234e+01,1.156182670593261719e+01,1.725096130371093750e+01,9.467884063720703125e+00,1.819357109069824219e+01,1.205360317230224609e+01,1.625613212585449219e+01,6.732757568359375000e+00,-2.141927480697631836e+00,-6.089935824275016785e-02
6.571766853332519531e+00,8.192024230957031250e+00,1.127144813537597656e+01,1.225729465484619141e+01,5.503706455230712891e+00,1.253983020782470703e+01,4.550384521484375000e+00,1.103716659545898438e+01,8.735213279724121094e+00,1.164769458770751953e+01,4.101707935333251953e+00,1.347512817382812500e+01,1.031014537811279297e+01,1.717306518554687500e+01,8.454315185546875000e+00,1.866015434265136719e+01,1.172587490081787109e+01,1.530672359466552734e+01,7.236835002899169922e+00,-2.834097146987915039e+00,-6.100461632013320923e-02
5.603251457214355469e+00,7.050149917602539062e+00,1.075838088989257812e+01,1.170955944061279297e+01,4.578800678253173828e+00,1.300124168395996094e+01,3.953938245773315430e+00,1.101525878906250000e+01,7.116425991058349609e+00,1.111912345886230469e+01,3.598813772201538086e+00,1.369437599182128906e+01,9.219452857971191406e+00,1.725442504882812500e+01,7.942462921142578125e+00,1.927997970581054688e+01,1.182287120819091797e+01,1.463269138336181641e+01,7.854577064514160156e+00,-3.469503641128540039e+00,-6.256243586540222168e-02
4.870285511016845703e+00,6.234310626983642578e+00,1.041284561157226562e+01,1.141194534301757812e+01,3.861681699752807617e+00,1.314479160308837891e+01,3.142233133316040039e+00,1.124163436889648438e+01,5.708043098449707031e+00,1.091043663024902344e+01,3.085219383239746094e+00,1.388595104217529297e+01,8.392376899719238281e+00,1.741368103027343750e+01,7.932327270507812500e+00,1.990209007263183594e+01,1.226229095458984375e+01,1.428206634521484375e+01,8.497028350830078125e+00,-3.993078708648681641e+00,-6.426761299371719360e-02
4.414978027343750000e+00,5.738496780395507812e+00,1.018946933746337891e+01,1.126630496978759766e+01,3.413165569305419922e+00,1.291408634185791016e+01,2.222898483276367188e+00,1.157937049865722656e+01,4.606737136840820312e+00,1.090282058715820312e+01,2.723206758499145508e+00,1.392000961303710938e+01,7.869166374206542969e+00,1.746734237670898438e+01,8.322551727294921875e+00,2.027261352539062500e+01,1.284720516204833984e+01,1.421962642669677734e+01,8.991222381591796875e+00,-4.370934009552001953e+00,-6.485705822706222534e-02
4.176796913146972656e+00,5.442510604858398438e+00,1.000099563598632812e+01,1.111116600036621094e+01,3.214247465133666992e+00,1.225529384613037109e+01,1.420162320137023926e+00,1.184408378601074219e+01,3.871269226074218750e+00,1.089368057250976562e+01,2.644741058349609375e+00,1.368160438537597656e+01,7.613597869873046875e+00,1.718172073364257812e+01,8.900285720825195312e+00,2.011022377014160156e+01,1.334394073486328125e+01,1.432529449462890625e+01,9.154306411743164062e+00,-4.578500270843505859e+00,-6.382553279399871826e-02
4.053100585937500000e+00,5.188593864440917969e+00,9.763658523559570312e+00,1.078505706787109375e+01,3.191441535949707031e+00,1.118635845184326172e+01,9.537680745124816895e-01,1.186964225769042969e+01,3.507326364517211914e+00,1.068651771545410156e+01,2.873005151748657227e+00,1.311964988708496094e+01,7.519017696380615234e+00,1.638197708129882812e+01,9.472951889038085938e+00,1.923880958557128906e+01,1.356732463836669922e+01,1.444056797027587891e+01,8.852848052978515625e+00,-4.607305049896240234e+00,-6.146775186061859131e-02
3.933351993560791016e+00,4.858051300048828125e+00,9.414632797241210938e+00,1.020249462127685547e+01,3.233252286911010742e+00,9.794436454772949219e+00,8.909842371940612793e-01,1.153738212585449219e+01,3.433400392532348633e+00,1.015337657928466797e+01,3.293867111206054688e+00,1.223840236663818359e+01,7.466696739196777344e+00,1.501445102691650391e+01,9.842905044555664062e+00,1.763549995422363281e+01,1.342917919158935547e+01,1.441655254364013672e+01,8.057196617126464844e+00,-4.470904350280761719e+00,-5.862578749656677246e-02
