Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-7.701058387756347656e+00,-2.434700489044189453e+00,-4.585070133209228516e+00,-3.172193050384521484e+00,4.297805309295654297e+00,-7.275701999664306641e+00,-1.062313365936279297e+01,-7.294308185577392578e+00,-7.209292888641357422e+00,-2.677953958511352539e+00,-5.119591236114501953e+00,-1.349092483520507812e+01,-6.704711914062500000e+00,-1.379243564605712891e+01,-1.312258720397949219e+00,-1.733627891540527344e+01,-4.228179931640625000e+00,-4.858313560485839844e+00,-1.170892238616943359e+01,-9.243326187133789062e+00,-5.233565345406532288e-02
-8.168078422546386719e+00,-3.667377471923828125e+00,-6.357152938842773438e+00,-4.954405784606933594e+00,4.175903320312500000e+00,-9.254974365234375000e+00,-1.261797618865966797e+01,-9.426498413085937500e+00,-9.557505607604980469e+00,-5.040529251098632812e+00,-7.261281967163085938e+00,-1.491736221313476562e+01,-9.737668037414550781e+00,-1.658224487304687500e+01,-5.166110992431640625e+00,-2.019025421142578125e+01,-6.048623085021972656e+00,-7.291042804718017578e+00,-1.484794616699218750e+01,-8.742608070373535156e+00,-5.387724936008453369e-02
-7.995450973510742188e+00,-4.529561519622802734e+00,-7.661517620086669922e+00,-6.391153812408447266e+00,4.668466091156005859e+00,-1.068486690521240234e+01,-1.420864200592041016e+01,-1.111830043792724609e+01,-1.149942016601562500e+01,-7.114802837371826172e+00,-9.135626792907714844e+00,-1.582590389251708984e+01,-1.248641300201416016e+01,-1.877029609680175781e+01,-8.642765045166015625e+00,-2.242782974243164062e+01,-7.363338947296142578e+00,-9.308825492858886719e+00,-1.743202209472656250e+01,-7.987256050109863281e+00,-5.403140932321548462e-02
-7.123063087463378906e+00,-4.823196887969970703e+00,-8.095140457153320312e+00,-7.053026199340820312e+00,5.772519111633300781e+00,-1.139379215240478516e+01,-1.496780204772949219e+01,-1.197309112548828125e+01,-1.253809356689453125e+01,-8.380334854125976562e+00,-1.034014511108398438e+01,-1.588819313049316406e+01,-1.444843006134033203e+01,-1.986014366149902344e+01,-1.115741825103759766e+01,-2.361075210571289062e+01,-7.777912616729736328e+00,-1.039675331115722656e+01,-1.895115470886230469e+01,-7.207200527191162109e+00,-5.264397338032722473e-02
-5.631064891815185547e+00,-4.443835735321044922e+00,-7.359030723571777344e+00,-6.585948467254638672e+00,7.315617561340332031e+00,-1.129445266723632812e+01,-1.461667823791503906e+01,-1.168998432159423828e+01,-1.227682495117187500e+01,-8.389070510864257812e+00,-1.056860542297363281e+01,-1.484083461761474609e+01,-1.521456336975097656e+01,-1.946398735046386719e+01,-1.225977134704589844e+01,-2.338984489440917969e+01,-7.003106594085693359e+00,-1.011431026458740234e+01,-1.899765777587890625e+01,-6.620971679687500000e+00,-5.004697665572166443e-02
-3.784562826156616211e+00,-3.444687604904174805e+00,-5.461931705474853516e+00,-4.921043395996093750e+00,8.939983367919921875e+00,-1.043802261352539062e+01,-1.321507930755615234e+01,-1.021974468231201172e+01,-1.067296028137207031e+01,-7.003725528717041016e+00,-9.822951316833496094e+00,-1.265980052947998047e+01,-1.472028350830078125e+01,-1.753335380554199219e+01,-1.186064338684082031e+01,-2.172057151794433594e+01,-5.056450843811035156e+00,-8.375484466552734375e+00,-1.753588104248046875e+01,-6.376788616180419922e+00,-4.697564244270324707e-02
-1.996630787849426270e+00,-2.065192937850952148e+00,-2.830472230911254883e+00,-2.396241903305053711e+00,1.019864368438720703e+01,-9.059305191040039062e+00,-1.122891712188720703e+01,-7.872830390930175781e+00,-8.166919708251953125e+00,-4.572507381439208984e+00,-8.493021965026855469e+00,-9.668108940124511719e+00,-1.337062549591064453e+01,-1.449782752990722656e+01,-1.035331344604492188e+01,-1.897704696655273438e+01,-2.366542577743530273e+00,-5.605683326721191406e+00,-1.503086185455322266e+01,-6.447098255157470703e+00,-4.426006227731704712e-02
-7.080866694450378418e-01,-6.896397471427917480e-01,-2.173714935779571533e-01,2.996779084205627441e-01,1.069814395904541016e+01,-7.546628952026367188e+00,-9.392272949218750000e+00,-5.246912956237792969e+00,-5.587298393249511719e+00,-1.859227538108825684e+00,-7.245727539062500000e+00,-6.474420070648193359e+00,-1.193309497833251953e+01,-1.116476726531982422e+01,-8.505335807800292969e+00,-1.588078498840332031e+01,3.128480613231658936e-01,-2.645262002944946289e+00,-1.232897663116455078e+01,-6.630472660064697266e+00,-4.245758429169654846e-02
-2.349012494087219238e-01,2.474312484264373779e-01,1.560830831527709961e+00,2.352020740509033203e+00,1.025017929077148438e+01,-6.334983348846435547e+00,-8.434400558471679688e+00,-3.049074888229370117e+00,-3.846933841705322266e+00,2.350150495767593384e-01,-6.754781246185302734e+00,-3.766592025756835938e+00,-1.123423767089843750e+01,-8.415075302124023438e+00,-7.144207000732421875e+00,-1.322455596923828125e+01,2.164844274520874023e+00,-4.601062834262847900e-01,-1.034635353088378906e+01,-6.676078796386718750e+00,-4.166306927800178528e-02
-6.233140826225280762e-01,4.533700942993164062e-01,1.974345922470092773e+00,3.169944524765014648e+00,8.956831932067871094e+00,-5.725397586822509766e+00,-8.763337135314941406e+00,-1.799028754234313965e+00,-3.539810657501220703e+00,1.057485699653625488e+00,-7.385719776153564453e+00,-2.009129047393798828e+00,-1.176558876037597656e+01,-6.815407276153564453e+00,-6.778705120086669922e+00,-1.150361824035644531e+01,2.656548023223876953e+00,2.977243661880493164e-01,-9.659643173217773438e+00,-6.394841194152832031e+00,-4.137846454977989197e-02
