Fp1,Fp2,F7,F3,Fz,F4,F8,T3,C3,Cz,C4,T4,T5,P3,Pz,P4,T6,O1,Oz,O2,A1
-2.864941358566284180e-01,-2.778305485844612122e-02,-7.011015415191650391e-01,-1.305561065673828125e-01,3.185608386993408203e-01,3.083469569683074951e-01,5.095427036285400391e-01,4.161177873611450195e-01,-2.497033327817916870e-01,-2.129353880882263184e-01,-5.687179565429687500e-01,-6.544998884201049805e-01,-2.161309570074081421e-01,4.588683843612670898e-01,-1.109727993607521057e-01,-1.079356312751770020e+00,8.651010394096374512e-01,2.893935143947601318e-01,-2.106950432062149048e-01,-2.929587960243225098e-01,-3.193013072013854980e-01
-1.951882988214492798e-01,1.900468617677688599e-01,-7.077471613883972168e-01,-2.322873622179031372e-01,3.542621433734893799e-01,5.633532404899597168e-01,5.947149395942687988e-01,2.033510506153106689e-01,-3.332676887512207031e-01,-2.562111914157867432e-01,-7.120972275733947754e-01,-5.396009087562561035e-01,-2.681256830692291260e-01,6.324666738510131836e-01,1.632890999317169189e-01,-9.458788037300109863e-01,7.647852897644042969e-01,-6.757592409849166870e-02,-2.657516896724700928e-01,-3.785812258720397949e-01,-6.886320114135742188e-01
2.284844368696212769e-01,-1.625255681574344635e-02,-7.092117071151733398e-01,-1.165155991911888123e-01,1.789189577102661133e-01,4.844709038734436035e-01,6.801453828811645508e-01,4.684952199459075928e-01,-2.318628281354904175e-01,-3.585760295391082764e-01,-7.406619191169738770e-01,-6.931142210960388184e-01,-1.401565521955490112e-01,5.242932438850402832e-01,9.452444314956665039e-02,-9.789552092552185059e-01,7.808656692504882812e-01,-1.393906958401203156e-02,-4.716045409440994263e-02,-2.659249007701873779e-01,-5.127131342887878418e-01
-2.180278003215789795e-01,-8.068377524614334106e-02,-5.896066427230834961e-01,-1.970641016960144043e-01,1.902304962277412415e-02,7.083155512809753418e-01,6.351884007453918457e-01,6.098024249076843262e-01,-2.169354259967803955e-01,-4.825992584228515625e-01,-7.671529054641723633e-01,-6.539233922958374023e-01,-2.574912607669830322e-01,6.175152063369750977e-01,-1.533452700823545456e-02,-6.854648590087890625e-01,6.646596789360046387e-01,1.149496510624885559e-01,-1.586216539144515991e-01,-3.417189419269561768e-01,-6.618633866310119629e-01
-7.069838233292102814e-03,1.951083689928054810e-01,-8.021069169044494629e-01,-6.367868930101394653e-02,8.766533434391021729e-02,6.914772391319274902e-01,7.079509496688842773e-01,3.043031990528106689e-01,-1.632871776819229126e-01,-4.317262768745422363e-01,-6.427692174911499023e-01,-6.857808232307434082e-01,-5.555729568004608154e-02,6.931599378585815430e-01,7.637902162969112396e-03,-6.761710643768310547e-01,6.162353157997131348e-01,3.342668116092681885e-01,6.630685925483703613e-02,-9.927131980657577515e-02,-4.458155930042266846e-01
-6.877816468477249146e-02,1.727980375289916992e-01,-6.825512051582336426e-01,2.757226526737213135e-01,7.389181107282638550e-02,8.228686451911926270e-01,9.235687255859375000e-01,4.591827392578125000e-01,-2.932162880897521973e-01,-4.168733954429626465e-01,-4.691137075424194336e-01,-6.538844704627990723e-01,-1.851752549409866333e-01,8.220914602279663086e-01,-5.715832486748695374e-02,-5.045707821846008301e-01,4.294425249099731445e-01,1.240342557430267334e-01,1.067216992378234863e-01,-2.120059281587600708e-01,-7.563963532447814941e-01
-1.446678489446640015e-01,2.094905674457550049e-01,-7.131270170211791992e-01,3.488101959228515625e-01,3.151249885559082031e-02,8.371949791908264160e-01,8.120059967041015625e-01,3.112936615943908691e-01,-3.047461211681365967e-01,-5.767782926559448242e-01,-3.992036283016204834e-01,-5.726795196533203125e-01,6.439900398254394531e-02,8.943397998809814453e-01,1.276086568832397461e-01,-5.754745602607727051e-01,5.818566679954528809e-01,1.082248538732528687e-01,3.774566575884819031e-02,-2.711738944053649902e-01,-7.678200602531433105e-01
-3.545944690704345703e-01,1.556549519300460815e-01,-6.299112439155578613e-01,4.211961627006530762e-01,-1.332514137029647827e-01,1.009205222129821777e+00,5.949727296829223633e-01,8.454865813255310059e-01,-2.372993528842926025e-01,-5.522946119308471680e-01,-4.596107304096221924e-01,-5.753205418586730957e-01,1.651199609041213989e-01,1.102968215942382812e+00,-2.740044333040714264e-02,-4.207150936126708984e-01,4.685933291912078857e-01,2.640074789524078369e-01,2.097717858850955963e-02,2.546623162925243378e-02,-5.661058425903320312e-01
-2.692825794219970703e-01,-7.063656300306320190e-02,-5.034424066543579102e-01,4.524433016777038574e-01,-1.523783951997756958e-01,9.018439054489135742e-01,6.011422872543334961e-01,6.722491383552551270e-01,-5.263050794601440430e-01,-6.375932097434997559e-01,-2.396669983863830566e-01,-4.859240353107452393e-01,2.133242785930633545e-01,7.822573781013488770e-01,-7.001555711030960083e-02,-3.234856426715850830e-01,4.278155565261840820e-01,2.493378669023513794e-01,4.346963167190551758e-01,-7.580308592878282070e-04,-7.090749144554138184e-01
-4.512024819850921631e-01,2.835229337215423584e-01,-5.732993483543395996e-01,4.575217664241790771e-01,6.010878458619117737e-02,9.503905773162841797e-01,5.311611890792846680e-01,5.929935574531555176e-01,-2.998555898666381836e-01,-7.073048353195190430e-01,-2.848190367221832275e-01,-2.559399306774139404e-01,2.309925258159637451e-01,7.553988099098205566e-01,-1.842909008264541626e-01,-2.937670648097991943e-01,2.723740935325622559e-01,5.226110219955444336e-01,2.984657883644104004e-01,5.727671459317207336e-02,-5.712093114852905273e-01
