AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
6.247987225651741028e-02,-1.435644775629043579e-01,-1.296909749507904053e-01,-3.669505566358566284e-02,-7.376321405172348022e-02,7.876411080360412598e-03,1.814727634191513062e-01,1.794225871562957764e-01,6.069944798946380615e-02,8.070854097604751587e-02,1.727426610887050629e-02,-4.089402779936790466e-02,6.964911520481109619e-02,-7.032626308500766754e-03
5.241159796714782715e-01,6.498556733131408691e-01,5.987439751625061035e-01,2.449645400047302246e-01,5.620154142379760742e-01,5.343132615089416504e-01,5.560581088066101074e-01,4.197952747344970703e-01,4.646199643611907959e-01,5.843079090118408203e-01,4.864732623100280762e-01,3.941937983036041260e-01,6.351039409637451172e-01,4.153661131858825684e-01
9.960514903068542480e-01,9.858562946319580078e-01,7.713397741317749023e-01,9.263920187950134277e-01,9.336991906166076660e-01,8.101853728294372559e-01,8.033012747764587402e-01,8.511382937431335449e-01,9.698865413665771484e-01,1.088921427726745605e+00,1.021665930747985840e+00,1.150896906852722168e+00,8.868220448493957520e-01,7.513188719749450684e-01
1.281745195388793945e+00,1.306009292602539062e+00,1.084167122840881348e+00,1.075464606285095215e+00,1.047613501548767090e+00,1.203776001930236816e+00,9.954245686531066895e-01,1.264046192169189453e+00,1.099592566490173340e+00,1.518351793289184570e+00,1.390507578849792480e+00,1.485978603363037109e+00,1.143485188484191895e+00,9.268431663513183594e-01
1.484978675842285156e+00,1.519124388694763184e+00,1.274549961090087891e+00,1.053254604339599609e+00,1.298137784004211426e+00,1.279729723930358887e+00,1.287857532501220703e+00,1.471884131431579590e+00,1.121356248855590820e+00,1.831651568412780762e+00,1.684460878372192383e+00,1.616164088249206543e+00,1.486575365066528320e+00,1.114919900894165039e+00
1.499803900718688965e+00,1.546406745910644531e+00,1.171308755874633789e+00,1.257951974868774414e+00,1.446008324623107910e+00,1.461972117424011230e+00,1.351049065589904785e+00,1.409003853797912598e+00,1.165971875190734863e+00,1.818784832954406738e+00,1.605349540710449219e+00,1.686249375343322754e+00,1.574026107788085938e+00,1.209086060523986816e+00
1.293557047843933105e+00,1.388559818267822266e+00,1.265020489692687988e+00,1.254914760589599609e+00,1.258217334747314453e+00,1.337807416915893555e+00,1.215596199035644531e+00,1.480128169059753418e+00,1.071129322052001953e+00,1.639547228813171387e+00,1.399744510650634766e+00,1.532010793685913086e+00,1.463526725769042969e+00,1.251631379127502441e+00
1.049854993820190430e+00,1.338639020919799805e+00,1.087447285652160645e+00,9.283998608589172363e-01,1.040621757507324219e+00,8.964427113533020020e-01,1.124078631401062012e+00,1.089802980422973633e+00,9.667019248008728027e-01,1.359307765960693359e+00,1.103851795196533203e+00,1.301177024841308594e+00,1.218124985694885254e+00,1.028206944465637207e+00
9.600312709808349609e-01,1.007553815841674805e+00,1.095588684082031250e+00,7.333788871765136719e-01,1.139964461326599121e+00,7.733429074287414551e-01,9.532756805419921875e-01,9.640387296676635742e-01,6.883180141448974609e-01,1.167681336402893066e+00,1.080452084541320801e+00,1.012742519378662109e+00,1.024972677230834961e+00,1.045471191406250000e+00
6.978271603584289551e-01,8.574564456939697266e-01,7.254029512405395508e-01,8.242391347885131836e-01,9.392888545989990234e-01,6.579676270484924316e-01,6.928008198738098145e-01,1.056987643241882324e+00,6.730037331581115723e-01,6.000207066535949707e-01,7.541400790214538574e-01,6.397734284400939941e-01,9.523161649703979492e-01,6.732372045516967773e-01
3.212004303932189941e-01,7.958277463912963867e-01,8.503320217132568359e-01,7.010365724563598633e-01,6.685421466827392578e-01,5.313588976860046387e-01,7.756322026252746582e-01,7.186756134033203125e-01,4.659717381000518799e-01,3.794471919536590576e-01,5.290769338607788086e-01,5.011264681816101074e-01,8.275204896926879883e-01,5.994437932968139648e-01
2.822666764259338379e-01,5.005390644073486328e-01,5.857316255569458008e-01,4.363361001014709473e-01,8.898332715034484863e-01,3.348948955535888672e-01,5.541490912437438965e-01,3.595291674137115479e-01,2.121102511882781982e-01,3.392416536808013916e-01,4.211826026439666748e-01,2.374092489480972290e-01,4.758201837539672852e-01,4.966117143630981445e-01
5.141016561537981033e-03,4.990491271018981934e-01,7.055719494819641113e-01,3.842910528182983398e-01,5.116741061210632324e-01,1.431188136339187622e-01,4.676041007041931152e-01,2.129300087690353394e-01,3.487399816513061523e-01,1.051433384418487549e-01,2.406308948993682861e-01,8.307422697544097900e-02,4.506706893444061279e-01,3.661101162433624268e-01
1.896968297660350800e-02,1.312863230705261230e-01,6.136944293975830078e-01,3.318417966365814209e-01,3.371876180171966553e-01,-1.563930064439773560e-01,4.126796722412109375e-01,2.242440283298492432e-01,2.241791337728500366e-01,-2.376796901226043701e-01,1.916633099317550659e-01,-1.086594760417938232e-01,2.803853750228881836e-01,4.487417638301849365e-01
-1.620534062385559082e-01,-2.494384348392486572e-01,2.117554247379302979e-01,8.859625458717346191e-02,1.944442540407180786e-01,-1.874936074018478394e-01,2.395951151847839355e-01,-5.500634014606475830e-02,1.842345856130123138e-02,-4.918587505817413330e-01,-2.738447189331054688e-01,-4.326123893260955811e-01,9.045583754777908325e-02,2.391472309827804565e-01
-5.543143749237060547e-01,-4.163302481174468994e-01,-8.318512886762619019e-02,-3.239375650882720947e-01,-1.384387910366058350e-01,-3.151638805866241455e-01,-5.641815438866615295e-02,-3.359823524951934814e-01,-3.944376111030578613e-01,-5.834996104240417480e-01,1.292383577674627304e-02,-3.639306426048278809e-01,-3.389812409877777100e-01,4.185287281870841980e-02
-6.311579346656799316e-01,-8.372467160224914551e-01,-4.954133033752441406e-01,-7.433145642280578613e-01,-6.373769044876098633e-01,-6.515021324157714844e-01,-2.350637763738632202e-01,-6.604205369949340820e-01,-5.130031704902648926e-01,-1.125524640083312988e+00,-1.700308769941329956e-01,-6.176924109458923340e-01,-3.673855364322662354e-01,-4.247913956642150879e-01
-7.637735605239868164e-01,-1.127962470054626465e+00,-7.847372889518737793e-01,-8.935372233390808105e-01,-9.945881962776184082e-01,-7.415004372596740723e-01,-4.606705605983734131e-01,-9.867248535156250000e-01,-7.193962335586547852e-01,-1.127662539482116699e+00,-4.765600264072418213e-01,-1.073153972625732422e+00,-6.900101304054260254e-01,-8.323780298233032227e-01
-9.844269156455993652e-01,-1.181570410728454590e+00,-1.016075015068054199e+00,-1.084418058395385742e+00,-1.308221101760864258e+00,-8.667896389961242676e-01,-6.732512116432189941e-01,-1.226798415184020996e+00,-7.298959493637084961e-01,-1.339136600494384766e+00,-5.371343493461608887e-01,-1.218828797340393066e+00,-1.150217175483703613e+00,-1.137382626533508301e+00
-8.950991630554199219e-01,-1.081082701683044434e+00,-1.016930103302001953e+00,-1.299809217453002930e+00,-1.369692683219909668e+00,-9.416691064834594727e-01,-8.962532281875610352e-01,-1.156741738319396973e+00,-7.148435711860656738e-01,-1.490859508514404297e+00,-7.448861598968505859e-01,-1.190415263175964355e+00,-1.315356135368347168e+00,-1.224443674087524414e+00
-8.199523091316223145e-01,-1.017878174781799316e+00,-9.390600323677062988e-01,-1.231282234191894531e+00,-1.270231008529663086e+00,-6.846176385879516602e-01,-9.438229203224182129e-01,-1.230492949485778809e+00,-5.310303568840026855e-01,-1.232339978218078613e+00,-6.376484632492065430e-01,-1.083225369453430176e+00,-1.239457607269287109e+00,-1.533602833747863770e+00
-7.011293172836303711e-01,-6.609462499618530273e-01,-8.456687927246093750e-01,-1.032611608505249023e+00,-1.139617562294006348e+00,-9.264189004898071289e-01,-8.740396499633789062e-01,-1.154489517211914062e+00,-3.219019472599029541e-01,-1.052894115447998047e+00,-9.061697721481323242e-01,-7.812957763671875000e-01,-1.103629112243652344e+00,-1.054545521736145020e+00
-3.277643024921417236e-01,-2.063940167427062988e-01,-4.037601947784423828e-01,-6.723546981811523438e-01,-8.888044953346252441e-01,-5.987244844436645508e-01,-8.099668025970458984e-01,-7.661820054054260254e-01,-1.768736392259597778e-01,-6.857131719589233398e-01,-5.211517810821533203e-01,-4.168432056903839111e-01,-8.951736092567443848e-01,-9.477899670600891113e-01
-2.681834399700164795e-01,2.699304223060607910e-01,-1.946455240249633789e-01,-2.770645022392272949e-01,-7.145024538040161133e-01,-9.225206822156906128e-02,-4.964236617088317871e-01,-7.012185454368591309e-01,2.541038990020751953e-01,-5.703631043434143066e-02,-1.433908641338348389e-01,4.926782846450805664e-02,-5.645141005516052246e-01,-1.002807497978210449e+00
9.708089381456375122e-02,3.422186672687530518e-01,1.491045206785202026e-01,4.815750196576118469e-02,-4.902652800083160400e-01,4.841379448771476746e-02,-8.925227820873260498e-02,-1.046236306428909302e-01,8.321198225021362305e-01,2.994064390659332275e-01,6.339205056428909302e-02,3.897140324115753174e-01,-2.263857983052730560e-02,-4.981050789356231689e-01
3.139838278293609619e-01,6.585449576377868652e-01,2.118286043405532837e-01,2.118292003870010376e-01,-2.419001013040542603e-01,4.306841790676116943e-01,2.126830220222473145e-01,6.494256108999252319e-02,5.365093350410461426e-01,5.567381381988525391e-01,3.489945232868194580e-01,5.677812099456787109e-01,5.986232683062553406e-02,-7.145382463932037354e-02
6.834102869033813477e-01,6.605381965637207031e-01,4.691472351551055908e-01,3.922818601131439209e-01,3.072291314601898193e-01,6.914435029029846191e-01,4.350407719612121582e-01,5.851800441741943359e-01,6.669768691062927246e-01,9.347789287567138672e-01,4.812687933444976807e-01,8.843727111816406250e-01,3.170969486236572266e-01,1.156161725521087646e-01
9.345034360885620117e-01,5.720968842506408691e-01,1.838096231222152710e-01,3.058290183544158936e-01,2.106890454888343811e-02,5.928999185562133789e-01,7.143147587776184082e-01,5.466976165771484375e-01,5.812507271766662598e-01,9.994568824768066406e-01,8.953748941421508789e-01,9.149482250213623047e-01,4.671778380870819092e-01,1.355857402086257935e-01
6.962127089500427246e-01,3.329039216041564941e-01,-6.357771903276443481e-02,2.416762262582778931e-01,4.404731988906860352e-01,5.209603905677795410e-01,4.418723285198211670e-01,6.248509883880615234e-01,5.075420141220092773e-01,9.970635175704956055e-01,8.876973986625671387e-01,6.721853017807006836e-01,6.030749678611755371e-01,3.812716305255889893e-01
5.536866784095764160e-01,2.270475625991821289e-01,1.807180345058441162e-01,1.991625130176544189e-01,4.003043472766876221e-01,5.358303189277648926e-01,5.148696899414062500e-01,7.496609091758728027e-01,2.400992512702941895e-01,5.754391551017761230e-01,8.500749468803405762e-01,5.660156607627868652e-01,8.229714632034301758e-01,5.404753684997558594e-01
3.420212566852569580e-01,-8.761689811944961548e-02,2.732386589050292969e-01,2.856970727443695068e-01,1.977091878652572632e-01,5.049039795994758606e-02,3.808912038803100586e-01,6.978471875190734863e-01,1.387967467308044434e-01,2.183713950216770172e-02,3.915879130363464355e-01,2.168061286211013794e-01,4.930637180805206299e-01,4.337848424911499023e-01
1.263678222894668579e-01,-1.869219690561294556e-01,2.380132675170898438e-01,2.499415725469589233e-01,3.905282318592071533e-01,-6.310916692018508911e-02,3.560439646244049072e-01,4.915902018547058105e-01,-2.764440774917602539e-01,4.710678756237030029e-02,1.755838692188262939e-01,-7.722622901201248169e-02,5.394713282585144043e-01,4.682239294052124023e-01
-1.973767876625061035e-01,1.523537002503871918e-02,1.609690040349960327e-01,2.067051380872726440e-01,5.663933753967285156e-01,-6.093112751841545105e-02,-1.170968916267156601e-02,3.618194162845611572e-01,-4.897816181182861328e-01,-4.894032776355743408e-01,-1.744305789470672607e-01,-3.654078543186187744e-01,3.531745374202728271e-01,4.623858928680419922e-01
-7.749407291412353516e-01,-1.464529037475585938e-01,2.369066476821899414e-01,3.445532619953155518e-01,6.755246520042419434e-01,-4.960169494152069092e-01,-1.436329185962677002e-01,1.429188996553421021e-01,-5.124804973602294922e-01,-4.615942835807800293e-01,-6.137596964836120605e-01,-5.338415503501892090e-01,1.467632651329040527e-01,7.190181016921997070e-01
-6.183648109436035156e-01,-2.682598531246185303e-01,3.403913676738739014e-01,2.039866000413894653e-01,5.816644430160522461e-01,-6.170200109481811523e-01,-7.968083769083023071e-02,1.925204247236251831e-01,-7.360364198684692383e-01,-4.488897919654846191e-01,-8.356452584266662598e-01,-7.184185385704040527e-01,2.063641995191574097e-01,4.650966227054595947e-01
-6.875635385513305664e-01,-5.151546597480773926e-01,1.846509128808975220e-01,2.862607836723327637e-01,6.822401881217956543e-01,-6.703619360923767090e-01,-1.089012324810028076e-01,1.040548756718635559e-01,-5.595406293869018555e-01,-7.735525965690612793e-01,-1.116548776626586914e+00,-6.559332609176635742e-01,-1.670326665043830872e-02,7.121068835258483887e-01
-9.239881038665771484e-01,-5.594970583915710449e-01,-3.184590488672256470e-02,1.863603889942169189e-01,5.986264348030090332e-01,-7.066818475723266602e-01,-1.974616497755050659e-01,8.621178567409515381e-02,-6.590301990509033203e-01,-5.222747921943664551e-01,-1.230043649673461914e+00,-6.402518153190612793e-01,3.348789215087890625e-01,6.645800471305847168e-01
