AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-3.130432963371276855e-01,-4.171591699123382568e-01,-8.133127540349960327e-02,-9.500523656606674194e-02,-9.900611639022827148e-01,1.638988703489303589e-01,2.619509100914001465e-01,1.552896201610565186e-01,-6.063570380210876465e-01,2.219779342412948608e-01,3.809621632099151611e-01,-2.037846744060516357e-01,1.052245870232582092e-01,-2.630865573883056641e-01
-2.925492227077484131e-01,-2.753889262676239014e-01,5.031981319189071655e-02,4.040692374110221863e-02,-8.580793142318725586e-01,-7.284256815910339355e-02,1.162363290786743164e-01,1.845528930425643921e-01,-2.392868995666503906e-01,1.368997991085052490e-01,3.097660541534423828e-01,-3.281259909272193909e-03,-1.508342623710632324e-01,-8.875235915184020996e-02
-3.418189585208892822e-01,-1.130461916327476501e-01,-7.879582792520523071e-02,1.404620409011840820e-01,-8.705420494079589844e-01,-6.374488025903701782e-02,2.308007478713989258e-01,8.938962966203689575e-02,-3.056053221225738525e-01,2.572226822376251221e-01,2.409963458776473999e-01,2.150717228651046753e-01,6.042831018567085266e-02,-1.477407664060592651e-01
-1.402630507946014404e-01,-3.373509347438812256e-01,-4.540984053164720535e-03,1.109187975525856018e-01,-7.186708450317382812e-01,-1.904744468629360199e-02,2.607813477516174316e-01,2.296406328678131104e-01,-1.816667914390563965e-01,1.650576889514923096e-01,6.153502464294433594e-01,6.978707015514373779e-02,6.751883029937744141e-02,-4.067320749163627625e-02
-1.698544621467590332e-01,9.618120267987251282e-03,8.657414466142654419e-02,2.828845940530300140e-02,-5.552157163619995117e-01,-2.019847035408020020e-01,4.888958930969238281e-01,4.181832075119018555e-02,-1.622782498598098755e-01,1.934709250926971436e-01,4.977373480796813965e-01,1.470528393983840942e-01,4.941718187183141708e-03,-4.169720783829689026e-02
-1.157692400738596916e-03,-2.238531969487667084e-02,-4.789766296744346619e-02,9.649863466620445251e-03,-5.616264939308166504e-01,-2.074847519397735596e-01,4.274659454822540283e-01,2.873561084270477295e-01,-3.373084217309951782e-02,3.745824098587036133e-01,6.633343100547790527e-01,2.676303088665008545e-01,-1.382595859467983246e-02,-1.516960412263870239e-01
1.704802066087722778e-01,-1.258853077888488770e-01,1.310610622167587280e-01,-4.496338218450546265e-02,-7.241593599319458008e-01,-2.151261419057846069e-01,3.742817640304565430e-01,4.275965988636016846e-01,-1.122045293450355530e-01,4.511532783508300781e-01,7.485702633857727051e-01,3.359012305736541748e-01,2.396553009748458862e-02,1.214528977870941162e-01
1.548335105180740356e-01,9.840662591159343719e-03,1.194174513220787048e-01,-1.965938210487365723e-01,-6.150270700454711914e-01,-1.119746938347816467e-01,5.224683880805969238e-01,3.841829299926757812e-01,-5.053070187568664551e-02,3.566342592239379883e-01,7.066345810890197754e-01,2.891898453235626221e-01,-1.750738471746444702e-01,1.316709816455841064e-01
2.285472154617309570e-01,1.998433619737625122e-01,3.595198094844818115e-01,-7.016556710004806519e-02,-5.308212637901306152e-01,-3.001001775264739990e-01,7.614959478378295898e-01,3.483318090438842773e-01,2.987121604382991791e-02,4.846828877925872803e-01,8.846143484115600586e-01,2.806056439876556396e-01,-6.087175384163856506e-02,4.386476799845695496e-02
2.616471946239471436e-01,2.508475482463836670e-01,2.265330702066421509e-01,-1.246198788285255432e-01,-4.140251874923706055e-01,-4.400509297847747803e-01,7.032106518745422363e-01,2.707528173923492432e-01,-1.080923080444335938e-01,6.469171047210693359e-01,6.744603514671325684e-01,5.509732365608215332e-01,2.850809507071971893e-02,5.772666539996862411e-03
4.920443594455718994e-01,1.344899237155914307e-01,4.663933217525482178e-01,-3.807790577411651611e-01,-2.483415901660919189e-01,-5.053979754447937012e-01,6.491594910621643066e-01,4.133931696414947510e-01,6.017213454470038414e-04,5.061964988708496094e-01,7.799430489540100098e-01,6.309861540794372559e-01,-8.755974471569061279e-02,-7.619843631982803345e-02
