AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-2.775119245052337646e-02,-1.175276562571525574e-01,-7.238098233938217163e-02,1.925107389688491821e-01,1.365109086036682129e-01,1.569054089486598969e-02,-1.503303796052932739e-01,-3.691791370511054993e-02,6.967205554246902466e-02,-9.123263508081436157e-02,-4.716262221336364746e-02,-7.479446381330490112e-02,5.981123819947242737e-02,3.303906694054603577e-02
6.630150675773620605e-01,5.526998043060302734e-01,6.891812086105346680e-01,6.207556724548339844e-01,5.934600830078125000e-01,9.146325588226318359e-01,7.246050834655761719e-01,6.887122988700866699e-01,7.826448082923889160e-01,7.259168028831481934e-01,6.267130970954895020e-01,7.081023454666137695e-01,6.601089835166931152e-01,5.976397395133972168e-01
8.522615432739257812e-01,8.279905915260314941e-01,1.157762408256530762e+00,8.214510083198547363e-01,1.086786866188049316e+00,1.334710478782653809e+00,1.327126026153564453e+00,1.153114318847656250e+00,1.615666508674621582e+00,9.749946594238281250e-01,1.193134784698486328e+00,1.187340259552001953e+00,9.218908548355102539e-01,1.222586393356323242e+00
1.269679546356201172e+00,1.182775974273681641e+00,1.286478161811828613e+00,8.831757903099060059e-01,1.383142352104187012e+00,1.650450348854064941e+00,1.548121333122253418e+00,1.493815422058105469e+00,1.652393221855163574e+00,1.201979041099548340e+00,1.362036705017089844e+00,1.533757328987121582e+00,1.350233793258666992e+00,1.343656301498413086e+00
1.056686758995056152e+00,9.737852215766906738e-01,1.113562464714050293e+00,9.976689219474792480e-01,1.255269289016723633e+00,1.464247822761535645e+00,1.431888937950134277e+00,1.342969417572021484e+00,1.591285347938537598e+00,1.160336971282958984e+00,1.390827894210815430e+00,1.001081824302673340e+00,1.183299183845520020e+00,1.103150486946105957e+00
7.049523591995239258e-01,7.388722300529479980e-01,1.137361645698547363e+00,8.630477190017700195e-01,7.090915441513061523e-01,9.289753437042236328e-01,1.095602035522460938e+00,1.188639640808105469e+00,9.125263094902038574e-01,6.550282835960388184e-01,1.175611019134521484e+00,7.126014828681945801e-01,8.129454851150512695e-01,6.271994709968566895e-01
5.165833830833435059e-01,3.076236546039581299e-01,3.363928794860839844e-01,5.027613043785095215e-01,3.956642746925354004e-01,8.078031241893768311e-02,1.601711213588714600e-01,7.157536745071411133e-01,3.556241095066070557e-01,1.404000520706176758e-01,4.480291604995727539e-01,8.250664174556732178e-02,1.143500357866287231e-01,2.426004707813262939e-01
1.599018275737762451e-01,-1.699239015579223633e-02,-1.652110219001770020e-01,1.998080462217330933e-01,-1.973166316747665405e-01,-5.466375946998596191e-01,-7.597686350345611572e-02,2.537384629249572754e-02,-3.718310035765171051e-03,-2.957994043827056885e-01,-1.502977684140205383e-02,-4.207378029823303223e-01,-2.568589523434638977e-02,-3.947328329086303711e-01
-3.432457149028778076e-01,-4.278326928615570068e-01,-4.577606022357940674e-01,-2.554455101490020752e-01,-4.798486232757568359e-01,-4.674105346202850342e-01,-4.984300732612609863e-01,-8.689264953136444092e-02,-5.427437424659729004e-01,-3.419353663921356201e-01,-4.138482511043548584e-01,-7.436174154281616211e-01,-4.520045220851898193e-01,-2.675004005432128906e-01
-3.907071650028228760e-01,-5.264065265655517578e-01,-4.912692308425903320e-01,-3.530724644660949707e-01,-5.121294856071472168e-01,-2.493039220571517944e-01,-4.624594151973724365e-01,-4.655720591545104980e-01,-7.248028516769409180e-01,-3.374143242835998535e-01,-5.044040679931640625e-01,-4.387068450450897217e-01,-3.988929390907287598e-01,-3.720981478691101074e-01
-6.065365076065063477e-01,-2.893888354301452637e-01,-3.482784032821655273e-01,-2.883297502994537354e-01,-4.594634175300598145e-01,1.698713153600692749e-01,-3.715732693672180176e-01,-4.173918068408966064e-01,-2.819669544696807861e-01,-1.586012840270996094e-01,-1.581003218889236450e-01,1.696248501539230347e-01,-5.536030605435371399e-02,-3.160125017166137695e-02
-3.487637937068939209e-01,-1.417033523321151733e-01,2.765216231346130371e-01,-1.503728926181793213e-01,9.887342900037765503e-02,7.496644258499145508e-01,1.033062785863876343e-01,-3.254791498184204102e-01,-2.326384931802749634e-02,3.817287981510162354e-01,-2.393162101507186890e-01,6.522154808044433594e-01,4.267524778842926025e-01,3.968041539192199707e-01
2.413417696952819824e-01,4.803096652030944824e-01,5.176283121109008789e-01,6.914878636598587036e-02,4.979184865951538086e-01,9.801936149597167969e-01,8.790608048439025879e-01,-1.559419091790914536e-02,5.311394333839416504e-01,7.593984007835388184e-01,2.328031510114669800e-01,9.791962504386901855e-01,9.965633749961853027e-01,7.786779403686523438e-01
3.403030335903167725e-01,6.493705511093139648e-01,8.763300776481628418e-01,3.868616223335266113e-01,7.451271414756774902e-01,1.032334208488464355e+00,1.019550085067749023e+00,5.703892707824707031e-01,1.142427206039428711e+00,8.096576333045959473e-01,7.247087359428405762e-01,1.174953937530517578e+00,1.042633295059204102e+00,8.426981568336486816e-01
7.781815528869628906e-01,8.371819853782653809e-01,9.175062775611877441e-01,7.045950293540954590e-01,8.297877311706542969e-01,7.813427448272705078e-01,1.073852896690368652e+00,9.295750856399536133e-01,1.058298349380493164e+00,6.777941584587097168e-01,9.436970949172973633e-01,8.446301221847534180e-01,7.485073208808898926e-01,8.399524688720703125e-01
7.786657214164733887e-01,7.388594150543212891e-01,7.405761480331420898e-01,8.090946078300476074e-01,7.440289855003356934e-01,3.924144208431243896e-01,5.427702069282531738e-01,9.557833671569824219e-01,9.697355628013610840e-01,3.295719623565673828e-01,8.650767803192138672e-01,3.748854398727416992e-01,4.730703234672546387e-01,4.744195044040679932e-01
6.457852721214294434e-01,5.833173990249633789e-01,2.114979773759841919e-01,4.742321372032165527e-01,4.866137802600860596e-01,-4.425894618034362793e-01,1.373103410005569458e-01,8.450351357460021973e-01,4.935418069362640381e-01,-7.958853989839553833e-02,6.638275384902954102e-01,-1.804774105548858643e-01,-2.806032076478004456e-02,-1.907728761434555054e-01
3.015949428081512451e-01,-1.456740796566009521e-01,-2.711474001407623291e-01,4.524416476488113403e-02,3.132514059543609619e-01,-1.161223530769348145e+00,-6.672673225402832031e-01,2.915668487548828125e-01,-1.169019490480422974e-01,-4.516311287879943848e-01,2.891325056552886963e-01,-9.782745242118835449e-01,-5.653069615364074707e-01,-8.832543492317199707e-01
-4.663494601845741272e-02,-6.555700898170471191e-01,-8.805401325225830078e-01,-2.597756385803222656e-01,-4.310870170593261719e-01,-1.471059322357177734e+00,-1.244128823280334473e+00,1.797261275351047516e-02,-8.405839800834655762e-01,-8.867125511169433594e-01,-1.246362030506134033e-01,-1.309271335601806641e+00,-9.569059014320373535e-01,-1.369886517524719238e+00
-5.061844587326049805e-01,-1.035523056983947754e+00,-1.277726650238037109e+00,-6.081976890563964844e-01,-8.300004601478576660e-01,-1.250480771064758301e+00,-1.486236691474914551e+00,-5.030181407928466797e-01,-1.178238868713378906e+00,-1.091365337371826172e+00,-8.759542107582092285e-01,-1.308578133583068848e+00,-1.403667449951171875e+00,-1.272141695022583008e+00
-8.542744517326354980e-01,-1.130822181701660156e+00,-1.573003411293029785e+00,-9.790254235267639160e-01,-1.087749123573303223e+00,-1.058089494705200195e+00,-1.423455476760864258e+00,-1.015566945075988770e+00,-1.334823250770568848e+00,-1.099663138389587402e+00,-1.220243453979492188e+00,-5.866217613220214844e-01,-1.192598819732666016e+00,-1.078332662582397461e+00
-9.478172659873962402e-01,-9.137378931045532227e-01,-1.067680358886718750e+00,-1.145137667655944824e+00,-1.049053788185119629e+00,-6.568173170089721680e-01,-8.287449479103088379e-01,-1.498242259025573730e+00,-1.099241256713867188e+00,-8.009834289550781250e-01,-1.161430239677429199e+00,-1.256371438503265381e-01,-5.616621971130371094e-01,-4.934558272361755371e-01
-9.369447231292724609e-01,-5.638746619224548340e-01,-6.517214775085449219e-01,-1.041214227676391602e+00,-6.426025629043579102e-01,2.003582864999771118e-01,-1.988935023546218872e-01,-1.426971673965454102e+00,-5.959567427635192871e-01,-2.648576498031616211e-01,-9.969782829284667969e-01,3.801790475845336914e-01,-3.341122344136238098e-02,1.926001608371734619e-01
-6.627783179283142090e-01,-3.119737468659877777e-02,2.320721000432968140e-01,-6.896510720252990723e-01,-3.120536804199218750e-01,8.922279477119445801e-01,3.565741479396820068e-01,-1.120301365852355957e+00,1.215275973081588745e-01,4.590601325035095215e-01,-6.479917168617248535e-01,8.810105919837951660e-01,5.824201703071594238e-01,5.278453826904296875e-01
-7.686368376016616821e-02,5.223150253295898438e-01,6.999692320823669434e-01,-2.817765176296234131e-01,4.389701783657073975e-01,9.380169510841369629e-01,1.009939432144165039e+00,-6.310345530509948730e-01,7.968642711639404297e-01,4.221535325050354004e-01,-5.279850959777832031e-02,1.220967650413513184e+00,6.107366681098937988e-01,6.677220463752746582e-01
2.806862890720367432e-01,8.805338144302368164e-01,9.818794727325439453e-01,2.695860862731933594e-01,8.674468994140625000e-01,8.375696539878845215e-01,1.221562385559082031e+00,-2.097083330154418945e-01,1.109465360641479492e+00,8.632231950759887695e-01,6.350480318069458008e-01,8.434802293777465820e-01,6.035255789756774902e-01,5.410942435264587402e-01
