AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-2.485486567020416260e-01,8.049650788307189941e-01,4.512405991554260254e-01,5.984016656875610352e-01,-2.975018620491027832e-01,3.920029699802398682e-01,1.332768499851226807e-01,1.928150951862335205e-01,-2.274205163121223450e-02,1.635892391204833984e-01,1.894652843475341797e-02,4.347816854715347290e-02,7.141013443470001221e-02,-1.750226318836212158e-01
-1.778545081615447998e-01,8.654999136924743652e-01,4.474535882472991943e-01,3.759312033653259277e-01,-4.929329156875610352e-01,2.439527511596679688e-01,4.649426937103271484e-01,2.247787266969680786e-01,4.127812758088111877e-02,1.015761643648147583e-01,8.511012792587280273e-02,-1.053024604916572571e-01,8.276321738958358765e-02,1.151246875524520874e-01
-2.151946872472763062e-01,7.477657198905944824e-01,5.180820226669311523e-01,2.897534072399139404e-01,-2.526630759239196777e-01,2.432469874620437622e-01,2.484754920005798340e-01,2.144521474838256836e-01,7.907397300004959106e-02,9.015133231878280640e-02,4.728519171476364136e-02,-1.474268138408660889e-01,2.959198951721191406e-01,-6.853631138801574707e-02
-2.496547996997833252e-01,7.676318883895874023e-01,3.777243793010711670e-01,3.052944839000701904e-01,-2.804452180862426758e-01,2.200338393449783325e-01,2.642714381217956543e-01,2.411523014307022095e-01,2.537464201450347900e-01,-7.499218452721834183e-03,9.141466021537780762e-02,-9.607148915529251099e-02,2.880660593509674072e-01,-1.705602407455444336e-01
-4.412040114402770996e-01,6.920196413993835449e-01,6.269137859344482422e-01,2.109700292348861694e-01,-2.465262562036514282e-01,4.799104928970336914e-01,3.206838369369506836e-01,2.129365503787994385e-01,1.439070850610733032e-01,1.278787702322006226e-01,4.125129431486129761e-02,6.003225222229957581e-02,1.038131490349769592e-01,-6.852828711271286011e-02
-5.220428109169006348e-01,6.129740476608276367e-01,6.422709822654724121e-01,2.413249611854553223e-01,-4.535134136676788330e-01,5.535406470298767090e-01,4.220360517501831055e-01,5.197256803512573242e-01,6.697609275579452515e-02,3.459388762712478638e-02,2.549155652523040771e-01,-3.141666352748870850e-01,3.761171549558639526e-02,-2.153808623552322388e-02
-2.387439608573913574e-01,6.602689027786254883e-01,7.622665762901306152e-01,-3.657608991488814354e-03,-2.266817912459373474e-02,3.934621214866638184e-01,2.242546379566192627e-01,4.447240531444549561e-01,5.200095847249031067e-02,-9.474927186965942383e-02,2.757711708545684814e-01,-9.120049327611923218e-02,1.753104478120803833e-01,1.062504574656486511e-01
-3.917428851127624512e-01,7.102096676826477051e-01,5.508621931076049805e-01,4.259407892823219299e-02,-1.853287816047668457e-01,3.784414529800415039e-01,2.803201079368591309e-01,5.096317529678344727e-01,-4.618830233812332153e-02,1.067078486084938049e-01,3.207049071788787842e-01,1.554482877254486084e-01,-3.765051951631903648e-03,1.895334720611572266e-01
-5.540238022804260254e-01,5.387001633644104004e-01,6.688060164451599121e-01,1.200532242655754089e-01,-2.999417670071125031e-02,4.147584736347198486e-01,3.194016516208648682e-01,6.562862396240234375e-01,-2.016385644674301147e-02,1.453132480382919312e-01,3.790460526943206787e-01,6.326498836278915405e-02,4.393011331558227539e-02,-2.027987269684672356e-03
-4.908103048801422119e-01,4.172656834125518799e-01,7.157431244850158691e-01,-1.212106272578239441e-02,8.863348513841629028e-02,4.221368730068206787e-01,1.900169104337692261e-01,4.788321256637573242e-01,-2.723589539527893066e-02,9.553283452987670898e-02,2.398996502161026001e-01,9.114561229944229126e-02,5.225380510091781616e-02,7.651865598745644093e-04
-5.933014154434204102e-01,5.141253471374511719e-01,5.873691439628601074e-01,-1.692186594009399414e-01,-1.889555156230926514e-02,2.400282323360443115e-01,3.131523728370666504e-01,5.943225026130676270e-01,-9.886682033538818359e-02,-8.316047489643096924e-03,4.495579302310943604e-01,-5.748698860406875610e-02,1.269963532686233521e-01,2.824148833751678467e-01
-5.187320113182067871e-01,4.433087408542633057e-01,5.353198051452636719e-01,-1.307917386293411255e-01,1.992636024951934814e-01,3.417295813560485840e-01,4.412185549736022949e-01,8.471754193305969238e-01,1.807047426700592041e-01,2.505425922572612762e-02,3.315361738204956055e-01,1.029862910509109497e-01,-5.149010196328163147e-02,1.853759884834289551e-01
-3.307685256004333496e-01,4.085217118263244629e-01,4.607466757297515869e-01,-3.914263546466827393e-01,2.325757294893264771e-01,2.700329422950744629e-01,4.591173827648162842e-01,6.850131750106811523e-01,-1.402802169322967529e-01,-4.932447150349617004e-02,5.565710663795471191e-01,-1.087723225355148315e-01,-1.162188872694969177e-02,7.274971902370452881e-02
-6.478034257888793945e-01,3.467000424861907959e-01,6.360347270965576172e-01,-2.597962319850921631e-01,7.172855734825134277e-02,3.144022822380065918e-01,3.174625039100646973e-01,8.790925145149230957e-01,2.168713323771953583e-02,8.417551405727863312e-03,5.189630985260009766e-01,1.901597827672958374e-01,-5.708888545632362366e-02,1.728689819574356079e-01
-6.551336050033569336e-01,5.908352136611938477e-01,3.585535883903503418e-01,-3.567133545875549316e-01,3.608991801738739014e-01,1.886080950498580933e-01,1.635166257619857788e-01,8.726466298103332520e-01,-4.427001625299453735e-02,-8.447577059268951416e-02,7.516676187515258789e-01,2.819225788116455078e-01,6.124548614025115967e-02,1.879481375217437744e-01
-7.451044321060180664e-01,2.847408950328826904e-01,1.320478320121765137e-01,-1.124821975827217102e-01,5.014528036117553711e-01,8.974885195493698120e-02,3.693070709705352783e-01,8.939625620841979980e-01,-5.520555004477500916e-02,1.157668679952621460e-01,6.474118828773498535e-01,2.404932230710983276e-01,-2.225511819124221802e-01,1.144951060414314270e-01
-4.775903522968292236e-01,4.817305803298950195e-01,4.083351790904998779e-01,-4.088689684867858887e-01,3.822231590747833252e-01,3.805331885814666748e-02,3.129336237907409668e-01,7.839986681938171387e-01,-2.953161299228668213e-01,6.053380295634269714e-02,5.911964178085327148e-01,3.585892617702484131e-01,2.532407268881797791e-02,1.000288352370262146e-01
-6.177129745483398438e-01,4.693191349506378174e-01,3.728866875171661377e-01,-5.043283104896545410e-01,6.429966688156127930e-01,2.294216454029083252e-01,5.220050811767578125e-01,6.023143529891967773e-01,-2.385773658752441406e-01,4.619636386632919312e-02,5.560886263847351074e-01,3.649018704891204834e-01,-1.759576648473739624e-01,1.516292095184326172e-01
-5.136842131614685059e-01,5.479191541671752930e-01,2.721729874610900879e-01,-4.786139726638793945e-01,3.562890887260437012e-01,-8.360318839550018311e-02,2.623668685555458069e-02,6.856983304023742676e-01,-3.538993299007415771e-01,1.763181984424591064e-01,5.970477461814880371e-01,5.464439392089843750e-01,-2.557944059371948242e-01,2.532482445240020752e-01
-4.979526698589324951e-01,3.328664898872375488e-01,1.020584031939506531e-01,-4.793955683708190918e-01,5.153234004974365234e-01,6.701418757438659668e-02,2.627747356891632080e-01,5.553789138793945312e-01,-3.206312060356140137e-01,4.856345430016517639e-02,6.128169894218444824e-01,5.517446398735046387e-01,-1.807223260402679443e-01,1.119133979082107544e-01
-6.208144426345825195e-01,4.365187585353851318e-01,-2.275535278022289276e-02,-4.242385923862457275e-01,5.393851995468139648e-01,4.410922527313232422e-02,2.886947393417358398e-01,7.801785469055175781e-01,-2.860001325607299805e-01,7.242354750633239746e-02,5.428492426872253418e-01,8.470768332481384277e-01,-1.852829307317733765e-01,-6.065268535166978836e-03
-6.131651401519775391e-01,5.345110893249511719e-01,-8.706471323966979980e-02,-4.412960708141326904e-01,5.604751706123352051e-01,5.602851044386625290e-03,4.446012675762176514e-01,6.302130818367004395e-01,-2.960151731967926025e-01,4.958966746926307678e-04,9.526410698890686035e-01,8.087852597236633301e-01,-1.305884718894958496e-01,1.752063184976577759e-01
-5.292310118675231934e-01,2.690876424312591553e-01,-1.036815866827964783e-01,-5.592737197875976562e-01,5.149789452552795410e-01,-1.613702476024627686e-01,3.000088632106781006e-01,5.722674131393432617e-01,-3.993845880031585693e-01,2.328006774187088013e-01,8.052108287811279297e-01,6.104098558425903320e-01,-2.947953939437866211e-01,6.632284820079803467e-02
