AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-6.201637908816337585e-02,-2.308999001979827881e-01,5.676658079028129578e-02,-1.489895433187484741e-01,1.937774755060672760e-02,1.486495696008205414e-02,-3.700007498264312744e-02,1.331871598958969116e-01,1.475210487842559814e-01,-6.422089785337448120e-02,1.301739644259214401e-02,-2.058515399694442749e-01,-5.624988675117492676e-02,-1.155118271708488464e-02
3.634070158004760742e-01,3.469523489475250244e-01,4.030714035034179688e-01,4.979362189769744873e-01,7.853114008903503418e-01,7.560080289840698242e-01,6.837369799613952637e-01,4.431649744510650635e-01,8.023236393928527832e-01,5.120987296104431152e-01,9.141360521316528320e-01,7.724363803863525391e-01,9.115964770317077637e-01,5.175703167915344238e-01
1.006981372833251953e+00,7.741521596908569336e-01,1.157859325408935547e+00,9.679074883460998535e-01,1.382273793220520020e+00,1.422524929046630859e+00,9.221553206443786621e-01,9.213689565658569336e-01,1.348421931266784668e+00,9.624627232551574707e-01,1.357532620429992676e+00,1.255472302436828613e+00,1.139625668525695801e+00,1.064709901809692383e+00
1.082111954689025879e+00,1.000233888626098633e+00,1.319339990615844727e+00,1.423663258552551270e+00,1.410211801528930664e+00,1.532795429229736328e+00,1.267093062400817871e+00,1.167445898056030273e+00,1.438821434974670410e+00,1.137998461723327637e+00,1.624701738357543945e+00,1.292371153831481934e+00,1.442503094673156738e+00,1.053957104682922363e+00
9.815432429313659668e-01,9.931784272193908691e-01,1.241709470748901367e+00,1.162242293357849121e+00,1.469572305679321289e+00,1.465570926666259766e+00,9.730049967765808105e-01,1.193221688270568848e+00,1.490146636962890625e+00,9.233734011650085449e-01,1.551281809806823730e+00,1.042152643203735352e+00,1.539319872856140137e+00,7.939907312393188477e-01
6.967228055000305176e-01,7.008724808692932129e-01,1.132655978202819824e+00,8.376487493515014648e-01,1.158156871795654297e+00,8.804479837417602539e-01,9.696531295776367188e-01,1.038803100585937500e+00,1.090661764144897461e+00,6.674869656562805176e-01,1.096641898155212402e+00,7.388974428176879883e-01,1.024289131164550781e+00,3.630582690238952637e-01
2.186992019414901733e-01,3.247097432613372803e-01,5.535720586776733398e-01,3.027871549129486084e-01,2.978921532630920410e-01,5.138213634490966797e-01,4.035029411315917969e-01,5.827741622924804688e-01,3.057589828968048096e-01,1.129684820771217346e-01,7.641662955284118652e-01,2.668581604957580566e-01,5.533765554428100586e-01,-5.720962071791291237e-04
-6.970185786485671997e-02,-1.602614372968673706e-01,1.367769390344619751e-01,-2.401172518730163574e-01,-1.407702863216400146e-01,-2.100334465503692627e-01,-5.339912022463977337e-04,2.533099651336669922e-01,1.416345685720443726e-01,-3.219791054725646973e-01,-1.349727902561426163e-02,-2.871944308280944824e-01,-3.456151112914085388e-02,-5.016948580741882324e-01
-3.976706564426422119e-01,-3.106578290462493896e-01,-2.498731464147567749e-01,-6.083033680915832520e-01,-4.687548279762268066e-01,-4.585218131542205811e-01,-3.903372883796691895e-01,-3.215284049510955811e-01,-5.061669945716857910e-01,-4.684488773345947266e-01,-4.791189134120941162e-01,-6.166415214538574219e-01,-2.073121666908264160e-01,-1.729429513216018677e-01
-4.198240637779235840e-01,-5.471748113632202148e-01,-5.041075944900512695e-01,-5.835466980934143066e-01,-7.255215644836425781e-01,-4.350268244743347168e-01,-5.159843564033508301e-01,-3.867038190364837646e-01,-5.110710859298706055e-01,-1.110520958900451660e-01,-6.653152108192443848e-01,-2.482720464468002319e-01,-5.476880669593811035e-01,-2.343673557043075562e-01
-1.621011495590209961e-01,-1.251820176839828491e-01,-4.320707321166992188e-01,-3.236263394355773926e-01,-9.790612012147903442e-02,-6.942464411258697510e-02,-1.953962147235870361e-01,-4.021043777465820312e-01,-2.670198678970336914e-01,4.150579273700714111e-01,-2.580255568027496338e-01,1.625274568796157837e-01,-4.919918179512023926e-01,2.907333076000213623e-01
5.116009339690208435e-02,1.160280033946037292e-01,-9.331934899091720581e-02,1.965655982494354248e-01,3.076891899108886719e-01,5.282606482505798340e-01,-1.091566979885101318e-01,-4.680179357528686523e-01,1.670148968696594238e-02,8.303362131118774414e-01,3.317489102482795715e-02,6.864334940910339355e-01,-2.034194320440292358e-01,5.883643627166748047e-01
3.046999275684356689e-01,5.628099441528320312e-01,7.157485932111740112e-02,5.867334008216857910e-01,6.278834342956542969e-01,9.008067250251770020e-01,5.488616824150085449e-01,-1.928468644618988037e-01,5.006688237190246582e-01,9.794279932975769043e-01,5.353120565414428711e-01,1.217359185218811035e+00,3.798830509185791016e-01,9.559583067893981934e-01
7.340645194053649902e-01,6.400356292724609375e-01,4.321324527263641357e-01,1.064553618431091309e+00,1.085582375526428223e+00,1.346387386322021484e+00,5.648922920227050781e-01,4.142996072769165039e-01,9.410623311996459961e-01,1.085251331329345703e+00,8.852822780609130859e-01,1.011647582054138184e+00,7.232770323753356934e-01,9.095523357391357422e-01
7.450925707817077637e-01,8.621760010719299316e-01,7.306620478630065918e-01,1.039740562438964844e+00,1.215153813362121582e+00,1.044329285621643066e+00,8.018375635147094727e-01,5.825513005256652832e-01,1.057535648345947266e+00,6.070274710655212402e-01,1.125645279884338379e+00,8.854914307594299316e-01,1.137166380882263184e+00,6.805796027183532715e-01
