AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-4.936169087886810303e-01,4.324694275856018066e-01,-6.342381834983825684e-01,-3.577296435832977295e-01,8.343674987554550171e-02,2.739363722503185272e-02,1.285300403833389282e-01,1.591276675462722778e-01,-3.063725531101226807e-01,4.396105706691741943e-01,-3.836581707000732422e-01,2.566610574722290039e-01,-6.023861933499574661e-04,-8.189963102340698242e-01
-7.070388793945312500e-01,4.041776061058044434e-02,-7.232335209846496582e-01,-8.270989358425140381e-02,2.664504945278167725e-01,2.450285553932189941e-01,2.323145419359207153e-02,3.784257173538208008e-01,-3.828926980495452881e-01,5.197773575782775879e-01,-5.266458988189697266e-01,1.369344592094421387e-01,-8.749387413263320923e-02,-7.375977635383605957e-01
-5.297223329544067383e-01,1.454354524612426758e-01,-8.221998214721679688e-01,-4.094008803367614746e-01,1.180222183465957642e-01,2.516259253025054932e-01,-1.386883407831192017e-01,2.312370538711547852e-01,-2.588770687580108643e-01,5.035234689712524414e-01,-4.049878716468811035e-01,5.583107471466064453e-02,-6.186921149492263794e-02,-7.098428010940551758e-01
-8.720144629478454590e-01,1.000552847981452942e-01,-7.012487649917602539e-01,3.974428109358996153e-04,1.645856648683547974e-01,1.504023224115371704e-01,-6.535297632217407227e-02,1.660405695438385010e-01,-2.569811642169952393e-01,4.376647174358367920e-01,-3.310283124446868896e-01,2.631026208400726318e-01,1.867001652717590332e-01,-9.463556408882141113e-01
-7.661263942718505859e-01,2.221213877201080322e-01,-8.166391253471374512e-01,-1.077766343951225281e-01,2.568278275430202484e-02,7.801236212253570557e-02,1.459615826606750488e-01,1.827085465192794800e-01,-5.442671179771423340e-01,4.836370646953582764e-01,-6.323980093002319336e-01,1.030421108007431030e-01,3.099539875984191895e-01,-7.059990167617797852e-01
-7.197985649108886719e-01,2.069472521543502808e-01,-4.182210266590118408e-01,-2.427899837493896484e-01,6.590308994054794312e-02,4.791691005229949951e-01,-2.107042632997035980e-02,-1.090433076024055481e-02,-5.347604155540466309e-01,5.683528184890747070e-01,-6.184669137001037598e-01,1.580043137073516846e-01,2.449497580528259277e-01,-6.336613893508911133e-01
-8.946880698204040527e-01,-9.833424538373947144e-02,-7.609959244728088379e-01,-2.660502195358276367e-01,9.727157652378082275e-02,3.987751901149749756e-01,-6.814607977867126465e-02,-2.403120696544647217e-01,-5.028998851776123047e-01,3.673964738845825195e-01,-4.591944813728332520e-01,-9.465330839157104492e-02,3.195261955261230469e-01,-4.018965065479278564e-01
-6.361835002899169922e-01,1.662364602088928223e-01,-4.800929725170135498e-01,-2.736735343933105469e-01,-4.234472662210464478e-02,1.717181801795959473e-01,-1.989824324846267700e-02,-1.576589792966842651e-01,-4.349125325679779053e-01,2.704826295375823975e-01,-5.883556604385375977e-01,8.718625456094741821e-02,3.830784559249877930e-01,-4.299826622009277344e-01
-8.757666945457458496e-01,3.896566331386566162e-01,-5.173856019973754883e-01,4.735986143350601196e-02,1.580307334661483765e-01,2.927711606025695801e-01,-6.578081101179122925e-02,-2.904965579509735107e-01,-7.308445572853088379e-01,3.048927485942840576e-01,-4.314076304435729980e-01,-8.035875856876373291e-02,3.349966406822204590e-01,-3.140419721603393555e-01
-7.940961718559265137e-01,1.819539517164230347e-01,-4.750881493091583252e-01,-2.706109881401062012e-01,1.272378563880920410e-01,2.830533981323242188e-01,-6.621899455785751343e-02,-3.603162765502929688e-01,-6.439471840858459473e-01,3.766202628612518311e-01,-3.645111024379730225e-01,-3.104131296277046204e-02,2.091094702482223511e-01,-1.623673141002655029e-01
-8.860881924629211426e-01,2.229740321636199951e-01,-4.889633357524871826e-01,1.242544315755367279e-02,8.051270991563796997e-02,2.763759195804595947e-01,-3.581637144088745117e-01,-4.868746399879455566e-01,-9.704049825668334961e-01,3.056127429008483887e-01,-1.789406538009643555e-01,-2.536638453602790833e-02,4.059361219406127930e-01,-1.748183369636535645e-01
-7.136344909667968750e-01,2.461064606904983521e-01,-3.476487994194030762e-01,9.788446128368377686e-02,2.147697508335113525e-01,5.500035285949707031e-01,-2.593722939491271973e-01,-2.988091409206390381e-01,-7.944718003273010254e-01,3.218674659729003906e-01,-3.327076137065887451e-01,-1.162093803286552429e-01,3.429925143718719482e-01,1.153753921389579773e-01
-6.667665243148803711e-01,2.329870015382766724e-01,-5.061796903610229492e-01,-1.092877537012100220e-01,1.691180318593978882e-01,3.776652812957763672e-01,-3.357853889465332031e-01,-7.035125494003295898e-01,-7.878842949867248535e-01,2.087786197662353516e-01,-2.737855613231658936e-01,-2.854878902435302734e-01,3.151602149009704590e-01,-4.986073076725006104e-02
-6.648066043853759766e-01,9.605669230222702026e-02,-3.566755354404449463e-01,-2.859953232109546661e-02,2.775031924247741699e-01,1.926215440034866333e-01,-1.801927536725997925e-01,-5.313966274261474609e-01,-7.943506240844726562e-01,3.813877701759338379e-01,-4.503957629203796387e-01,-1.635800451040267944e-01,3.422397971153259277e-01,1.015852391719818115e-01
-6.814906597137451172e-01,3.357671499252319336e-01,-3.936253190040588379e-01,-1.729439944028854370e-01,2.140107452869415283e-01,2.802827954292297363e-01,-3.399953246116638184e-01,-6.632874011993408203e-01,-7.394896745681762695e-01,3.060940206050872803e-01,-4.798589646816253662e-01,-9.407985210418701172e-02,2.018219530582427979e-01,2.359581291675567627e-01
-5.891406536102294922e-01,3.232474625110626221e-01,-5.090295672416687012e-01,-1.084163114428520203e-01,-4.500775784254074097e-02,9.302820079028606415e-03,-2.214668393135070801e-01,-7.806789875030517578e-01,-8.877725005149841309e-01,7.771410793066024780e-02,-3.677861392498016357e-01,-2.044444903731346130e-03,2.951319515705108643e-01,2.663312554359436035e-01
-5.161074995994567871e-01,4.048680663108825684e-01,-5.045333504676818848e-01,-1.458896398544311523e-01,1.613169461488723755e-01,1.082340534776449203e-02,-2.972847223281860352e-01,-6.619281768798828125e-01,-7.512305974960327148e-01,1.007577870041131973e-02,-5.176461935043334961e-01,-3.130019903182983398e-01,2.173659801483154297e-01,3.436356782913208008e-03
-5.939363241195678711e-01,3.190766870975494385e-01,-5.205058455467224121e-01,-5.701516866683959961e-01,1.603951305150985718e-01,-2.218495458364486694e-01,-1.750964820384979248e-01,-7.202144265174865723e-01,-8.981883525848388672e-01,-5.526186898350715637e-02,-4.528279900550842285e-01,-2.808824777603149414e-01,4.078863859176635742e-01,4.075264930725097656e-02
-5.338217020034790039e-01,5.234263539314270020e-01,-4.283139705657958984e-01,-4.007697403430938721e-01,1.522211451083421707e-02,5.231223627924919128e-02,-1.815727949142456055e-01,-7.684997916221618652e-01,-7.994830012321472168e-01,-1.805220544338226318e-01,-6.213525533676147461e-01,-4.728142917156219482e-01,5.333828926086425781e-01,3.392670676112174988e-02
-4.057539999485015869e-01,4.777384996414184570e-01,-5.153927803039550781e-01,-2.993165254592895508e-01,8.543011546134948730e-02,-2.749933898448944092e-01,-7.818861305713653564e-02,-5.056260824203491211e-01,-8.470047116279602051e-01,-3.483626246452331543e-02,-7.775223851203918457e-01,-3.658940196037292480e-01,2.583127915859222412e-01,1.039839163422584534e-01
-1.880574375391006470e-01,5.559198856353759766e-01,-6.191102266311645508e-01,-2.418257296085357666e-01,2.118272036314010620e-01,-3.191307783126831055e-01,-2.247180938720703125e-01,-4.557331800460815430e-01,-6.084579825401306152e-01,-3.102458119392395020e-01,-7.672324776649475098e-01,-3.243267536163330078e-01,1.948659121990203857e-01,-4.799556452780961990e-03
-4.437402486801147461e-01,6.019930839538574219e-01,-5.013568997383117676e-01,-4.690781533718109131e-01,-3.953681513667106628e-02,-2.672750949859619141e-01,3.695206344127655029e-02,-4.292484521865844727e-01,-9.005185961723327637e-01,-2.905391454696655273e-01,-9.689454436302185059e-01,-3.432833254337310791e-01,3.421245217323303223e-01,-2.040207386016845703e-01
-4.069803953170776367e-01,6.248851418495178223e-01,-4.223147034645080566e-01,-3.214400112628936768e-01,-8.880998194217681885e-02,-1.268946379423141479e-01,-1.028615757822990417e-01,-2.829026281833648682e-01,-7.106928229331970215e-01,-4.532339870929718018e-01,-7.058671116828918457e-01,-4.126714169979095459e-01,2.153818607330322266e-01,-1.255392879247665405e-01
-3.779679834842681885e-01,6.962550282478332520e-01,-3.884180784225463867e-01,-2.956235408782958984e-01,1.238706931471824646e-01,-3.098717033863067627e-01,1.757156997919082642e-01,-2.878443300724029541e-01,-5.356622934341430664e-01,-3.075504601001739502e-01,-7.499937415122985840e-01,-2.627762258052825928e-01,2.142857909202575684e-01,-1.797157227993011475e-01
-3.583092689514160156e-01,7.126405239105224609e-01,-5.740377902984619141e-01,-5.578120052814483643e-02,3.228125274181365967e-01,-2.277931720018386841e-01,2.154913693666458130e-01,-1.228390187025070190e-01,-5.448526740074157715e-01,-2.213590592145919800e-01,-1.011164665222167969e+00,-3.419010043144226074e-01,2.649541385471820831e-02,-3.985644280910491943e-01
-3.411654233932495117e-01,6.892991662025451660e-01,-4.940184950828552246e-01,-6.551656126976013184e-02,3.216274976730346680e-01,-1.977473646402359009e-01,4.488138258457183838e-01,-2.334695607423782349e-01,-5.854006409645080566e-01,-3.349528312683105469e-01,-7.956886291503906250e-01,-3.165923058986663818e-01,1.547735929489135742e-01,-2.867237329483032227e-01
-3.009733855724334717e-01,7.597556114196777344e-01,-6.393766999244689941e-01,9.334972500801086426e-02,2.054234147071838379e-01,1.357608847320079803e-02,3.207345902919769287e-01,-1.684633642435073853e-01,-4.977752566337585449e-01,-3.442497551441192627e-01,-7.651996612548828125e-01,-2.721854448318481445e-01,2.989145927131175995e-02,-3.675586879253387451e-01
-1.079608723521232605e-01,6.848931908607482910e-01,-2.639984190464019775e-01,-5.997347086668014526e-02,3.116378784179687500e-01,-1.895013898611068726e-01,3.543568551540374756e-01,-1.535685658454895020e-01,-5.499854087829589844e-01,-2.520853579044342041e-01,-7.731649279594421387e-01,-4.724738895893096924e-01,5.924330279231071472e-02,-2.870116531848907471e-01
-1.628195866942405701e-02,7.785792946815490723e-01,-4.293060898780822754e-01,1.587037742137908936e-01,4.606201350688934326e-01,-7.515708357095718384e-02,3.435094654560089111e-01,-3.308190107345581055e-01,-1.537612527608871460e-01,-3.267500698566436768e-01,-6.433031558990478516e-01,-2.248980402946472168e-01,-1.941177845001220703e-01,-2.781249880790710449e-01
1.153556406497955322e-01,7.413484454154968262e-01,-6.139435172080993652e-01,2.047179043292999268e-01,5.136746764183044434e-01,-1.206507459282875061e-01,2.581895291805267334e-01,-2.417379468679428101e-01,-3.653880953788757324e-01,-9.973549842834472656e-02,-4.287653267383575439e-01,-3.321792781352996826e-01,-2.237249612808227539e-01,-2.247077971696853638e-01
1.256007701158523560e-01,6.797507405281066895e-01,-4.255687296390533447e-01,3.219797313213348389e-01,5.078855156898498535e-01,4.335244651883840561e-03,3.342493772506713867e-01,-4.098190963268280029e-01,-2.806998491287231445e-01,-1.628779768943786621e-01,-6.637716293334960938e-01,-2.631157934665679932e-01,-3.741998970508575439e-02,-2.959281504154205322e-01
3.480982035398483276e-02,5.139521360397338867e-01,-5.319209694862365723e-01,4.365037381649017334e-01,7.378965020179748535e-01,2.107750177383422852e-01,2.078933417797088623e-01,-2.087844163179397583e-01,-2.511233687400817871e-01,1.543639302253723145e-01,-3.375526368618011475e-01,6.053522156435064971e-05,-3.010622859001159668e-01,-3.824001252651214600e-01
6.464087963104248047e-02,7.117143273353576660e-01,-6.203356385231018066e-01,2.736406922340393066e-01,7.430339455604553223e-01,5.689090490341186523e-02,2.825893461704254150e-01,-1.084109842777252197e-01,-2.138935625553131104e-01,1.642300002276897430e-02,-2.876780629158020020e-01,-6.540578603744506836e-02,-9.647864103317260742e-02,-1.281282752752304077e-01
-4.035662114620208740e-02,7.708147764205932617e-01,-6.753107905387878418e-01,5.050672888755798340e-01,9.608677029609680176e-01,3.185946345329284668e-01,1.250648777931928635e-02,-1.672229170799255371e-01,-2.205096334218978882e-01,2.431057989597320557e-01,-2.935175895690917969e-01,-9.861851483583450317e-02,-2.903197892010211945e-03,-1.448850631713867188e-01
-7.251529395580291748e-02,6.849334239959716797e-01,-3.994449973106384277e-01,3.896071016788482666e-01,7.110451459884643555e-01,-2.301456872373819351e-03,1.917885988950729370e-01,-9.668454527854919434e-02,-9.055773168802261353e-02,1.676571369171142578e-01,-2.575893998146057129e-01,-1.422440707683563232e-01,1.897656172513961792e-02,-3.264849781990051270e-01
-1.020246744155883789e-01,3.920204639434814453e-01,-6.604845523834228516e-01,4.858125150203704834e-01,7.908545732498168945e-01,-2.032847888767719269e-02,6.115482654422521591e-03,-2.788030505180358887e-01,-1.263260841369628906e-01,3.016317822039127350e-02,-1.576403737999498844e-03,6.622862070798873901e-02,-1.420857161283493042e-01,-1.784759759902954102e-01
-3.998203203082084656e-02,4.597098231315612793e-01,-4.638303816318511963e-01,3.734053075313568115e-01,7.841382026672363281e-01,5.736703053116798401e-02,1.389358341693878174e-01,-1.446844190359115601e-01,-1.126004010438919067e-01,-1.428938955068588257e-01,-4.742636531591415405e-02,9.231268614530563354e-02,1.411567330360412598e-01,-7.213946431875228882e-02
-3.919871151447296143e-02,5.373673439025878906e-01,-5.229393243789672852e-01,3.447752892971038818e-01,5.980902910232543945e-01,-5.717026442289352417e-02,1.687332689762115479e-01,-5.692889541387557983e-02,6.418797373771667480e-02,8.492812514305114746e-02,1.089186873286962509e-02,6.696198135614395142e-02,2.128188312053680420e-01,-1.972321122884750366e-01
-2.550359964370727539e-01,2.176527231931686401e-01,-4.630248546600341797e-01,2.718358039855957031e-01,6.098474860191345215e-01,4.533494822680950165e-03,-1.462053805589675903e-01,-1.395329684019088745e-01,-4.889864102005958557e-02,1.540722101926803589e-01,-2.145715802907943726e-02,4.768954589962959290e-02,2.348189502954483032e-01,-2.709524929523468018e-01
-3.860017657279968262e-01,1.560252457857131958e-01,-6.832470297813415527e-01,2.388322055339813232e-01,4.476376175880432129e-01,1.569633334875106812e-01,-1.737617552280426025e-01,-2.948694229125976562e-01,1.328366398811340332e-01,-2.071634978055953979e-01,-1.822149455547332764e-01,1.065386906266212463e-01,3.203874528408050537e-01,-3.672370687127113342e-02
-2.940910756587982178e-01,1.929625421762466431e-01,-5.013731718063354492e-01,2.993002235889434814e-01,2.634022235870361328e-01,4.013748466968536377e-02,-3.101330399513244629e-01,-7.440112531185150146e-02,-6.240478530526161194e-02,-2.119676321744918823e-01,4.352124780416488647e-02,-1.160250529646873474e-01,4.669983685016632080e-01,-1.339347213506698608e-01
-5.013622641563415527e-01,2.041579037904739380e-01,-3.879198133945465088e-01,2.399666160345077515e-01,3.764759898185729980e-01,9.610726684331893921e-02,3.840319439768791199e-02,-1.099372282624244690e-01,7.430359255522489548e-03,-3.096641600131988525e-02,-2.537772357463836670e-01,1.301196813583374023e-01,5.351617336273193359e-01,-6.092051416635513306e-02
-5.716221332550048828e-01,1.227627843618392944e-01,-2.538351714611053467e-01,2.784231305122375488e-01,4.416752755641937256e-01,1.821738928556442261e-01,-4.095073640346527100e-01,-9.926323778927326202e-03,6.032880768179893494e-02,-3.187469244003295898e-01,-1.493097096681594849e-01,-1.364163756370544434e-01,3.640739321708679199e-01,-1.069934964179992676e-01
-3.395330905914306641e-01,8.616312593221664429e-02,-2.650794982910156250e-01,2.653072178363800049e-01,2.168083488941192627e-01,3.489289283752441406e-01,-3.247719705104827881e-01,-2.206378132104873657e-01,1.143508106470108032e-01,-2.834016084671020508e-01,-2.715407609939575195e-01,-3.845679387450218201e-02,5.330358743667602539e-01,-1.294988542795181274e-01
-3.330656588077545166e-01,1.031092703342437744e-01,-2.600144445896148682e-01,1.186190620064735413e-01,1.622070968151092529e-01,5.468559265136718750e-01,-5.372816920280456543e-01,-2.506025731563568115e-01,-3.390217944979667664e-02,-3.268689513206481934e-01,-8.213672041893005371e-02,-1.194505468010902405e-01,5.203945040702819824e-01,-1.007958725094795227e-01
