AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
2.161562815308570862e-02,5.290436744689941406e-02,1.051946133375167847e-01,5.302496254444122314e-02,1.030650082975625992e-02,1.229158565402030945e-01,-9.515856206417083740e-02,-1.050447598099708557e-01,-1.614625006914138794e-02,1.952830143272876740e-02,3.549422696232795715e-02,-5.592598021030426025e-02,1.218256130814552307e-01,-9.072073549032211304e-02
7.824637889862060547e-01,4.451458454132080078e-01,8.532096743583679199e-01,7.034419178962707520e-01,8.136551380157470703e-01,6.851039528846740723e-01,7.298386096954345703e-01,5.977541208267211914e-01,5.204768180847167969e-01,5.528646111488342285e-01,1.013334870338439941e+00,5.989658832550048828e-01,6.666030287742614746e-01,8.038667440414428711e-01
1.167641758918762207e+00,9.769771695137023926e-01,1.314121365547180176e+00,1.290065407752990723e+00,1.022861719131469727e+00,1.303327918052673340e+00,1.104321956634521484e+00,9.151172637939453125e-01,1.003115415573120117e+00,1.149186253547668457e+00,1.400372028350830078e+00,8.122189044952392578e-01,1.087383031845092773e+00,1.451937675476074219e+00
1.366080999374389648e+00,1.109948396682739258e+00,1.701792597770690918e+00,1.223458647727966309e+00,1.538936972618103027e+00,1.293056011199951172e+00,1.325936079025268555e+00,1.159414052963256836e+00,9.868453741073608398e-01,1.336095333099365234e+00,1.557005763053894043e+00,1.047401785850524902e+00,1.312924027442932129e+00,1.628421425819396973e+00
1.462188839912414551e+00,9.680578708648681641e-01,1.378745794296264648e+00,1.380958199501037598e+00,1.044782638549804688e+00,1.208375334739685059e+00,1.050671815872192383e+00,1.222553849220275879e+00,1.141458868980407715e+00,1.169904828071594238e+00,1.501469135284423828e+00,1.169969677925109863e+00,1.038633108139038086e+00,1.251420021057128906e+00
1.065005183219909668e+00,8.672993779182434082e-01,9.749738574028015137e-01,5.694761872291564941e-01,6.273775100708007812e-01,7.117791771888732910e-01,5.528451800346374512e-01,9.571056962013244629e-01,8.398080468177795410e-01,1.392723679542541504e+00,1.045815348625183105e+00,9.012758731842041016e-01,5.632121562957763672e-01,9.146441817283630371e-01
5.493211150169372559e-01,4.334013760089874268e-01,2.837413251399993896e-01,3.914716541767120361e-01,7.993477582931518555e-02,1.595503985881805420e-01,1.540195047855377197e-01,7.599422931671142578e-01,4.386804401874542236e-01,5.252674818038940430e-01,2.755412459373474121e-01,5.412734150886535645e-01,2.098433524370193481e-01,3.434774279594421387e-01
5.126147344708442688e-02,9.112003445625305176e-02,-4.520279467105865479e-01,-1.112649440765380859e-01,-3.520212769508361816e-01,-2.314873337745666504e-01,-2.470646947622299194e-01,1.476269364356994629e-01,-4.050577990710735321e-03,1.381234079599380493e-01,-8.439930528402328491e-02,2.930704057216644287e-01,-2.031920552253723145e-01,-2.578760385513305664e-01
-4.044352769851684570e-01,-1.299599856138229370e-01,-4.790952205657958984e-01,-1.673772335052490234e-01,-4.936919808387756348e-01,-3.560160100460052490e-01,-3.271076381206512451e-01,-3.517161905765533447e-01,-2.447022646665573120e-01,-1.602209657430648804e-01,-4.553860723972320557e-01,-1.536680012941360474e-01,-4.154275655746459961e-01,-5.985684990882873535e-01
-3.829953372478485107e-01,-4.618023335933685303e-01,-4.722431898117065430e-01,-5.230830311775207520e-01,-1.682825386524200439e-01,-2.453959137201309204e-01,-2.850201427936553955e-01,-5.900190472602844238e-01,-4.713460803031921387e-01,-4.840738773345947266e-01,-6.828641295433044434e-01,-3.176328837871551514e-01,-2.914996743202209473e-01,-4.444737732410430908e-01
-2.530074417591094971e-01,-4.442963004112243652e-01,-6.060491874814033508e-02,-1.959768533706665039e-01,1.055345833301544189e-01,2.858934700489044189e-01,3.697215914726257324e-01,-4.991872906684875488e-01,-4.159290194511413574e-01,-7.361037135124206543e-01,-1.413826644420623779e-01,-4.776482880115509033e-01,1.769395172595977783e-01,2.425082921981811523e-01
-1.059762537479400635e-01,-3.198681175708770752e-01,5.914033055305480957e-01,2.290381342172622681e-01,7.321632504463195801e-01,7.805284261703491211e-01,8.686950802803039551e-01,-2.216929197311401367e-02,-1.153237819671630859e-01,-2.180902659893035889e-01,4.826516807079315186e-01,-3.349451720714569092e-01,4.382871687412261963e-01,5.380121469497680664e-01
4.517444968223571777e-01,2.064052224159240723e-01,7.468996047973632812e-01,7.933349609375000000e-01,1.212441086769104004e+00,1.279131650924682617e+00,1.016508817672729492e+00,1.778007596731185913e-01,4.419013857841491699e-01,4.620941728353500366e-02,8.880773186683654785e-01,-2.417761534452438354e-01,9.211223721504211426e-01,1.025530338287353516e+00
7.994927167892456055e-01,2.176053524017333984e-01,1.169960618019104004e+00,9.853113889694213867e-01,1.141486883163452148e+00,1.318908452987670898e+00,1.265470743179321289e+00,6.888096928596496582e-01,4.797840714454650879e-01,6.787667870521545410e-01,1.152466297149658203e+00,2.015519440174102783e-01,1.124921917915344238e+00,1.351796627044677734e+00
1.120157599449157715e+00,5.779590010643005371e-01,1.025201797485351562e+00,1.048512220382690430e+00,8.218285441398620605e-01,8.789821863174438477e-01,8.120654225349426270e-01,8.704913854598999023e-01,7.540402412414550781e-01,9.648113846778869629e-01,1.129481315612792969e+00,5.678206086158752441e-01,7.908061146736145020e-01,9.224674701690673828e-01
8.865814208984375000e-01,6.138840317726135254e-01,6.574699878692626953e-01,7.813797593116760254e-01,1.706403642892837524e-01,2.748612761497497559e-01,3.109644055366516113e-01,8.297691345214843750e-01,8.736985325813293457e-01,1.061028003692626953e+00,8.544754385948181152e-01,6.837542057037353516e-01,-2.999955415725708008e-02,4.587939679622650146e-01
7.241259813308715820e-01,4.686384201049804688e-01,8.982062339782714844e-02,2.847343385219573975e-01,-3.726829588413238525e-01,-4.985089302062988281e-01,-5.090417265892028809e-01,7.417926192283630371e-01,6.176067590713500977e-01,7.713842988014221191e-01,3.561743721365928650e-02,6.247213482856750488e-01,-5.588496923446655273e-01,-2.221580743789672852e-01
2.269022017717361450e-01,2.039574682712554932e-01,-7.913967370986938477e-01,-5.993101000785827637e-01,-1.244836807250976562e+00,-9.726643562316894531e-01,-1.008842825889587402e+00,2.878610491752624512e-01,3.862738311290740967e-01,7.837283015251159668e-01,-9.007867574691772461e-01,4.008329212665557861e-01,-1.016963243484497070e+00,-8.751028776168823242e-01
-3.286112248897552490e-01,-1.155873462557792664e-01,-1.126879096031188965e+00,-1.050780653953552246e+00,-1.312454700469970703e+00,-1.114402770996093750e+00,-1.423798680305480957e+00,-8.461462706327438354e-02,-2.282624393701553345e-01,-2.009408548474311829e-02,-1.356222391128540039e+00,1.156226173043251038e-01,-1.321725130081176758e+00,-1.304535865783691406e+00
-9.986177682876586914e-01,-5.420580506324768066e-01,-1.231619596481323242e+00,-1.434342026710510254e+00,-1.205213546752929688e+00,-1.258721947669982910e+00,-1.161033987998962402e+00,-6.106413602828979492e-01,-7.011831402778625488e-01,-6.524788737297058105e-01,-1.667741656303405762e+00,-3.836045861244201660e-01,-1.196754336357116699e+00,-1.482462048530578613e+00
-1.295167326927185059e+00,-8.190285563468933105e-01,-1.231071829795837402e+00,-1.552485346794128418e+00,-7.930681109428405762e-01,-8.826473355293273926e-01,-8.485699295997619629e-01,-8.569521903991699219e-01,-9.637182950973510742e-01,-1.231064796447753906e+00,-1.557681322097778320e+00,-8.829438686370849609e-01,-9.867377877235412598e-01,-1.113229751586914062e+00
-1.565085291862487793e+00,-9.511392116546630859e-01,-6.578812599182128906e-01,-1.280678749084472656e+00,-1.354556530714035034e-01,-5.086034908890724182e-02,-1.253002434968948364e-01,-1.090242385864257812e+00,-1.029200792312622070e+00,-1.318680763244628906e+00,-1.107434511184692383e+00,-1.098007798194885254e+00,-2.188606411218643188e-01,-4.246058166027069092e-01
-1.157431006431579590e+00,-9.927193522453308105e-01,2.179910242557525635e-01,-8.500576019287109375e-01,5.407018065452575684e-01,5.910607576370239258e-01,1.459029018878936768e-01,-1.119357585906982422e+00,-9.370220303535461426e-01,-1.359819293022155762e+00,-4.110768735408782959e-01,-1.206071853637695312e+00,2.297301292419433594e-01,2.057813107967376709e-01
-8.001644611358642578e-01,-6.898279190063476562e-01,5.991904735565185547e-01,-1.491167545318603516e-01,7.781319022178649902e-01,7.687253355979919434e-01,5.972163677215576172e-01,-8.349040150642395020e-01,-3.753279149532318115e-01,-8.211584687232971191e-01,2.937535047531127930e-01,-1.136513590812683105e+00,5.667654871940612793e-01,5.837273001670837402e-01
-1.190441399812698364e-01,-2.241363078355789185e-01,9.578823447227478027e-01,4.393109083175659180e-01,5.765314102172851562e-01,9.613921046257019043e-01,5.188087821006774902e-01,-3.235737085342407227e-01,1.189731574413599446e-05,-4.178551733493804932e-01,7.319114208221435547e-01,-7.747952938079833984e-01,3.883979022502899170e-01,9.849662184715270996e-01
4.220308661460876465e-01,1.987054795026779175e-01,8.998693227767944336e-01,6.634995937347412109e-01,3.916074037551879883e-01,2.450670599937438965e-01,1.764094084501266479e-01,9.370439499616622925e-02,2.614513635635375977e-01,1.478270888328552246e-01,8.792683482170104980e-01,-3.227876424789428711e-01,2.037901133298873901e-01,5.897074937820434570e-01
7.926241755485534668e-01,4.901798069477081299e-01,6.219195127487182617e-01,8.273062109947204590e-01,9.187296032905578613e-02,-2.820973098278045654e-01,-1.500152647495269775e-01,5.061492323875427246e-01,6.731069087982177734e-01,6.246505975723266602e-01,8.776954412460327148e-01,6.904170662164688110e-02,-1.630051136016845703e-01,3.434826433658599854e-01
1.073181271553039551e+00,9.661386013031005859e-01,2.722932398319244385e-01,3.868288695812225342e-01,-3.799451887607574463e-01,-7.765170931816101074e-01,-6.430459618568420410e-01,8.712108731269836426e-01,1.029215335845947266e+00,9.924796819686889648e-01,3.853806853294372559e-01,3.918348550796508789e-01,-5.039991736412048340e-01,-3.454873263835906982e-01
7.452833056449890137e-01,8.263066411018371582e-01,-5.929207205772399902e-01,8.702006936073303223e-02,-9.515554308891296387e-01,-9.776871800422668457e-01,-7.935305833816528320e-01,9.442205429077148438e-01,5.072427988052368164e-01,9.338127374649047852e-01,-6.430992484092712402e-02,6.852554082870483398e-01,-7.476558685302734375e-01,-7.603499889373779297e-01
2.431298196315765381e-01,5.857797265052795410e-01,-9.131785035133361816e-01,-6.130715608596801758e-01,-7.217859625816345215e-01,-8.385758996009826660e-01,-9.823132753372192383e-01,6.747218966484069824e-01,2.793638110160827637e-01,8.833590745925903320e-01,-5.610731840133666992e-01,8.033033013343811035e-01,-7.080733776092529297e-01,-1.171635389328002930e+00
-1.616984456777572632e-01,4.207674860954284668e-01,-1.227700114250183105e+00,-7.377740144729614258e-01,-3.259480297565460205e-01,-4.659250676631927490e-01,-4.072740375995635986e-01,2.163501977920532227e-01,-2.108946442604064941e-01,5.548944473266601562e-01,-7.628151774406433105e-01,4.996948242187500000e-01,-3.875862956047058105e-01,-9.744238853454589844e-01
-6.999031305313110352e-01,-1.975484639406204224e-01,-9.616030454635620117e-01,-9.750363826751708984e-01,-4.107861220836639404e-02,8.027341961860656738e-02,1.017308905720710754e-01,-4.133844375610351562e-01,-3.628331422805786133e-01,-2.068566232919692993e-01,-8.865747451782226562e-01,4.328594505786895752e-01,2.083122134208679199e-01,-6.093935966491699219e-01
-8.124988675117492676e-01,-6.854947805404663086e-01,-5.045522451400756836e-01,-6.789762377738952637e-01,5.831104516983032227e-01,7.018459439277648926e-01,7.511003017425537109e-01,-3.507893681526184082e-01,-7.517443299293518066e-01,-7.372261881828308105e-01,-4.298757314682006836e-01,6.038118898868560791e-02,6.714549660682678223e-01,4.908300936222076416e-02
-9.017143249511718750e-01,-9.639617800712585449e-01,1.600878778845071793e-03,-1.950607895851135254e-01,8.498178720474243164e-01,9.059902429580688477e-01,1.198893785476684570e+00,-1.079537630081176758e+00,-9.079461693763732910e-01,-1.112085103988647461e+00,3.182258903980255127e-01,-4.010641872882843018e-01,1.119076251983642578e+00,8.491113185882568359e-01
-6.901646256446838379e-01,-8.513104915618896484e-01,5.238606333732604980e-01,4.111864566802978516e-01,1.081276059150695801e+00,8.468710780143737793e-01,1.303910493850708008e+00,-9.975200295448303223e-01,-7.763556838035583496e-01,-1.080798983573913574e+00,6.660420298576354980e-01,-6.791316270828247070e-01,1.036980628967285156e+00,1.288921833038330078e+00
-2.505182325839996338e-01,-7.305824756622314453e-01,6.711993813514709473e-01,9.270149469375610352e-01,6.998803615570068359e-01,4.816182851791381836e-01,8.119761347770690918e-01,-6.977831125259399414e-01,-3.540608882904052734e-01,-1.072241187095642090e+00,1.386685967445373535e+00,-7.254431247711181641e-01,8.289292454719543457e-01,8.720744252204895020e-01
3.525133430957794189e-01,-3.022154867649078369e-01,6.591960191726684570e-01,1.112699627876281738e+00,1.813380122184753418e-01,-6.214606389403343201e-02,3.073808252811431885e-01,-4.072213172912597656e-01,-7.122670859098434448e-02,-6.040058732032775879e-01,1.250303983688354492e+00,-5.541730523109436035e-01,2.799411416053771973e-01,4.475499093532562256e-01
7.412096858024597168e-01,8.752263337373733521e-02,1.874811351299285889e-01,1.141857743263244629e+00,-2.582466006278991699e-01,-9.525170326232910156e-01,-1.586134284734725952e-01,-4.268719628453254700e-02,4.950919151306152344e-01,-3.505056500434875488e-01,1.170202136039733887e+00,-2.327494174242019653e-01,-3.901213705539703369e-01,-8.858070522546768188e-02
1.087873697280883789e+00,4.194854199886322021e-01,-1.353712230920791626e-01,1.093781113624572754e+00,-6.645978689193725586e-01,-1.282665729522705078e+00,-6.170327663421630859e-01,4.138894379138946533e-01,5.819962620735168457e-01,3.302416205406188965e-01,2.907303571701049805e-01,-1.965969242155551910e-02,-6.619393229484558105e-01,-8.220140337944030762e-01
