AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-3.263407051563262939e-01,5.762192606925964355e-01,-1.403119564056396484e-01,2.330211549997329712e-02,2.621091604232788086e-01,-2.158643752336502075e-01,-7.344835400581359863e-01,3.087561130523681641e-01,-3.174670934677124023e-01,-4.606459289789199829e-02,5.999688506126403809e-01,-4.987075030803680420e-01,-3.367434740066528320e-01,1.023698896169662476e-01
-3.152728080749511719e-01,6.089748144149780273e-01,2.045633457601070404e-02,-6.299322843551635742e-02,3.596037924289703369e-01,-4.756435006856918335e-02,-8.380856513977050781e-01,2.324562668800354004e-01,-2.406119555234909058e-01,7.018983364105224609e-02,5.501931905746459961e-01,-2.054057866334915161e-01,-5.440056324005126953e-01,3.061902523040771484e-02
-2.204332649707794189e-01,4.791388213634490967e-01,-1.349886506795883179e-01,-3.384486213326454163e-02,8.923870325088500977e-02,1.322719752788543701e-01,-6.152976751327514648e-01,1.135314777493476868e-01,-2.192765921354293823e-01,4.434757307171821594e-02,6.090564727783203125e-01,-4.355755448341369629e-01,-2.921314537525177002e-01,1.438661068677902222e-01
-2.763055562973022461e-01,2.763000428676605225e-01,-1.430875211954116821e-01,-1.106905192136764526e-02,1.665948033332824707e-01,-6.405479460954666138e-02,-9.340996742248535156e-01,1.085556810721755028e-03,-5.383340716361999512e-01,4.077877476811408997e-02,5.742854475975036621e-01,-5.666825771331787109e-01,-3.218294680118560791e-01,1.733168661594390869e-01
-3.927491232752799988e-02,3.530839085578918457e-01,-2.058336436748504639e-01,6.317600607872009277e-02,1.261777896434068680e-02,-4.021746292710304260e-02,-9.795016050338745117e-01,-5.457827448844909668e-02,-1.326868683099746704e-01,-3.137212693691253662e-01,5.683364868164062500e-01,-3.368423581123352051e-01,-9.185066074132919312e-02,2.219944000244140625e-01
-2.524033486843109131e-01,2.190783619880676270e-01,-1.463833302259445190e-01,-5.419745668768882751e-02,9.222148358821868896e-02,-8.194115944206714630e-03,-7.803820371627807617e-01,-2.284435182809829712e-01,-2.589387893676757812e-01,-6.434593349695205688e-02,5.033137202262878418e-01,-4.914421737194061279e-01,-2.860910892486572266e-01,2.938019931316375732e-01
-8.193138241767883301e-02,1.573392301797866821e-01,-2.806844413280487061e-01,3.003737144172191620e-02,1.426767259836196899e-01,1.577442735433578491e-01,-9.255144596099853516e-01,-2.255025506019592285e-02,-3.392359018325805664e-01,-1.739569008350372314e-01,5.979591608047485352e-01,-4.974742829799652100e-01,-3.894622623920440674e-01,1.687526553869247437e-01
-2.324435859918594360e-01,2.505116462707519531e-01,-2.371889203786849976e-01,4.652607720345258713e-03,-4.435677453875541687e-02,-1.839885264635086060e-01,-1.039219260215759277e+00,-1.699933260679244995e-01,-4.340888559818267822e-01,-2.304279804229736328e-01,5.115050077438354492e-01,-4.679108262062072754e-01,-1.155771315097808838e-02,2.836009263992309570e-01
1.086302548646926880e-01,1.351521611213684082e-01,-2.203824669122695923e-01,2.641391241922974586e-03,-7.276577502489089966e-02,-5.022014304995536804e-02,-1.046069860458374023e+00,-1.832647919654846191e-01,-6.630970239639282227e-01,-1.708196550607681274e-01,3.562176823616027832e-01,-4.026274979114532471e-01,3.506501019001007080e-02,1.713363379240036011e-01
-2.870022505521774292e-02,-1.853536628186702728e-02,-3.053708374500274658e-01,1.385993659496307373e-01,-2.663147151470184326e-01,-7.889442890882492065e-02,-1.041389942169189453e+00,-2.055921703577041626e-01,-3.931003510951995850e-01,-3.652817308902740479e-01,4.836720824241638184e-01,-4.197996258735656738e-01,1.101469248533248901e-01,2.937209606170654297e-01
8.327579498291015625e-02,-7.324603945016860962e-02,-2.623665034770965576e-01,-7.098940759897232056e-02,-3.343430757522583008e-01,1.369859427213668823e-01,-1.064376115798950195e+00,-3.600629866123199463e-01,-5.653612613677978516e-01,-4.891090989112854004e-01,5.001472234725952148e-01,-5.775802135467529297e-01,2.769922018051147461e-01,3.218181729316711426e-01
-2.540883421897888184e-02,2.592284604907035828e-02,-4.153324663639068604e-01,8.085866272449493408e-02,-3.555572032928466797e-01,-3.382642194628715515e-02,-1.130081415176391602e+00,-2.339365780353546143e-01,-5.391992926597595215e-01,-4.339841008186340332e-01,3.187662661075592041e-01,-5.454941391944885254e-01,-3.206997876986861229e-03,2.413994669914245605e-01
7.802732288837432861e-02,-2.629245258867740631e-02,-5.019994974136352539e-01,-8.323891460895538330e-02,-2.613081932067871094e-01,5.207122862339019775e-02,-9.487221837043762207e-01,-1.663492918014526367e-01,-8.183123469352722168e-01,-4.505237042903900146e-01,3.348750174045562744e-01,-5.755971074104309082e-01,1.945602595806121826e-01,4.251891076564788818e-01
1.257434114813804626e-02,3.405610099434852600e-02,-3.015780150890350342e-01,2.085063606500625610e-01,-5.701580643653869629e-01,7.755655795335769653e-02,-9.094929695129394531e-01,-4.212625026702880859e-01,-6.282160878181457520e-01,-5.657073259353637695e-01,2.477133125066757202e-01,-3.255132436752319336e-01,1.889279633760452271e-01,3.791619241237640381e-01
1.471656467765569687e-02,8.757509291172027588e-02,-3.009470701217651367e-01,-8.192016929388046265e-02,-3.043734133243560791e-01,5.545370653271675110e-02,-8.855806589126586914e-01,-2.073627859354019165e-01,-6.755388975143432617e-01,-5.540382266044616699e-01,2.531513869762420654e-01,-3.232442140579223633e-01,3.893990814685821533e-01,2.344095110893249512e-01
1.081118285655975342e-01,-6.020305305719375610e-02,-2.487024664878845215e-01,9.893575310707092285e-02,-5.715370774269104004e-01,1.629226952791213989e-01,-9.191463589668273926e-01,-3.503188788890838623e-01,-5.050238370895385742e-01,-6.723349690437316895e-01,2.668152451515197754e-01,-3.052741289138793945e-01,2.645867466926574707e-01,3.071843385696411133e-01
1.592528522014617920e-01,-7.811833918094635010e-02,-5.689259171485900879e-01,1.501071173697710037e-02,-5.229508876800537109e-01,3.155582845211029053e-01,-6.131885647773742676e-01,-2.211520522832870483e-01,-5.928751826286315918e-01,-3.771122395992279053e-01,1.536138057708740234e-01,-2.755435109138488770e-01,2.178230732679367065e-01,2.554803490638732910e-01
