Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
-1.255486011505126953e+00,1.002705574035644531e+00,6.690350055694580078e+00,3.755136728286743164e+00,-3.247630834579467773e+00,-4.244203090667724609e+00,8.994304537773132324e-01,3.202346086502075195e+00,4.780905723571777344e+00,4.632145881652832031e+00,3.821924924850463867e+00,3.866247534751892090e-01,9.586781263351440430e-01,3.072893381118774414e+00,5.130004882812500000e+00,3.263962984085083008e+00,1.206767678260803223e+00,-6.861203312873840332e-01,9.319116473197937012e-01,3.212251067161560059e-01,2.502467870712280273e+00,8.219140768051147461e-01,-1.577437520027160645e+00,-9.040941596031188965e-01,6.084304451942443848e-01,9.173109531402587891e-01,-1.762580394744873047e+00,6.836521625518798828e-01,1.365135669708251953e+00,-4.893203079700469971e-01,-1.505668520927429199e+00,3.292583703994750977e+00
4.126480221748352051e-01,-4.426224231719970703e+00,-9.055543899536132812e+00,-8.842174530029296875e+00,-3.749857664108276367e+00,-2.806508779525756836e+00,-1.485075712203979492e+00,-1.555174350738525391e+00,4.498207867145538330e-01,-7.295214384794235229e-02,-1.215802907943725586e+00,-4.596377849578857422e+00,-1.690194010734558105e+00,2.995805025100708008e+00,2.464709997177124023e+00,8.906235098838806152e-01,-7.593227624893188477e-01,1.849753975868225098e+00,5.386368751525878906e+00,6.561131000518798828e+00,5.460972785949707031e+00,4.065338671207427979e-01,-1.838323116302490234e+00,-3.391672849655151367e+00,-4.881932735443115234e+00,-5.940365791320800781e+00,-3.574181556701660156e+00,1.752241998910903931e-01,4.151821136474609375e+00,2.656431496143341064e-01,-4.786080360412597656e+00,-1.131787490844726562e+01
1.089902669191360474e-01,-1.005082607269287109e+01,-2.135213470458984375e+01,-1.979399681091308594e+01,-3.514679431915283203e+00,8.097806572914123535e-01,-6.746757984161376953e+00,-1.157143783569335938e+01,-8.923447608947753906e+00,-4.827803134918212891e+00,-2.759376525878906250e+00,-5.545524120330810547e+00,-3.705462694168090820e+00,-2.350191116333007812e+00,-2.657653570175170898e+00,-1.121599078178405762e+00,-9.983335137367248535e-01,4.607907235622406006e-01,1.790243148803710938e+00,2.503814697265625000e+00,4.399802386760711670e-01,-9.465459585189819336e-01,-2.015368461608886719e+00,-2.931879758834838867e+00,-6.811002254486083984e+00,-1.046993637084960938e+01,-8.441626548767089844e+00,-5.610803127288818359e+00,6.084879636764526367e-01,-5.996259689331054688e+00,-1.306901931762695312e+01,-1.590015602111816406e+01
8.920180052518844604e-02,-6.394626617431640625e+00,-9.072959899902343750e+00,-8.883365631103515625e+00,2.939355134963989258e+00,2.995598316192626953e+00,-1.866522312164306641e+00,-3.759309768676757812e+00,-6.520366191864013672e+00,-5.622155666351318359e+00,-2.737391948699951172e+00,3.675054013729095459e-01,-6.072170138359069824e-01,-4.464671313762664795e-01,-9.984683394432067871e-01,2.719478368759155273e+00,1.450688004493713379e+00,-3.418459594249725342e-01,-1.612974405288696289e+00,-1.568244099617004395e+00,-2.853544712066650391e+00,-1.852833032608032227e+00,-3.521231412887573242e+00,-1.619749307632446289e+00,-4.791221618652343750e+00,-7.049898147583007812e+00,-5.135481357574462891e+00,-4.774654388427734375e+00,-3.139974117279052734e+00,-8.360809326171875000e+00,-9.804996490478515625e+00,-1.107008647918701172e+01
1.779810309410095215e+00,-2.415265560150146484e+00,-2.555757522583007812e+00,-1.511494040489196777e+00,5.182988643646240234e+00,2.277992963790893555e+00,3.767958402633666992e+00,6.772788047790527344e+00,-1.854898631572723389e-01,-5.043723106384277344e+00,-4.422902107238769531e+00,2.078758716583251953e+00,3.680214881896972656e-01,1.710893273353576660e+00,-1.348391413688659668e+00,1.090914130210876465e+00,-6.513743996620178223e-01,1.411769628524780273e+00,3.237434387207031250e+00,2.927099466323852539e+00,-7.741779685020446777e-01,-2.605339050292968750e+00,-1.992001533508300781e+00,1.062087178230285645e+00,3.077736794948577881e-01,-3.633375763893127441e-01,2.611122369766235352e+00,2.412852287292480469e+00,2.997863590717315674e-01,-8.256470561027526855e-01,2.011941194534301758e+00,-1.554459810256958008e+00
5.869349002838134766e+00,4.403390407562255859e+00,-2.022333070635795593e-02,8.915648460388183594e-01,4.330355644226074219e+00,7.208695888519287109e+00,5.639397621154785156e+00,3.175364255905151367e+00,-7.154469490051269531e-01,1.185961127281188965e+00,5.029628753662109375e+00,7.739177227020263672e+00,7.013102054595947266e+00,4.387450218200683594e+00,-1.519842505455017090e+00,1.813136458396911621e+00,3.929137706756591797e+00,5.467996120452880859e+00,6.437731742858886719e+00,5.086730957031250000e+00,2.581040859222412109e+00,4.176632881164550781e+00,8.183629989624023438e+00,6.794528484344482422e+00,4.813673973083496094e+00,5.458419799804687500e+00,8.848402976989746094e+00,7.824692249298095703e+00,5.653520584106445312e+00,5.292112827301025391e+00,5.887732505798339844e+00,4.188762187957763672e+00
6.887098312377929688e+00,5.234694957733154297e+00,-1.923450708389282227e+00,-1.362553834915161133e+00,4.621451199054718018e-01,5.256138801574707031e+00,2.895740985870361328e+00,-4.954905033111572266e+00,-6.145113110542297363e-01,4.742739200592041016e+00,1.122531700134277344e+01,1.021057319641113281e+01,1.082066249847412109e+01,5.152591705322265625e+00,1.627156138420104980e+00,6.988783836364746094e+00,9.113224983215332031e+00,3.795378208160400391e+00,-1.882959961891174316e+00,-3.210305213928222656e+00,-7.880856096744537354e-02,6.598644733428955078e+00,6.733782768249511719e+00,1.702141165733337402e+00,-1.522644758224487305e+00,1.615025997161865234e+00,7.504944801330566406e+00,4.347176551818847656e+00,1.783760309219360352e+00,1.192176818847656250e+00,4.239964485168457031e+00,1.211116194725036621e+00
-1.988779544830322266e+00,-1.138743042945861816e+00,1.636392474174499512e+00,5.524324178695678711e-01,-6.784108161926269531e+00,-8.081504821777343750e+00,-4.639548301696777344e+00,-5.374948024749755859e+00,4.749854087829589844e+00,1.561345815658569336e+00,1.421142816543579102e+00,-3.381744146347045898e+00,-3.288368225097656250e+00,-5.005435466766357422e+00,-4.918475151062011719e+00,-1.640432715415954590e+00,-2.793467998504638672e+00,-4.773024559020996094e+00,-8.466442108154296875e+00,-8.783346176147460938e+00,-6.954042911529541016e+00,-4.185690879821777344e+00,-7.110938072204589844e+00,-7.450655937194824219e+00,-5.742690086364746094e+00,-3.375105381011962891e+00,-7.389627099037170410e-01,-4.493758201599121094e+00,-5.996982097625732422e+00,-2.549289226531982422e+00,5.978762149810791016e+00,4.961145401000976562e+00
-4.908886432647705078e+00,1.196206092834472656e+00,1.189103412628173828e+01,1.151580619812011719e+01,-4.080501079559326172e+00,-8.397651672363281250e+00,-4.172796726226806641e+00,5.722393989562988281e-01,6.010963439941406250e+00,1.946512013673782349e-01,-8.006946563720703125e+00,-9.780904769897460938e+00,-1.225541782379150391e+01,-1.352234077453613281e+01,-1.406326198577880859e+01,-1.046421718597412109e+01,-1.131518173217773438e+01,-9.490823745727539062e+00,-7.155194282531738281e+00,-6.242033958435058594e+00,-7.716473102569580078e+00,-7.346182346343994141e+00,-5.407041549682617188e+00,-1.862142324447631836e+00,2.109720706939697266e+00,2.305085182189941406e+00,-2.543747663497924805e+00,-3.356188297271728516e+00,-4.183533191680908203e+00,2.366933584213256836e+00,9.686880111694335938e+00,1.777908134460449219e+01
2.469090700149536133e+00,8.072436332702636719e+00,8.309636116027832031e+00,1.115662574768066406e+01,2.933573246002197266e+00,3.670658826828002930e+00,6.583191394805908203e+00,4.903028011322021484e+00,-1.300191640853881836e+00,-4.646968364715576172e+00,-4.656039237976074219e+00,4.316740632057189941e-01,-3.138633728027343750e+00,-6.203350543975830078e+00,-7.401097774505615234e+00,-1.093779563903808594e+00,-1.488442420959472656e+00,-4.922684192657470703e+00,-5.510097026824951172e+00,-5.246688842773437500e+00,-3.619036674499511719e+00,2.143364906311035156e+00,7.202285289764404297e+00,6.672400951385498047e+00,6.405734062194824219e+00,7.341305732727050781e+00,5.960945129394531250e+00,6.178591251373291016e+00,2.742127418518066406e+00,6.801040649414062500e+00,1.093291664123535156e+01,1.497504615783691406e+01
4.683509349822998047e+00,5.572143554687500000e+00,-1.219905972480773926e+00,2.068865537643432617e+00,4.771069526672363281e+00,6.973155021667480469e+00,1.071038722991943359e+01,8.037184715270996094e+00,-1.614462256431579590e+00,-6.154954910278320312e+00,-3.065434098243713379e-01,4.274265766143798828e+00,4.970468521118164062e+00,3.708437919616699219e+00,3.539623260498046875e+00,5.484559535980224609e+00,5.201723098754882812e+00,6.763212084770202637e-01,-2.609700441360473633e+00,-3.657982110977172852e+00,-3.903358578681945801e-01,3.426733732223510742e+00,5.240036487579345703e+00,3.341094732284545898e+00,3.091324806213378906e+00,4.933223247528076172e+00,9.060214996337890625e+00,7.222986221313476562e+00,3.375579833984375000e+00,5.516953945159912109e+00,9.228563308715820312e+00,7.604203701019287109e+00
-2.383975267410278320e+00,3.987380027770996094e+00,8.135033607482910156e+00,1.127080249786376953e+01,6.098952293395996094e+00,1.697234272956848145e+00,1.862482309341430664e+00,6.898823261260986328e+00,9.359093666076660156e+00,7.423584938049316406e+00,2.244985342025756836e+00,-2.498830080032348633e+00,-7.516948133707046509e-02,1.153016448020935059e+00,6.115956902503967285e-01,-2.293606996536254883e+00,5.310653895139694214e-02,3.078875243663787842e-01,3.068194627761840820e+00,1.879720449447631836e+00,1.533874630928039551e+00,-2.169836521148681641e+00,-1.606956005096435547e+00,1.217247247695922852e+00,7.153310298919677734e+00,8.469622611999511719e+00,5.630530357360839844e+00,1.628458797931671143e-01,7.781671285629272461e-01,6.294839382171630859e+00,9.184080123901367188e+00,1.394466304779052734e+01
