Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
3.932565212249755859e+00,2.035899162292480469e+00,-3.848834037780761719e+00,4.060561358928680420e-01,4.212403774261474609e+00,7.055601119995117188e+00,4.282106876373291016e+00,5.592082500457763672e+00,3.196240186691284180e+00,3.321911811828613281e+00,2.792349338531494141e+00,3.165690898895263672e+00,9.076091647148132324e-01,-2.106498003005981445e+00,-3.161268234252929688e+00,-4.048232555389404297e+00,-1.007702469825744629e+00,-2.349035255610942841e-02,2.049445152282714844e+00,2.763032436370849609e+00,2.599293231964111328e+00,2.094583988189697266e+00,6.671776175498962402e-01,-8.753973841667175293e-01,-1.325936198234558105e+00,-6.827889680862426758e-01,1.005205273628234863e+00,3.602411746978759766e+00,3.728233098983764648e+00,1.299059033393859863e+00,3.112826049327850342e-01,1.039347648620605469e+01
1.487168192863464355e+00,3.412887811660766602e+00,1.988247156143188477e+00,1.615188598632812500e+00,3.119494300335645676e-03,1.231522917747497559e+00,-2.992134988307952881e-01,-1.963910162448883057e-01,-2.317285776138305664e+00,-1.140505313873291016e+00,1.200816333293914795e-01,3.315939903259277344e+00,-4.745640158653259277e-01,-2.085534334182739258e+00,8.502154350280761719e-01,1.884741902351379395e+00,-3.465932905673980713e-01,-3.973052799701690674e-01,7.995264530181884766e-01,3.101458251476287842e-01,-2.917623519897460938e+00,-1.126003742218017578e+00,-3.483359813690185547e-01,-4.080865859985351562e+00,-4.956511020660400391e+00,-5.478733539581298828e+00,-2.273397445678710938e+00,-4.932493865489959717e-01,2.210262537002563477e+00,-9.358898997306823730e-01,-2.333920478820800781e+00,4.580382823944091797e+00
2.344460964202880859e+00,5.375047922134399414e-01,-2.779179334640502930e+00,-3.876083135604858398e+00,-9.988715648651123047e-01,1.049035549163818359e+00,-8.033092617988586426e-01,-2.898591279983520508e+00,-5.284391403198242188e+00,-2.868523597717285156e+00,-5.994147658348083496e-01,2.043077468872070312e+00,1.115166544914245605e+00,-2.279024273157119751e-01,2.156673431396484375e+00,3.642303228378295898e+00,4.506567478179931641e+00,4.390357494354248047e+00,6.408700466156005859e+00,4.365896701812744141e+00,-4.087203145027160645e-01,-1.599030733108520508e+00,6.693797707557678223e-01,-3.940078735351562500e+00,-6.814693927764892578e+00,-6.739059925079345703e+00,-1.723241209983825684e+00,3.223542273044586182e-01,1.018728017807006836e+00,-2.095114231109619141e+00,-4.361254692077636719e+00,-3.313838541507720947e-01
2.545003652572631836e+00,-5.026943683624267578e+00,-8.616061210632324219e+00,-6.990947723388671875e+00,-4.088928699493408203e-01,2.781186580657958984e+00,2.840035676956176758e+00,4.673314690589904785e-01,-1.104823589324951172e+00,4.245024681091308594e+00,5.616226673126220703e+00,4.037560939788818359e+00,5.360458850860595703e+00,3.208650588989257812e+00,9.033548235893249512e-01,-1.303463894873857498e-02,7.399457454681396484e+00,7.376092910766601562e+00,6.800432205200195312e+00,5.978987693786621094e+00,9.233547210693359375e+00,7.686909675598144531e+00,5.661397933959960938e+00,3.745304107666015625e+00,2.390617847442626953e+00,1.278529167175292969e+00,2.852687358856201172e+00,5.164896965026855469e+00,2.002207279205322266e+00,1.248729586601257324e+00,1.237358570098876953e+00,-2.387481182813644409e-01
-7.851931095123291016e+00,-7.876328945159912109e+00,-1.087257099151611328e+01,-1.064328384399414062e+01,-9.234343528747558594e+00,-6.784996986389160156e+00,-5.452155590057373047e+00,-4.887309074401855469e+00,-7.204710006713867188e+00,-5.009634494781494141e+00,-3.600506305694580078e+00,-3.338187694549560547e+00,-5.584769725799560547e+00,-4.745567321777343750e+00,-5.803475379943847656e+00,-5.819715023040771484e+00,-2.864952087402343750e+00,-3.544025421142578125e+00,-7.154395103454589844e+00,-4.653446674346923828e+00,1.315517902374267578e+00,2.028718471527099609e+00,-2.347157001495361328e+00,-2.114176988601684570e+00,-1.698751091957092285e+00,-5.327524185180664062e+00,-6.168299198150634766e+00,-5.212635517120361328e+00,-4.413639545440673828e+00,-7.372316360473632812e+00,-8.162531852722167969e+00,-6.086934089660644531e+00
-5.929706096649169922e+00,1.076260089874267578e+00,-5.238414406776428223e-01,-3.690917253494262695e+00,-7.382635116577148438e+00,-6.450313568115234375e+00,-6.998913288116455078e+00,-6.020658969879150391e+00,-6.744945526123046875e+00,-9.077601432800292969e+00,-8.089383125305175781e+00,-5.545992851257324219e+00,-6.630978584289550781e+00,-2.704255104064941406e+00,1.755763769149780273e+00,9.097878932952880859e-01,-5.514927506446838379e-01,-3.015741586685180664e+00,-4.503744125366210938e+00,-5.680318832397460938e+00,-3.692482233047485352e+00,-2.078475713729858398e+00,-1.821437001228332520e+00,-1.029275655746459961e+00,-1.069367408752441406e+00,-2.306995391845703125e+00,-2.805080652236938477e+00,-2.388089418411254883e+00,-2.035404294729232788e-01,-6.155942916870117188e+00,-1.037409400939941406e+01,9.719781875610351562e-01
8.067455291748046875e+00,1.100624179840087891e+01,1.223192787170410156e+01,5.758738994598388672e+00,2.691448211669921875e+00,3.762800455093383789e+00,4.494789123535156250e+00,1.384650945663452148e+00,4.163338661193847656e+00,6.678525924682617188e+00,7.652282714843750000e+00,6.512884616851806641e+00,1.022646141052246094e+01,1.174496078491210938e+01,1.372518062591552734e+01,1.154695987701416016e+01,1.265059089660644531e+01,1.096715545654296875e+01,1.259659481048583984e+01,8.131987571716308594e+00,9.744015693664550781e+00,1.056151676177978516e+01,1.146190834045410156e+01,1.266265773773193359e+01,1.233595085144042969e+01,1.485052871704101562e+01,1.457536125183105469e+01,1.556716537475585938e+01,1.381556510925292969e+01,9.701391220092773438e+00,5.973948001861572266e+00,1.551237964630126953e+01
4.810208797454833984e+00,3.698002338409423828e+00,1.329969286918640137e+00,-4.011000633239746094e+00,1.940323561429977417e-01,2.545658349990844727e+00,3.755903720855712891e+00,2.598989009857177734e-01,1.205043911933898926e+00,5.200739860534667969e+00,7.081521034240722656e+00,4.821734905242919922e+00,5.673384666442871094e+00,6.177636146545410156e+00,5.099337100982666016e+00,2.171013593673706055e+00,3.152579784393310547e+00,6.147122383117675781e+00,7.705210208892822266e+00,9.171691894531250000e+00,9.151563644409179688e+00,7.762256145477294922e+00,5.983959674835205078e+00,6.385813236236572266e+00,6.595232009887695312e+00,8.039811134338378906e+00,8.764612197875976562e+00,8.749526023864746094e+00,6.448399543762207031e+00,5.323380470275878906e+00,6.041384220123291016e+00,8.712451934814453125e+00
-9.275592565536499023e-01,-1.587554574012756348e+00,-7.299528598785400391e+00,-9.180508613586425781e+00,-4.154655933380126953e+00,1.582917273044586182e-01,-5.347191691398620605e-01,-2.947513341903686523e+00,-6.777057647705078125e+00,-4.875399589538574219e+00,-3.464090824127197266e+00,-2.869400739669799805e+00,-4.503351688385009766e+00,-5.225205421447753906e+00,-7.265967845916748047e+00,-5.866272449493408203e+00,-4.651477336883544922e+00,-4.025563240051269531e+00,-2.754212379455566406e+00,1.944700777530670166e-01,-1.565837502479553223e+00,-3.843691349029541016e+00,-3.361302614212036133e+00,-4.534883975982666016e+00,-3.350375890731811523e+00,-3.844958305358886719e+00,-2.977902412414550781e+00,-5.262122154235839844e+00,-4.563855171203613281e+00,-5.363361358642578125e+00,-2.637104511260986328e+00,-1.561305403709411621e+00
6.102009296417236328e+00,7.148712635040283203e+00,6.474833011627197266e+00,6.689346790313720703e+00,3.928539276123046875e+00,7.069385528564453125e+00,6.553629875183105469e+00,4.694709300994873047e+00,2.842941761016845703e+00,3.684065580368041992e+00,5.742607116699218750e+00,4.600221157073974609e+00,3.976947069168090820e+00,1.627428174018859863e+00,7.842695713043212891e-01,3.952195405960083008e+00,6.873068809509277344e+00,4.732928752899169922e+00,7.553915977478027344e+00,2.864938259124755859e+00,1.755069971084594727e+00,1.460551977157592773e+00,4.075753211975097656e+00,2.670859813690185547e+00,4.373188972473144531e+00,6.024967670440673828e+00,3.890877246856689453e+00,3.372491359710693359e+00,4.052911281585693359e+00,4.349170684814453125e+00,4.972956657409667969e+00,4.661715030670166016e+00
