Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
-3.063751459121704102e-01,-3.627730906009674072e-01,-2.031686902046203613e-01,-3.949284553527832031e-01,-7.389801144599914551e-01,2.322214841842651367e-01,3.126646876335144043e-01,9.255754947662353516e-02,4.851248487830162048e-02,-3.700967729091644287e-01,-1.025057956576347351e-01,-7.165057659149169922e-01,2.122885137796401978e-01,4.650247991085052490e-01,-7.794959843158721924e-02,-5.259967446327209473e-01,-4.968014657497406006e-01,7.750284075736999512e-01,1.022347807884216309e-01,4.972437322139739990e-01,-7.638147473335266113e-02,3.882598280906677246e-01,-5.806919932365417480e-01,-1.011657193303108215e-01,3.550510704517364502e-01,3.014557957649230957e-01,3.507970832288265228e-03,-4.585743546485900879e-01,-3.459539115428924561e-01,-3.807377815246582031e-01,-3.286951780319213867e-01,1.350666284561157227e-01
1.094704046845436096e-01,-2.833668291568756104e-01,-2.672787904739379883e-01,-3.298062086105346680e-01,-5.793830752372741699e-01,2.277481704950332642e-01,4.415349662303924561e-01,-1.431448664516210556e-02,2.118009626865386963e-01,-4.040656685829162598e-01,1.135356426239013672e-01,-2.553742527961730957e-01,1.044232621788978577e-01,9.108091592788696289e-01,1.632764786481857300e-01,-5.960364341735839844e-01,-5.613192319869995117e-01,7.471195459365844727e-01,-1.254669278860092163e-01,2.721295356750488281e-01,2.462512403726577759e-01,1.292178481817245483e-01,-5.797259807586669922e-01,-2.622220814228057861e-01,-2.244697064161300659e-01,5.901328921318054199e-01,9.952030330896377563e-02,-4.425062239170074463e-01,-3.916567862033843994e-01,-3.505716919898986816e-01,-3.862051665782928467e-01,1.157662048935890198e-01
2.864373624324798584e-01,-1.187662854790687561e-01,-4.092556536197662354e-01,-1.972626596689224243e-01,-1.274638622999191284e-01,2.841429412364959717e-01,5.367335081100463867e-01,2.109777480363845825e-01,3.806058466434478760e-01,-4.433540701866149902e-01,4.846294820308685303e-01,7.878083735704421997e-03,1.266725361347198486e-01,1.090857863426208496e+00,5.173441767692565918e-01,-6.583183407783508301e-01,-2.967452406883239746e-01,8.899971246719360352e-01,-2.598997354507446289e-01,2.442460060119628906e-01,4.306026995182037354e-01,-2.533504366874694824e-01,-5.058865547180175781e-01,-8.415344357490539551e-01,-8.021226525306701660e-02,4.962669909000396729e-01,3.076269626617431641e-01,-2.570084929466247559e-01,-5.991946458816528320e-01,-5.303452610969543457e-01,-4.181104153394699097e-02,5.461424216628074646e-02
4.930863976478576660e-01,-1.589753031730651855e-01,-1.527612358331680298e-01,-1.830386668443679810e-01,1.211434751749038696e-01,1.905994117259979248e-01,3.955267667770385742e-01,-1.574745625257492065e-01,3.788296282291412354e-01,-2.211569100618362427e-01,3.771956861019134521e-01,5.673606321215629578e-02,1.304627954959869385e-01,6.682839393615722656e-01,3.581370115280151367e-01,-4.532167017459869385e-01,6.704242527484893799e-02,8.265447616577148438e-01,-5.504195690155029297e-01,-1.563055068254470825e-02,3.133501410484313965e-01,-4.627126753330230713e-01,-2.869178354740142822e-01,-7.560489177703857422e-01,-4.065787792205810547e-01,6.633380055427551270e-01,2.852623462677001953e-01,8.061903715133666992e-02,-6.997473239898681641e-01,-4.035705626010894775e-01,3.071941435337066650e-01,1.938712038099765778e-02
3.763260543346405029e-01,4.174326360225677490e-02,-2.895360887050628662e-01,1.796644032001495361e-01,8.512348681688308716e-02,4.264489412307739258e-01,6.150209307670593262e-01,3.933349251747131348e-02,2.610863745212554932e-01,5.073055252432823181e-02,9.822616726160049438e-02,4.268883764743804932e-01,1.541936844587326050e-01,5.471847057342529297e-01,4.586482942104339600e-01,-2.903192937374114990e-01,2.533114254474639893e-01,5.974795222282409668e-01,-7.843565940856933594e-01,-4.276617616415023804e-02,4.522979259490966797e-01,-3.066148757934570312e-01,-7.181336730718612671e-02,-5.249510407447814941e-01,-5.679530501365661621e-01,6.333442330360412598e-01,2.964716553688049316e-01,-2.681061998009681702e-02,-8.677864670753479004e-01,-3.387703001499176025e-01,6.663616895675659180e-01,-4.813511967658996582e-01
7.198781967163085938e-01,3.233719766139984131e-01,-2.533015310764312744e-01,3.389299213886260986e-01,-6.316753476858139038e-02,6.039548516273498535e-01,3.364935815334320068e-01,4.366158545017242432e-01,3.504341840744018555e-01,1.264903247356414795e-01,2.008251696825027466e-01,2.417750358581542969e-01,-1.646754741668701172e-01,3.629452586174011230e-01,1.130066961050033569e-01,-1.764555126428604126e-01,5.750727057456970215e-01,8.327364921569824219e-02,-5.458677411079406738e-01,6.469991803169250488e-02,4.589740633964538574e-01,-5.842024087905883789e-01,2.226235121488571167e-01,-3.807925581932067871e-01,-3.541063964366912842e-01,7.897339463233947754e-01,1.984200775623321533e-01,8.180501312017440796e-02,-9.037944078445434570e-01,-2.781606465578079224e-02,7.680495977401733398e-01,-4.812501668930053711e-01
6.267277598381042480e-01,6.025476455688476562e-01,-1.589872837066650391e-01,-9.978025406599044800e-02,-1.890144348144531250e-01,7.320285439491271973e-01,5.898876190185546875e-01,7.421430349349975586e-01,-1.344361808151006699e-02,2.960195839405059814e-01,-3.853467479348182678e-02,1.465857494622468948e-02,-2.766176462173461914e-01,-1.094124987721443176e-01,-3.928792476654052734e-02,-1.529589146375656128e-01,3.422901034355163574e-01,-1.045674309134483337e-01,-3.670488595962524414e-01,7.891479134559631348e-02,4.277698695659637451e-01,-3.206721842288970947e-01,5.605345368385314941e-01,-1.452919989824295044e-01,-1.178582832217216492e-01,7.003597021102905273e-01,1.931374073028564453e-01,-2.633858323097229004e-01,-5.282015204429626465e-01,1.287291496992111206e-01,8.177093267440795898e-01,-8.981587290763854980e-01
7.221643924713134766e-01,8.416370153427124023e-01,1.132292672991752625e-01,-1.095318049192428589e-01,-1.974390074610710144e-02,5.343855619430541992e-01,5.644785761833190918e-01,1.021949291229248047e+00,-4.952120035886764526e-02,3.152250349521636963e-01,-1.354067027568817139e-01,8.439034968614578247e-02,-1.662555783987045288e-01,-3.328270912170410156e-01,-1.261943727731704712e-01,-5.305521190166473389e-02,4.206286668777465820e-01,-2.400082945823669434e-01,-3.305391073226928711e-01,2.529078722000122070e-01,6.095309853553771973e-01,-2.122376561164855957e-01,6.593529582023620605e-01,1.300306171178817749e-01,3.879188001155853271e-01,3.694317340850830078e-01,-9.072135202586650848e-03,-3.652204573154449463e-01,-3.250685930252075195e-01,1.113398596644401550e-01,6.886842250823974609e-01,-9.086706042289733887e-01
7.000341415405273438e-01,6.145650744438171387e-01,-2.505429089069366455e-01,-5.412346124649047852e-01,1.700849086046218872e-02,-2.458530664443969727e-02,3.301120102405548096e-01,1.065349578857421875e+00,-3.179067969322204590e-01,-5.226485058665275574e-02,5.685036256909370422e-02,1.358286738395690918e-01,2.591396868228912354e-01,-2.271166145801544189e-01,-2.104128599166870117e-01,-7.143385708332061768e-02,2.993004620075225830e-01,-3.018830157816410065e-02,-1.121107935905456543e-01,4.507051706314086914e-01,4.917905926704406738e-01,-3.861140906810760498e-01,8.045312166213989258e-01,-1.522374060004949570e-02,4.565940499305725098e-01,9.433785080909729004e-02,-2.806496918201446533e-01,-4.177923798561096191e-01,6.355715915560722351e-03,-1.877542585134506226e-01,7.029211521148681641e-01,-5.379293560981750488e-01
3.236736953258514404e-01,4.365646243095397949e-01,-4.148280024528503418e-01,-5.260929465293884277e-01,-3.831413090229034424e-01,-1.255565285682678223e-01,2.002563327550888062e-01,6.318785548210144043e-01,-1.134098470211029053e-01,-4.229752421379089355e-01,-1.389044970273971558e-01,-8.324374258518218994e-02,5.863890647888183594e-01,-1.911629140377044678e-01,-1.798718422651290894e-01,2.597775161266326904e-01,4.831113815307617188e-01,1.585686951875686646e-01,-2.064896821975708008e-01,5.977659821510314941e-01,2.118128389120101929e-01,-1.585848331451416016e-01,6.539692878723144531e-01,3.395234644412994385e-01,5.765229463577270508e-01,-2.613551914691925049e-01,-3.053223788738250732e-01,-1.605021059513092041e-01,1.692601740360260010e-01,-5.197186470031738281e-01,6.899133324623107910e-01,-4.088506698608398438e-01
