Fp1,Fp2,F7,F3,Fz,F4,F8,FT7,FC3,FCz,FC4,FT8,T3,C3,Cz,C4,T4,TP7,CP3,CPz,CP4,TP8,T5,P3,Pz,P4,T6,O1,Oz,O2,A1,A2
-6.396018981933593750e+00,-3.960760116577148438e+00,-3.180665493011474609e+00,-4.468179225921630859e+00,-4.644816398620605469e+00,-7.471578598022460938e+00,-6.356688976287841797e+00,-6.146002292633056641e+00,-3.945874929428100586e+00,-5.935582160949707031e+00,-6.384161472320556641e+00,-6.337956905364990234e+00,-4.997421264648437500e+00,-5.903041362762451172e+00,-7.425281524658203125e+00,-6.992354869842529297e+00,-6.498697280883789062e+00,-7.583392143249511719e+00,-9.539182662963867188e+00,-8.699213981628417969e+00,-8.194727897644042969e+00,-9.065813064575195312e+00,-1.089045333862304688e+01,-1.122918605804443359e+01,-1.005817985534667969e+01,-9.347902297973632812e+00,-9.549610137939453125e+00,-9.850887298583984375e+00,-1.130770301818847656e+01,-9.304543495178222656e+00,-7.321369647979736328e+00,-6.438450813293457031e+00
-1.501881980895996094e+01,-1.070267772674560547e+01,-1.093277835845947266e+01,-1.286717605590820312e+01,-1.212201881408691406e+01,-1.465884304046630859e+01,-1.274527645111083984e+01,-1.121680164337158203e+01,-7.821210384368896484e+00,-7.775966644287109375e+00,-9.095430374145507812e+00,-9.089329719543457031e+00,-8.097634315490722656e+00,-9.883141517639160156e+00,-1.238521671295166016e+01,-1.304094791412353516e+01,-1.359379196166992188e+01,-1.446661567687988281e+01,-1.462891864776611328e+01,-1.306365299224853516e+01,-1.220802116394042969e+01,-1.203905773162841797e+01,-1.349286746978759766e+01,-1.342802906036376953e+01,-1.301216888427734375e+01,-1.402533340454101562e+01,-1.448046970367431641e+01,-1.500048732757568359e+01,-1.516869831085205078e+01,-1.538218021392822266e+01,-1.357611656188964844e+01,-1.138441562652587891e+01
-8.876782417297363281e+00,-1.095498085021972656e+00,5.139713883399963379e-01,-6.223735213279724121e-01,-3.306390523910522461e+00,-3.438889980316162109e+00,-2.052511215209960938e+00,-9.361525177955627441e-01,-1.934948444366455078e+00,-5.444990634918212891e+00,-5.440297603607177734e+00,-3.262832641601562500e+00,-2.488835811614990234e+00,-4.354977130889892578e+00,-6.093488216400146484e+00,-5.613471984863281250e+00,-3.882689952850341797e+00,-2.951713323593139648e+00,-4.725206375122070312e+00,-3.176774501800537109e+00,-1.059945464134216309e+00,-4.866626262664794922e-01,-3.468413591384887695e+00,-2.839689970016479492e+00,-7.602854967117309570e-01,-9.268333315849304199e-01,-4.047224998474121094e+00,-7.525435447692871094e+00,-5.994491100311279297e+00,-3.781458854675292969e+00,-3.418394327163696289e-01,1.957568764686584473e+00
4.092962265014648438e+00,7.446103096008300781e+00,8.659666061401367188e+00,1.007319068908691406e+01,7.741319179534912109e+00,6.716228961944580078e+00,5.855568408966064453e+00,5.127069950103759766e+00,4.575833797454833984e+00,1.277879834175109863e+00,3.034500837326049805e+00,4.805150985717773438e+00,4.343319892883300781e+00,3.606871604919433594e+00,3.319851636886596680e+00,5.505072116851806641e+00,6.130192756652832031e+00,6.800098419189453125e+00,5.718983173370361328e+00,6.215617656707763672e+00,6.832203865051269531e+00,5.584012031555175781e+00,3.849992275238037109e+00,2.696204662322998047e+00,3.581395626068115234e+00,4.758378028869628906e+00,4.751915931701660156e+00,2.906537294387817383e+00,3.292987585067749023e+00,4.656949996948242188e+00,7.421854972839355469e+00,1.336351108551025391e+01
3.638168573379516602e+00,3.586025476455688477e+00,5.461853504180908203e+00,7.030077934265136719e+00,4.844694137573242188e+00,1.849248886108398438e+00,1.220846295356750488e+00,1.042628526687622070e+00,4.221347332000732422e+00,4.728381156921386719e+00,5.828577041625976562e+00,5.131215572357177734e+00,3.527448892593383789e+00,2.356612682342529297e+00,3.215955495834350586e+00,3.860347509384155273e+00,2.847035408020019531e+00,2.314046621322631836e+00,4.957776069641113281e+00,3.705485343933105469e+00,1.148396492004394531e+00,8.095757961273193359e-01,2.471747636795043945e+00,3.663116097450256348e-01,-2.588453054428100586e+00,-2.119717836380004883e+00,1.125950068235397339e-01,2.938407897949218750e+00,3.460922718048095703e+00,2.180712699890136719e+00,2.520123422145843506e-01,8.865821838378906250e+00
3.476469516754150391e+00,6.171050071716308594e+00,9.096078872680664062e+00,8.388611793518066406e+00,4.661956310272216797e+00,3.313930511474609375e+00,3.698779344558715820e+00,3.914837121963500977e+00,4.917531967163085938e+00,4.114511013031005859e+00,3.500957250595092773e+00,3.122885465621948242e+00,2.938044548034667969e+00,2.444102764129638672e+00,3.085199594497680664e+00,2.731008052825927734e+00,2.737755298614501953e+00,1.877874732017517090e+00,2.028538227081298828e+00,1.397894501686096191e+00,1.716927886009216309e+00,3.367862701416015625e+00,4.787163734436035156e+00,2.985281944274902344e+00,1.318795680999755859e+00,1.234524130821228027e+00,1.206674814224243164e+00,4.086981296539306641e+00,5.443641185760498047e+00,4.949432373046875000e+00,1.436236739158630371e+00,7.497370719909667969e+00
1.131878852844238281e+01,1.494340133666992188e+01,1.467083835601806641e+01,1.467161560058593750e+01,1.251443290710449219e+01,1.177659606933593750e+01,1.073438930511474609e+01,1.089427661895751953e+01,8.991287231445312500e+00,5.499397754669189453e+00,5.071050643920898438e+00,6.794551372528076172e+00,7.277863502502441406e+00,7.877945423126220703e+00,7.992237091064453125e+00,8.970805168151855469e+00,9.086289405822753906e+00,8.965703964233398438e+00,7.217435359954833984e+00,8.507982254028320312e+00,1.128720664978027344e+01,1.215647315979003906e+01,1.166542720794677734e+01,9.373392105102539062e+00,9.569957733154296875e+00,8.887304306030273438e+00,8.941884040832519531e+00,9.689580917358398438e+00,1.091721630096435547e+01,1.108809852600097656e+01,1.073033332824707031e+01,1.495602226257324219e+01
7.407486438751220703e+00,8.518079757690429688e+00,9.306171417236328125e+00,1.113088798522949219e+01,9.017285346984863281e+00,6.706399440765380859e+00,6.238244533538818359e+00,6.305275440216064453e+00,7.474574565887451172e+00,6.780372619628906250e+00,7.064149379730224609e+00,6.797523021697998047e+00,5.600883007049560547e+00,4.505773544311523438e+00,5.533637046813964844e+00,6.130370616912841797e+00,6.028800010681152344e+00,6.226413726806640625e+00,7.934941291809082031e+00,7.232697963714599609e+00,6.139465332031250000e+00,6.105557441711425781e+00,7.035649299621582031e+00,4.599000930786132812e+00,2.198807239532470703e+00,1.965414404869079590e+00,4.137261867523193359e+00,5.639198780059814453e+00,7.375475406646728516e+00,6.839422702789306641e+00,5.133529186248779297e+00,9.425598144531250000e+00
-1.708038568496704102e+00,-1.082562088966369629e+00,1.141269564628601074e+00,1.989111185073852539e+00,4.486325383186340332e-01,-2.806608974933624268e-01,-3.727020025253295898e-01,-1.371618986129760742e+00,9.101523756980895996e-01,2.151741981506347656e+00,1.669936656951904297e+00,-3.781160712242126465e-01,-1.220701575279235840e+00,-2.185503005981445312e+00,-9.198055863380432129e-01,-9.225714802742004395e-01,-4.693962335586547852e-01,-1.575965881347656250e+00,-6.542944908142089844e-01,-1.614102602005004883e+00,-2.368583679199218750e+00,-2.375585556030273438e+00,-1.619565129280090332e+00,-3.429488182067871094e+00,-6.007687568664550781e+00,-5.482523918151855469e+00,-5.330851554870605469e+00,-3.602994441986083984e+00,-1.140023350715637207e+00,-2.618069410324096680e+00,-7.904902458190917969e+00,-3.487090587615966797e+00
-1.414892911911010742e+00,-7.052316069602966309e-01,-8.296116590499877930e-01,-7.635278105735778809e-01,-8.909522294998168945e-01,-9.179736375808715820e-01,-1.821724891662597656e+00,-1.546911358833312988e+00,-2.019764900207519531e+00,-2.661923885345458984e+00,-4.098528861999511719e+00,-3.298555374145507812e+00,-2.265182256698608398e+00,-1.081065297126770020e+00,-1.991820454597473145e+00,-2.389035463333129883e+00,-3.074623584747314453e+00,-3.799965381622314453e+00,-4.135243892669677734e+00,-2.782187223434448242e+00,-1.148399949073791504e+00,-1.397120237350463867e+00,-1.721872091293334961e+00,-3.843684673309326172e+00,-5.026864051818847656e+00,-5.001658916473388672e+00,-6.229485034942626953e+00,-4.902696609497070312e+00,-3.148469924926757812e+00,-4.221589565277099609e+00,-7.685473442077636719e+00,-3.538914918899536133e+00
